"Dato";"Kommune";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-04-02;Stevns;0;20;0;23646;3276;1478;0;13.9;6.25;0.00
2021-04-02;Struer;3;1;0;20810;3090;1658;0;14.8;7.97;0.00
2021-04-02;Svendborg;158;83;0;59252;8465;4825;1;14.3;8.14;0.00
2021-04-02;Syddjurs;14;8;0;43741;5694;2991;0;13.0;6.84;0.00
2021-04-02;Sønderborg;139;91;0;73805;8457;5022;0;11.5;6.80;0.00
2021-04-02;Thisted;1;0;0;43105;4907;2786;0;11.4;6.46;0.00
2021-04-02;Tårnby;1;62;0;42799;5168;2896;0;12.1;6.77;0.00
2021-04-02;Tønder;25;51;0;36897;3708;2400;1;10.0;6.50;0.00
2021-04-02;Vallensbæk;4;30;0;16552;2173;1195;0;13.1;7.22;0.00
2021-04-02;Varde;41;125;0;49746;6221;3628;0;12.5;7.29;0.00
2021-04-02;Vejen;22;76;0;42586;4964;3052;1;11.7;7.17;0.00
2021-04-02;Vejle;214;193;0;119506;13593;7722;0;11.4;6.46;0.00
2021-04-02;Vesthimmerland;0;2;0;36278;4720;2392;0;13.0;6.59;0.00
2021-04-02;Viborg;25;18;0;96861;13142;7199;1;13.6;7.43;0.00
2021-04-02;Vordingborg;0;25;0;45350;6277;2871;0;13.8;6.33;0.00
2021-04-02;Århus;180;37;0;355644;39131;18852;1;11.0;5.30;0.00
2021-04-02;Ærø;2;2;0;6031;900;549;0;14.9;9.10;0.00
2021-04-03;Aabenraa;39;35;0;58764;5606;3367;0;9.54;5.73;0.00
2021-04-03;Aalborg;59;141;0;221180;26559;13413;1;12.0;6.06;0.00
2021-04-03;Albertslund;106;2;0;27505;3471;1921;1;12.6;6.98;0.00
2021-04-03;Allerød;77;0;0;25876;3499;1979;0;13.5;7.65;0.00
2021-04-03;Assens;41;33;0;40898;4991;2503;0;12.2;6.12;0.00
2021-04-03;Ballerup;227;2;0;49422;6557;3281;0;13.3;6.64;0.00
2021-04-03;Billund;27;17;0;26805;2937;1732;0;11.0;6.46;0.00
2021-04-03;Bornholm;230;0;0;39642;6452;3040;1;16.3;7.67;0.00
2021-04-03;Brøndby;120;2;0;35953;4762;2613;0;13.2;7.27;0.00
2021-04-03;Brønderslev;0;16;0;36334;4762;2337;0;13.1;6.43;0.00
2021-04-03;Dragør;74;1;0;14531;1997;1107;0;13.7;7.62;0.00
2021-04-03;Egedal;212;5;0;44536;5375;2603;0;12.1;5.84;0.00
2021-04-03;Esbjerg;130;211;0;115448;15349;8431;1;13.3;7.30;0.00
2021-04-03;Faaborg-Midtfyn;48;47;0;51942;6522;3412;0;12.6;6.57;0.00
2021-04-03;Fanø;3;6;0;3421;453;287;0;13.2;8.39;0.00
2021-04-03;Favrskov;14;0;0;49007;5730;2999;0;11.7;6.12;0.00
2021-04-03;Faxe;87;39;0;37121;4662;2301;0;12.6;6.20;0.00
2021-04-03;Fredensborg;125;2;1;41331;5614;3221;1;13.6;7.79;0.00
2021-04-03;Fredericia;101;20;0;51760;6532;3911;0;12.6;7.56;0.00
2021-04-03;Frederiksberg;330;4;0;103903;12690;6491;1;12.2;6.25;0.00
2021-04-03;Frederikshavn;3;0;0;58807;7695;4164;0;13.1;7.08;0.00
2021-04-03;Frederikssund;288;8;0;45888;6850;3520;0;14.9;7.67;0.00
2021-04-03;Furesø;178;3;0;41568;5734;3190;0;13.8;7.67;0.00
2021-04-03;Gentofte;280;4;0;74307;10070;5534;2;13.6;7.45;0.00
2021-04-03;Gladsaxe;180;2;0;69268;8518;4719;0;12.3;6.81;0.00
2021-04-03;Glostrup;90;0;0;23498;3342;2028;1;14.2;8.63;0.00
2021-04-03;Greve;190;36;0;50969;6120;3140;0;12.0;6.16;0.00
2021-04-03;Gribskov;193;5;0;41305;6242;3225;0;15.1;7.81;0.00
2021-04-03;Guldborgsund;437;6;0;60236;9506;4209;2;15.8;6.99;0.00
2021-04-03;Haderslev;62;44;0;55301;5808;3523;0;10.5;6.37;0.00
2021-04-03;Halsnæs;133;6;0;31429;4949;2408;0;15.7;7.66;0.00
2021-04-03;Hedensted;42;0;0;47222;5681;2913;0;12.0;6.17;0.00
2021-04-03;Helsingør;251;2;0;62915;9110;4895;1;14.5;7.78;0.00
2021-04-03;Herlev;88;1;0;28791;4046;2243;0;14.1;7.79;0.00
2021-04-03;Herning;9;3;0;89490;11717;6201;0;13.1;6.93;0.00
2021-04-03;Hillerød;158;3;0;53362;7743;4131;0;14.5;7.74;0.00
2021-04-03;Hjørring;1;2;0;63755;9179;4554;0;14.4;7.14;0.00
2021-04-03;Holbæk;219;47;0;72987;9908;4645;0;13.6;6.36;0.00
2021-04-03;Holstebro;2;2;0;58575;8030;4120;1;13.7;7.03;0.00
2021-04-03;Horsens;30;2;0;95038;10562;5188;1;11.1;5.46;0.00
2021-04-03;Hvidovre;160;0;0;53185;6998;4133;1;13.2;7.77;0.00
2021-04-03;Høje Tåstrup;221;5;0;53479;6526;3515;0;12.2;6.57;0.00
2021-04-03;Hørsholm;138;0;0;24702;3817;2282;0;15.5;9.24;0.00
2021-04-03;Ikast-Brande;4;0;0;42067;5043;2535;0;12.0;6.03;0.00
2021-04-03;Ishøj;92;1;0;23253;2584;1355;1;11.1;5.83;0.00
2021-04-03;Jammerbugt;17;20;0;38161;4763;2281;0;12.5;5.98;0.00
2021-04-03;Kalundborg;210;17;0;48438;6452;2881;0;13.3;5.95;0.00
2021-04-03;Kerteminde;41;27;0;23996;3238;1585;0;13.5;6.61;0.00
2021-04-03;Kolding;155;58;0;93847;10254;6308;1;10.9;6.72;0.00
2021-04-03;København;1014;33;0;647451;58012;28580;7;8.96;4.41;0.00
2021-04-03;Køge;120;84;0;61768;7612;3784;0;12.3;6.13;0.00
2021-04-03;Langeland;10;5;0;12290;1894;965;0;15.4;7.85;0.00
2021-04-03;Lejre;66;52;0;28667;3806;1834;0;13.3;6.40;0.00
2021-04-03;Lemvig;2;0;0;19329;2840;1530;0;14.7;7.92;0.00
2021-04-03;Lolland;169;1;0;39995;5831;2580;0;14.6;6.45;0.00
2021-04-03;Lyngby-Taarbæk;157;2;0;57990;7533;4224;0;13.0;7.28;0.00
2021-04-03;Mariagerfjord;14;114;0;41652;5391;2914;0;12.9;7.00;0.00
2021-04-03;Middelfart;52;14;0;39707;5424;3150;0;13.7;7.93;0.00
2021-04-03;Morsø;19;17;0;20054;3000;1849;0;15.0;9.22;0.00
2021-04-03;Norddjurs;4;2;0;36984;5173;2912;0;14.0;7.87;0.00
2021-04-03;Nordfyn;55;23;0;29775;3685;1859;0;12.4;6.24;0.00
2021-04-03;Nyborg;17;37;0;32044;4393;1959;0;13.7;6.11;0.00
2021-04-03;Næstved;384;16;0;84038;11544;5425;0;13.7;6.46;0.00
2021-04-03;Odder;8;1;0;23409;3268;1784;0;14.0;7.62;0.00
2021-04-03;Odense;320;150;0;206227;25233;12583;1;12.2;6.10;0.00
2021-04-03;Odsherred;101;20;0;32856;5027;2248;1;15.3;6.84;0.00
2021-04-03;Randers;16;7;0;99177;12476;6498;0;12.6;6.55;0.00
2021-04-03;Rebild;28;31;0;30727;3578;1853;0;11.6;6.03;0.00
2021-04-03;Ringkøbing-Skjern;3;5;0;56230;7590;3956;1;13.5;7.04;0.00
2021-04-03;Ringsted;64;6;0;35392;3993;1867;0;11.3;5.28;0.00
2021-04-03;Roskilde;246;128;0;89673;11781;5990;0;13.1;6.68;0.00
2021-04-03;Rudersdal;229;2;0;57239;8294;4665;1;14.5;8.15;0.00
2021-04-03;Rødovre;108;1;0;41464;5136;2836;0;12.4;6.84;0.00
2021-04-03;Silkeborg;11;2;0;97971;12353;6198;0;12.6;6.33;0.00
2021-04-03;Skanderborg;15;3;0;64601;7330;3575;0;11.3;5.53;0.00
2021-04-03;Skive;8;3;0;45099;6389;3557;11;14.2;7.89;0.02
2021-04-03;Slagelse;631;27;0;79716;11858;4916;0;14.9;6.17;0.00
2021-04-03;Solrød;47;36;0;23803;2771;1472;0;11.6;6.18;0.00
2021-04-03;Sorø;134;13;0;29979;4413;1846;0;14.7;6.16;0.00
2021-04-03;Stevns;34;30;0;23646;3310;1508;0;14.0;6.38;0.00
2021-04-03;Struer;5;2;0;20810;3095;1660;0;14.9;7.98;0.00
2021-04-03;Svendborg;20;27;0;59252;8485;4852;1;14.3;8.19;0.00
2021-04-03;Syddjurs;25;2;0;43741;5719;2993;0;13.1;6.84;0.00
2021-04-03;Sønderborg;117;76;0;73805;8574;5098;0;11.6;6.91;0.00
2021-04-03;Thisted;351;44;0;43105;5258;2830;0;12.2;6.57;0.00
2021-04-03;Tårnby;119;1;0;42799;5287;2897;0;12.4;6.77;0.00
2021-04-03;Tønder;24;16;0;36897;3732;2416;1;10.1;6.55;0.00
2021-04-03;Vallensbæk;54;0;0;16552;2227;1195;0;13.5;7.22;0.00
2021-04-03;Varde;41;91;0;49746;6262;3719;0;12.6;7.48;0.00
2021-04-03;Vejen;48;41;0;42586;5012;3093;1;11.8;7.26;0.00
2021-04-03;Vejle;409;20;0;119506;14002;7742;0;11.7;6.48;0.00
2021-04-03;Vesthimmerland;288;34;0;36278;5008;2426;0;13.8;6.69;0.00
2021-04-03;Viborg;13;7;0;96861;13155;7206;1;13.6;7.44;0.00
2021-04-03;Vordingborg;235;11;0;45350;6512;2882;0;14.4;6.36;0.00
2021-04-03;Århus;168;6;0;355644;39299;18858;1;11.1;5.30;0.00
2021-04-04;Aabenraa;43;17;0;58764;5649;3384;0;9.61;5.76;0.00
2021-04-04;Aalborg;426;106;0;221180;26985;13519;1;12.2;6.11;0.00
2021-04-04;Albertslund;111;1;0;27505;3582;1922;1;13.0;6.99;0.00
2021-04-04;Allerød;104;0;0;25876;3603;1979;0;13.9;7.65;0.00
2021-04-04;Assens;66;34;0;40898;5057;2537;0;12.4;6.20;0.00
2021-04-04;Ballerup;183;2;0;49422;6740;3283;0;13.6;6.64;0.00
2021-04-04;Billund;14;26;0;26805;2951;1758;0;11.0;6.56;0.00
2021-04-04;Bornholm;145;1;0;39642;6597;3041;1;16.6;7.67;0.00
2021-04-04;Brøndby;166;0;0;35953;4928;2613;0;13.7;7.27;0.00
2021-04-04;Brønderslev;56;13;0;36334;4818;2350;0;13.3;6.47;0.00
2021-04-04;Dragør;83;0;0;14531;2080;1107;0;14.3;7.62;0.00
2021-04-04;Egedal;168;1;0;44536;5543;2604;0;12.4;5.85;0.00
2021-04-04;Esbjerg;110;162;0;115448;15459;8593;1;13.4;7.44;0.00
2021-04-04;Faaborg-Midtfyn;56;26;0;51942;6578;3438;0;12.7;6.62;0.00
2021-04-04;Fanø;2;8;0;3421;455;295;0;13.3;8.62;0.00
2021-04-04;Favrskov;21;0;0;49007;5751;2999;0;11.7;6.12;0.00
2021-04-04;Faxe;58;31;0;37121;4720;2332;0;12.7;6.28;0.00
2021-04-04;Fredensborg;144;1;0;41331;5758;3222;1;13.9;7.80;0.00
2021-04-04;Fredericia;54;19;0;51760;6586;3930;0;12.7;7.59;0.00
2021-04-04;Frederiksberg;250;3;0;103903;12940;6494;1;12.5;6.25;0.00
2021-04-04;Frederikshavn;328;202;0;58807;8023;4366;0;13.6;7.42;0.00
2021-04-04;Frederikssund;232;0;0;45888;7082;3520;0;15.4;7.67;0.00
2021-04-04;Furesø;139;1;0;41568;5873;3191;0;14.1;7.68;0.00
2021-04-04;Gentofte;267;1;0;74307;10337;5535;2;13.9;7.45;0.00
2021-04-04;Gladsaxe;225;1;0;69268;8743;4720;0;12.6;6.81;0.00
2021-04-04;Glostrup;89;0;0;23498;3431;2028;1;14.6;8.63;0.00
2021-04-04;Greve;57;33;0;50969;6177;3173;0;12.1;6.23;0.00
2021-04-04;Gribskov;161;4;0;41305;6403;3229;0;15.5;7.82;0.00
2021-04-04;Guldborgsund;305;2;0;60236;9811;4211;2;16.3;6.99;0.00
2021-04-04;Haderslev;56;17;0;55301;5864;3540;0;10.6;6.40;0.00
2021-04-04;Halsnæs;167;0;0;31429;5116;2408;0;16.3;7.66;0.00
2021-04-04;Hedensted;5;14;0;47222;5686;2927;0;12.0;6.20;0.00
2021-04-04;Helsingør;284;1;0;62915;9394;4896;1;14.9;7.78;0.00
2021-04-04;Herlev;85;0;0;28791;4131;2243;0;14.3;7.79;0.00
2021-04-04;Herning;2;2;0;89490;11719;6203;0;13.1;6.93;0.00
2021-04-04;Hillerød;162;0;0;53362;7905;4131;0;14.8;7.74;0.00
2021-04-04;Hjørring;25;5;0;63755;9204;4559;0;14.4;7.15;0.00
2021-04-04;Holbæk;219;5;0;72987;10127;4650;0;13.9;6.37;0.00
2021-04-04;Holstebro;2;7;0;58575;8032;4127;1;13.7;7.05;0.00
2021-04-04;Horsens;9;6;0;95038;10571;5194;1;11.1;5.47;0.00
2021-04-04;Hvidovre;190;0;0;53185;7188;4133;1;13.5;7.77;0.00
2021-04-04;Høje Tåstrup;234;0;0;53479;6760;3515;0;12.6;6.57;0.00
2021-04-04;Hørsholm;135;2;0;24702;3952;2284;0;16.0;9.25;0.00
2021-04-04;Ikast-Brande;1;1;0;42067;5044;2536;0;12.0;6.03;0.00
2021-04-04;Ishøj;117;2;0;23253;2701;1357;1;11.6;5.84;0.00
2021-04-04;Jammerbugt;58;18;0;38161;4821;2299;0;12.6;6.02;0.00
2021-04-04;Kalundborg;220;0;0;48438;6672;2881;0;13.8;5.95;0.00
2021-04-04;Kerteminde;52;23;0;23996;3290;1608;0;13.7;6.70;0.00
2021-04-04;Kolding;145;44;0;93847;10399;6352;1;11.1;6.77;0.00
2021-04-04;København;906;22;0;647451;58918;28602;7;9.10;4.42;0.00
2021-04-04;Køge;32;60;0;61768;7644;3844;0;12.4;6.22;0.00
2021-04-04;Langeland;3;5;0;12290;1897;970;0;15.4;7.89;0.00
2021-04-04;Lejre;37;15;0;28667;3843;1849;0;13.4;6.45;0.00
2021-04-04;Lemvig;0;4;0;19329;2840;1534;0;14.7;7.94;0.00
2021-04-04;Lolland;87;0;0;39995;5918;2580;0;14.8;6.45;0.00
2021-04-04;Lyngby-Taarbæk;160;4;0;57990;7693;4228;0;13.3;7.29;0.00
2021-04-04;Mariagerfjord;214;6;0;41652;5605;2920;0;13.5;7.01;0.00
2021-04-04;Middelfart;52;21;0;39707;5476;3171;0;13.8;7.99;0.00
2021-04-04;Morsø;38;48;0;20054;3038;1897;0;15.1;9.46;0.00
2021-04-04;Norddjurs;7;0;0;36984;5180;2912;0;14.0;7.87;0.00
2021-04-04;Nordfyn;63;22;0;29775;3748;1881;0;12.6;6.32;0.00
2021-04-04;Nyborg;24;27;0;32044;4417;1986;0;13.8;6.20;0.00
2021-04-04;Næstved;353;4;0;84038;11897;5429;0;14.2;6.46;0.00
2021-04-04;Odder;3;0;0;23409;3271;1784;0;14.0;7.62;0.00
2021-04-04;Odense;274;155;0;206227;25507;12738;1;12.4;6.18;0.00
2021-04-04;Odsherred;79;1;0;32856;5106;2249;1;15.5;6.85;0.00
2021-04-04;Randers;76;0;0;99177;12552;6498;0;12.7;6.55;0.00
2021-04-04;Rebild;63;4;0;30727;3641;1857;0;11.8;6.04;0.00
2021-04-04;Ringkøbing-Skjern;3;4;0;56230;7593;3960;1;13.5;7.04;0.00
2021-04-04;Ringsted;54;0;0;35392;4047;1867;0;11.4;5.28;0.00
2021-04-04;Roskilde;138;49;0;89673;11919;6039;0;13.3;6.73;0.00
2021-04-04;Rudersdal;247;2;0;57239;8541;4667;1;14.9;8.15;0.00
2021-04-04;Rødovre;140;1;0;41464;5276;2837;0;12.7;6.84;0.00
2021-04-04;Samsø;3;0;0;3698;675;428;0;18.3;11.6;0.00
2021-04-04;Silkeborg;28;1;0;97971;12381;6199;0;12.6;6.33;0.00
2021-04-04;Skanderborg;8;0;0;64601;7338;3575;0;11.4;5.53;0.00
2021-04-04;Skive;15;9;0;45099;6404;3566;11;14.2;7.91;0.02
2021-04-04;Slagelse;534;4;0;79716;12392;4920;0;15.5;6.17;0.00
2021-04-04;Solrød;19;17;0;23803;2790;1489;0;11.7;6.26;0.00
2021-04-04;Sorø;103;1;0;29979;4516;1847;0;15.1;6.16;0.00
2021-04-04;Stevns;10;27;0;23646;3320;1535;0;14.0;6.49;0.00
2021-04-04;Struer;1;1;0;20810;3096;1661;0;14.9;7.98;0.00
2021-04-04;Svendborg;16;24;0;59252;8501;4876;1;14.3;8.23;0.00
2021-04-04;Syddjurs;9;0;0;43741;5728;2993;0;13.1;6.84;0.00
2021-04-04;Sønderborg;128;64;0;73805;8702;5162;0;11.8;6.99;0.00
2021-04-04;Thisted;102;78;0;43105;5360;2908;0;12.4;6.75;0.00
2021-04-04;Tårnby;148;1;0;42799;5435;2898;0;12.7;6.77;0.00
2021-04-04;Tønder;27;17;0;36897;3759;2433;1;10.2;6.59;0.00
2021-04-04;Vallensbæk;115;0;0;16552;2342;1195;0;14.1;7.22;0.00
2021-04-04;Varde;48;74;0;49746;6310;3793;0;12.7;7.62;0.00
2021-04-04;Vejen;45;32;0;42586;5057;3125;1;11.9;7.34;0.00
2021-04-04;Vejle;72;78;0;119506;14074;7820;0;11.8;6.54;0.00
2021-04-04;Vesthimmerland;10;0;0;36278;5018;2426;0;13.8;6.69;0.00
2021-04-04;Viborg;424;6;0;96861;13579;7212;1;14.0;7.45;0.00
2021-04-04;Vordingborg;155;1;0;45350;6667;2883;0;14.7;6.36;0.00
2021-04-04;Århus;209;3;0;355644;39508;18861;1;11.1;5.30;0.00
2021-04-05;Aabenraa;15;9;0;58764;5664;3393;0;9.64;5.77;0.00
2021-04-05;Aalborg;325;166;0;221180;27310;13685;1;12.3;6.19;0.00
2021-04-05;Albertslund;112;0;0;27505;3694;1922;1;13.4;6.99;0.00
2021-04-05;Allerød;86;1;0;25876;3689;1980;0;14.3;7.65;0.00
2021-04-05;Assens;69;33;0;40898;5126;2570;0;12.5;6.28;0.00
2021-04-05;Ballerup;171;1;0;49422;6911;3284;0;14.0;6.64;0.00
2021-04-05;Billund;57;1;0;26805;3008;1759;0;11.2;6.56;0.00
2021-04-05;Bornholm;232;5;0;39642;6829;3046;1;17.2;7.68;0.00
2021-04-05;Brøndby;138;1;0;35953;5066;2614;0;14.1;7.27;0.00
2021-04-05;Brønderslev;106;63;0;36334;4924;2413;0;13.6;6.64;0.00
2021-04-05;Dragør;80;0;0;14531;2160;1107;0;14.9;7.62;0.00
2021-04-05;Egedal;177;2;0;44536;5720;2606;0;12.8;5.85;0.00
2021-04-05;Esbjerg;417;6;0;115448;15876;8599;1;13.8;7.45;0.00
2021-04-05;Faaborg-Midtfyn;129;51;0;51942;6707;3489;0;12.9;6.72;0.00
2021-04-05;Fanø;4;0;0;3421;459;295;0;13.4;8.62;0.00
2021-04-05;Favrskov;16;1;0;49007;5767;3000;0;11.8;6.12;0.00
2021-04-05;Faxe;16;0;0;37121;4736;2332;0;12.8;6.28;0.00
2021-04-05;Fredensborg;133;0;0;41331;5891;3222;1;14.3;7.80;0.00
2021-04-05;Fredericia;73;15;0;51760;6659;3945;0;12.9;7.62;0.00
2021-04-05;Frederiksberg;302;3;0;103903;13242;6497;1;12.7;6.25;0.00
2021-04-05;Frederikshavn;347;24;0;58807;8370;4390;0;14.2;7.47;0.00
2021-04-05;Frederikssund;268;0;0;45888;7350;3520;0;16.0;7.67;0.00
2021-04-05;Furesø;152;1;0;41568;6025;3192;0;14.5;7.68;0.00
2021-04-05;Gentofte;281;0;0;74307;10618;5535;2;14.3;7.45;0.00
2021-04-05;Gladsaxe;181;3;0;69268;8924;4723;0;12.9;6.82;0.00
2021-04-05;Glostrup;100;0;0;23498;3531;2028;1;15.0;8.63;0.00
2021-04-05;Greve;108;0;0;50969;6285;3173;0;12.3;6.23;0.00
2021-04-05;Gribskov;181;0;0;41305;6584;3229;0;15.9;7.82;0.00
2021-04-05;Guldborgsund;322;1;0;60236;10133;4212;2;16.8;6.99;0.00
2021-04-05;Haderslev;43;13;0;55301;5907;3553;0;10.7;6.42;0.00
2021-04-05;Halsnæs;157;1;0;31429;5273;2409;0;16.8;7.66;0.00
2021-04-05;Hedensted;17;13;0;47222;5703;2940;0;12.1;6.23;0.00
2021-04-05;Helsingør;248;1;0;62915;9642;4897;1;15.3;7.78;0.00
2021-04-05;Herlev;65;0;0;28791;4196;2243;0;14.6;7.79;0.00
2021-04-05;Herning;1;1;0;89490;11720;6204;0;13.1;6.93;0.00
2021-04-05;Hillerød;161;1;0;53362;8066;4132;0;15.1;7.74;0.00
2021-04-05;Hjørring;153;124;0;63755;9357;4683;0;14.7;7.35;0.00
2021-04-05;Holbæk;247;1;0;72987;10374;4651;0;14.2;6.37;0.00
2021-04-05;Holstebro;9;2;0;58575;8041;4129;1;13.7;7.05;0.00
2021-04-05;Horsens;28;77;0;95038;10599;5271;1;11.2;5.55;0.00
2021-04-05;Hvidovre;143;0;0;53185;7331;4133;1;13.8;7.77;0.00
2021-04-05;Høje Tåstrup;230;0;0;53479;6990;3515;0;13.1;6.57;0.00
2021-04-05;Hørsholm;146;3;0;24702;4098;2287;0;16.6;9.26;0.00
2021-04-05;Ikast-Brande;3;2;0;42067;5047;2538;0;12.0;6.03;0.00
2021-04-05;Ishøj;99;0;0;23253;2800;1357;1;12.0;5.84;0.00
2021-04-05;Jammerbugt;108;44;0;38161;4929;2343;0;12.9;6.14;0.00
2021-04-05;Kalundborg;64;2;0;48438;6736;2883;0;13.9;5.95;0.00
2021-04-05;Kerteminde;43;30;0;23996;3333;1638;0;13.9;6.83;0.00
2021-04-05;Kolding;159;41;0;93847;10558;6393;1;11.3;6.81;0.00
2021-04-05;København;1072;12;0;647451;59990;28614;7;9.27;4.42;0.00
2021-04-05;Køge;31;0;0;61768;7675;3844;0;12.4;6.22;0.00
2021-04-05;Langeland;47;17;0;12290;1944;987;0;15.8;8.03;0.00
2021-04-05;Lejre;45;0;0;28667;3888;1849;0;13.6;6.45;0.00
2021-04-05;Lemvig;3;1;0;19329;2843;1535;0;14.7;7.94;0.00
2021-04-05;Lolland;137;1;0;39995;6055;2581;0;15.1;6.45;0.00
2021-04-05;Lyngby-Taarbæk;173;4;0;57990;7866;4232;0;13.6;7.30;0.00
2021-04-05;Læsø;1;0;0;1786;390;189;0;21.8;10.6;0.00
2021-04-05;Mariagerfjord;162;27;0;41652;5767;2947;0;13.8;7.08;0.00
2021-04-05;Middelfart;58;8;0;39707;5534;3179;0;13.9;8.01;0.00
2021-04-05;Morsø;70;0;0;20054;3108;1897;0;15.5;9.46;0.00
2021-04-05;Norddjurs;15;0;0;36984;5195;2912;0;14.0;7.87;0.00
2021-04-05;Nordfyn;70;20;0;29775;3818;1901;0;12.8;6.38;0.00
2021-04-05;Nyborg;52;25;0;32044;4469;2011;0;13.9;6.28;0.00
2021-04-05;Næstved;24;0;0;84038;11921;5429;0;14.2;6.46;0.00
2021-04-05;Odder;1;1;0;23409;3272;1785;0;14.0;7.63;0.00
2021-04-05;Odense;512;156;0;206227;26019;12894;1;12.6;6.25;0.00
2021-04-05;Odsherred;92;2;0;32856;5198;2251;1;15.8;6.85;0.00
2021-04-05;Randers;62;3;0;99177;12614;6501;0;12.7;6.55;0.00
2021-04-05;Rebild;98;32;0;30727;3739;1889;0;12.2;6.15;0.00
2021-04-05;Ringkøbing-Skjern;2;0;0;56230;7595;3960;1;13.5;7.04;0.00
2021-04-05;Ringsted;21;2;0;35392;4068;1869;0;11.5;5.28;0.00
2021-04-05;Roskilde;183;0;0;89673;12102;6039;0;13.5;6.73;0.00
2021-04-05;Rudersdal;236;2;0;57239;8777;4669;1;15.3;8.16;0.00
2021-04-05;Rødovre;107;1;0;41464;5383;2838;0;13.0;6.84;0.00
2021-04-05;Silkeborg;40;5;0;97971;12421;6204;0;12.7;6.33;0.00
2021-04-05;Skanderborg;3;4;0;64601;7341;3579;0;11.4;5.54;0.00
2021-04-05;Skive;28;9;0;45099;6432;3575;11;14.3;7.93;0.02
2021-04-05;Slagelse;93;4;0;79716;12485;4924;0;15.7;6.18;0.00
2021-04-05;Solrød;34;0;0;23803;2824;1489;0;11.9;6.26;0.00
2021-04-05;Sorø;33;0;0;29979;4549;1847;0;15.2;6.16;0.00
2021-04-05;Stevns;13;0;0;23646;3333;1535;0;14.1;6.49;0.00
2021-04-05;Struer;9;1;0;20810;3105;1662;0;14.9;7.99;0.00
2021-04-05;Svendborg;116;55;0;59252;8617;4931;1;14.5;8.32;0.00
2021-04-05;Syddjurs;17;0;0;43741;5745;2993;0;13.1;6.84;0.00
2021-04-05;Sønderborg;14;2;0;73805;8716;5164;0;11.8;7.00;0.00
2021-04-05;Thisted;186;1;0;43105;5546;2909;0;12.9;6.75;0.00
2021-04-05;Tårnby;171;0;0;42799;5606;2898;0;13.1;6.77;0.00
2021-04-05;Tønder;42;2;0;36897;3801;2435;1;10.3;6.60;0.00
2021-04-05;Vallensbæk;92;0;0;16552;2434;1195;0;14.7;7.22;0.00
2021-04-05;Varde;107;3;0;49746;6417;3796;0;12.9;7.63;0.00
2021-04-05;Vejen;81;10;0;42586;5138;3135;1;12.1;7.36;0.00
2021-04-05;Vejle;141;10;0;119506;14215;7830;0;11.9;6.55;0.00
2021-04-05;Vesthimmerland;187;93;0;36278;5205;2519;0;14.3;6.94;0.00
2021-04-05;Viborg;471;18;0;96861;14050;7230;1;14.5;7.46;0.00
2021-04-05;Vordingborg;96;1;0;45350;6763;2884;0;14.9;6.36;0.00
2021-04-05;Århus;207;7;0;355644;39715;18868;1;11.2;5.31;0.00
2021-04-05;Ærø;2;0;0;6031;902;549;0;15.0;9.10;0.00
2021-04-06;Aabenraa;81;73;0;58764;5745;3466;0;9.78;5.90;0.00
2021-04-06;Aalborg;714;37;0;221180;28024;13722;1;12.7;6.20;0.00
2021-04-06;Albertslund;54;3;0;27505;3748;1925;1;13.6;7.00;0.00
2021-04-06;Allerød;46;4;0;25876;3735;1984;0;14.4;7.67;0.00
2021-04-06;Assens;66;77;0;40898;5192;2647;0;12.7;6.47;0.00
2021-04-06;Ballerup;121;3;0;49422;7032;3287;0;14.2;6.65;0.00
2021-04-06;Billund;51;32;0;26805;3059;1791;0;11.4;6.68;0.00
2021-04-06;Bornholm;162;3;0;39642;6991;3049;1;17.6;7.69;0.00
2021-04-06;Brøndby;90;2;0;35953;5156;2616;0;14.3;7.28;0.00
2021-04-06;Brønderslev;74;2;0;36334;4998;2415;0;13.8;6.65;0.00
2021-04-06;Dragør;64;1;0;14531;2224;1108;0;15.3;7.63;0.00
2021-04-06;Egedal;99;5;0;44536;5819;2611;0;13.1;5.86;0.00
2021-04-06;Esbjerg;460;15;0;115448;16336;8614;1;14.2;7.46;0.00
2021-04-06;Faaborg-Midtfyn;104;83;1;51942;6811;3572;1;13.1;6.88;0.00
2021-04-06;Fanø;3;0;0;3421;462;295;0;13.5;8.62;0.00
2021-04-06;Favrskov;135;97;0;49007;5902;3097;0;12.0;6.32;0.00
2021-04-06;Faxe;77;23;0;37121;4813;2355;0;13.0;6.34;0.00
2021-04-06;Fredensborg;73;4;0;41331;5964;3226;1;14.4;7.81;0.00
2021-04-06;Fredericia;75;126;0;51760;6734;4071;0;13.0;7.87;0.00
2021-04-06;Frederiksberg;209;15;1;103903;13451;6512;2;12.9;6.27;0.00
2021-04-06;Frederikshavn;694;6;0;58807;9064;4396;0;15.4;7.48;0.00
2021-04-06;Frederikssund;150;12;0;45888;7500;3532;0;16.3;7.70;0.00
2021-04-06;Furesø;101;17;0;41568;6126;3209;0;14.7;7.72;0.00
2021-04-06;Gentofte;166;13;0;74307;10784;5548;2;14.5;7.47;0.00
