sogn_code;sogn_name_full;pop_2020;n_tested;test_inc_cum;n_cases;inc_cum;n_cases_7days;inc_7days;n_tested_7days;tested_inc_7days;n_vaccines_started;n_vaccines_done;n_vaccines_started_7days;n_vaccines_done_7days;pct_vaccines_started;pct_vaccines_done;pct_vaccines_started_7days;pct_vaccines_done_7days
8216;Hørning (Randers Municipality);541;371;68576,70979667283;4;739,371534195933;0;0,00000000000000;10;1848,4288354898338;29;8;12;0;5,360443622920517;1,478743068391867;2,218114602587800;0,00000000000000000
8217;Fausing (Norddjurs Municipality, Randers Municipality);558;322;57706,09318996416;8;1433,691756272401;0;0,00000000000000;3;537,6344086021505;46;26;6;0;8,243727598566309;4,659498207885305;1,075268817204301;0,00000000000000000
8218;Auning (Norddjurs Municipality);3142;1869;59484,40483768300;40;1273,074474856779;3;95,48058561425843;31;986,6327180140038;270;117;61;4;8,593252705283259;3,723742838956079;1,941438574156588;0,12730744748567790
8219;Marie Magdalene (Syddjurs Municipality);3555;2415;67932,48945147679;66;1856,540084388186;3;84,38818565400844;28;787,6230661040788;232;71;65;1;6,526019690576653;1,997187060478200;1,828410689170183;0,02812939521800281
8220;Koed (Syddjurs Municipality);430;170;39534,88372093023;4;930,232558139535;0;0,00000000000000;0;0,0000000000000;19;3;9;0;4,418604651162791;0,697674418604651;2,093023255813954;0,00000000000000000
8221;Øster Alling (Norddjurs Municipality);521;340;65259,11708253359;8;1535,508637236084;0;0,00000000000000;5;959,6928982725527;21;9;5;1;4,030710172744722;1,727447216890595;0,959692898272553;0,19193857965451055
8222;Vester Alling (Norddjurs Municipality);142;106;74647,88732394367;3;2112,676056338028;0;0,00000000000000;3;2112,6760563380280;12;4;4;0;8,450704225352112;2,816901408450704;2,816901408450704;0,00000000000000000
8223;Hvilsager (Syddjurs Municipality);607;335;55189,45634266886;9;1482,701812191104;0;0,00000000000000;2;329,4892915980230;39;17;13;0;6,425041186161449;2,800658978583196;2,141680395387150;0,00000000000000000
8224;Lime (Syddjurs Municipality);566;330;58303,88692579506;5;883,392226148410;0;0,00000000000000;7;1236,7491166077739;41;17;9;0;7,243816254416961;3,003533568904594;1,590106007067138;0,00000000000000000
8225;Mygind (Syddjurs Municipality);108;71;65740,74074074074;4;3703,703703703703;0;0,00000000000000;1;925,9259259259259;3;2;1;1;2,777777777777778;1,851851851851852;0,925925925925926;0,92592592592592582
8226;Krogsbæk (Syddjurs Municipality);355;216;60845,07042253521;1;281,690140845070;0;0,00000000000000;0;0,0000000000000;25;7;9;0;7,042253521126761;1,971830985915493;2,535211267605634;0,00000000000000000
8227;Skørring (Syddjurs Municipality);272;162;59558,82352941176;2;735,294117647059;0;0,00000000000000;2;735,2941176470588;18;7;7;0;6,617647058823530;2,573529411764706;2,573529411764706;0,00000000000000000
8228;Søby (Syddjurs Municipality);356;213;59831,46067415730;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;24;14;5;0;6,741573033707865;3,932584269662921;1,404494382022472;0,00000000000000000
8229;Skader (Syddjurs Municipality);202;101;50000,00000000000;1;495,049504950495;0;0,00000000000000;2;990,0990099009902;12;6;3;0;5,940594059405941;2,970297029702970;1,485148514851485;0,00000000000000000
8230;Halling (Syddjurs Municipality);222;153;68918,91891891892;5;2252,252252252252;0;0,00000000000000;1;450,4504504504504;14;4;0;0;6,306306306306306;1,801801801801802;0,000000000000000;0,00000000000000000
8231;Grenaa (Norddjurs Municipality);13349;9027;67623,04292456363;300;2247,359352760506;0;0,00000000000000;124;928,9085324743427;1263;549;196;28;9,461382875121732;4,112667615551727;1,468274777136864;0,20975353959098059
8232;Hammelev (Norddjurs Municipality);266;159;59774,43609022557;4;1503,759398496240;0;0,00000000000000;1;375,9398496240601;17;5;0;1;6,390977443609022;1,879699248120301;0,000000000000000;0,37593984962406013
8233;Enslev (Norddjurs Municipality);214;148;69158,87850467289;5;2336,448598130841;0;0,00000000000000;0;0,0000000000000;16;9;3;0;7,476635514018691;4,205607476635514;1,401869158878505;0,00000000000000000
8234;Karlby (Norddjurs Municipality);100;61;61000,00000000000;3;3000,000000000000;0;0,00000000000000;0;0,0000000000000;11;7;3;1;11,000000000000000;7,000000000000001;3,000000000000000;1,00000000000000000
8235;Voldby (Norddjurs Municipality);625;398;63680,00000000000;12;1920,000000000000;0;0,00000000000000;6;959,9999999999999;39;14;10;1;6,239999999999999;2,240000000000000;1,600000000000000;0,16000000000000000
8236;Veggerslev (Norddjurs Municipality);190;115;60526,31578947369;1;526,315789473684;0;0,00000000000000;2;1052,6315789473683;10;4;3;0;5,263157894736842;2,105263157894737;1,578947368421053;0,00000000000000000
8237;Villersø (Norddjurs Municipality);156;101;64743,58974358975;2;1282,051282051282;0;0,00000000000000;1;641,0256410256410;6;0;5;0;3,846153846153846;0,000000000000000;3,205128205128205;0,00000000000000000
8238;Gjerrild (Norddjurs Municipality);608;394;64802,63157894737;6;986,842105263158;0;0,00000000000000;4;657,8947368421052;61;13;19;0;10,032894736842106;2,138157894736842;3,125000000000000;0,00000000000000000
8239;Hemmed (Norddjurs Municipality);919;570;62023,93906420022;8;870,511425462459;0;0,00000000000000;3;326,4417845484222;92;31;20;1;10,010881392818280;3,373231773667029;2,176278563656148;0,10881392818280740
8240;Rimsø (Norddjurs Municipality);267;171;64044,94382022472;9;3370,786516853932;0;0,00000000000000;2;749,0636704119851;23;8;5;0;8,614232209737828;2,996254681647940;1,872659176029963;0,00000000000000000
8241;Kastbjerg (Norddjurs Municipality);249;147;59036,14457831325;2;803,212851405622;0;0,00000000000000;1;401,6064257028112;12;2;3;0;4,819277108433735;0,803212851405622;1,204819277108434;0,00000000000000000
8242;Thorsager (Syddjurs Municipality);2058;1354;65792,03109815354;31;1506,316812439261;0;0,00000000000000;20;971,8172983479107;138;47;36;2;6,705539358600583;2,283770651117590;1,749271137026239;0,09718172983479105
8243;Bregnet (Syddjurs Municipality);5170;3782;73152,80464216635;94;1818,181818181818;0;0,00000000000000;41;793,0367504835591;525;196;133;2;10,154738878143133;3,791102514506770;2,572533849129594;0,03868471953578336
8244;Mørke (Syddjurs Municipality);2140;1462;68317,75700934579;57;2663,551401869159;0;0,00000000000000;11;514,0186915887850;146;52;42;0;6,822429906542056;2,429906542056075;1,962616822429907;0,00000000000000000
8245;Hornslet (Syddjurs Municipality);6878;4817;70034,89386449549;109;1584,763012503635;1;14,53911020645536;44;639,7208490840360;586;225;154;6;8,519918580982843;3,271299796452457;2,239022971794126;0,08723466123873219
8246;Skødstrup (Aarhus Municipality);9774;7156;73214,65111520360;239;2445,262942500512;0;0,00000000000000;66;675,2608962553714;715;286;178;2;7,315326376099857;2,926130550439943;1,821158174749335;0,02046245140167792
8247;Todbjerg (Aarhus Municipality);1472;1012;68750,00000000000;34;2309,782608695652;0;0,00000000000000;12;815,2173913043478;95;29;28;0;6,453804347826086;1,970108695652174;1,902173913043478;0,00000000000000000
8248;Mejlby (Aarhus Municipality);626;413;65974,44089456869;10;1597,444089456869;0;0,00000000000000;3;479,2332268370607;44;16;12;0;7,028753993610223;2,555910543130990;1,916932907348243;0,00000000000000000
8249;Hjortshøj (Aarhus Municipality);4021;2958;73563,79010196468;74;1840,338224322308;0;0,00000000000000;14;348,1720964934096;339;117;95;2;8,430738622233275;2,909723949266352;2,362596369062422;0,04973887092762994
8250;Egå (Aarhus Municipality);5229;3802;72709,88716771849;146;2792,120864410021;0;0,00000000000000;26;497,2270032510996;565;179;111;4;10,805125262956588;3,423216676228724;2,122776821572002;0,07649646203863071
8251;Ebeltoft (Syddjurs Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8252;Dråby (Syddjurs Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8253;Tved (Syddjurs Municipality);803;508;63262,76463262764;11;1369,863013698630;0;0,00000000000000;4;498,1320049813201;55;13;19;0;6,849315068493151;1,618929016189290;2,366127023661270;0,00000000000000000
8254;Agri (Syddjurs Municipality);508;331;65157,48031496062;8;1574,803149606299;0;0,00000000000000;5;984,2519685039370;44;15;10;0;8,661417322834646;2,952755905511811;1,968503937007874;0,00000000000000000
8255;Egens (Syddjurs Municipality);192;141;73437,50000000000;3;1562,500000000000;0;0,00000000000000;0;0,0000000000000;14;5;5;0;7,291666666666667;2,604166666666667;2,604166666666667;0,00000000000000000
8256;Knebel (Syddjurs Municipality);796;532;66834,17085427136;14;1758,793969849246;1;125,62814070351759;9;1130,6532663316584;106;58;16;1;13,316582914572864;7,286432160804019;2,010050251256281;0,12562814070351758
8257;Rolsø (Syddjurs Municipality);496;353;71169,35483870968;10;2016,129032258064;0;0,00000000000000;3;604,8387096774194;37;11;8;0;7,459677419354839;2,217741935483871;1,612903225806452;0,00000000000000000
8258;Vistoft (Syddjurs Municipality);523;334;63862,33269598470;6;1147,227533460803;0;0,00000000000000;4;764,8183556405354;36;9;11;0;6,883365200764819;1,720841300191205;2,103250478011472;0,00000000000000000
8259;Helgenæs (Syddjurs Municipality);468;293;62606,83760683761;5;1068,376068376068;0;0,00000000000000;3;641,0256410256410;32;5;6;0;6,837606837606838;1,068376068376068;1,282051282051282;0,00000000000000000
8260;Holbæk (Norddjurs Municipality);384;201;52343,75000000000;0;0,000000000000;0;0,00000000000000;1;260,4166666666666;18;7;3;0;4,687500000000000;1,822916666666667;0,781250000000000;0,00000000000000000
8261;Udby (Norddjurs Municipality);221;113;51131,22171945701;8;3619,909502262444;0;0,00000000000000;2;904,9773755656109;20;8;6;0;9,049773755656108;3,619909502262444;2,714932126696833;0,00000000000000000
8262;Voer (Norddjurs Municipality);204;113;55392,15686274510;3;1470,588235294118;0;0,00000000000000;1;490,1960784313725;15;1;6;0;7,352941176470589;0,490196078431373;2,941176470588235;0,00000000000000000
8263;Estruplund (Norddjurs Municipality);286;172;60139,86013986014;1;349,650349650350;0;0,00000000000000;3;1048,9510489510490;26;5;8;0;9,090909090909092;1,748251748251748;2,797202797202797;0,00000000000000000
8264;Ørsted (Norddjurs Municipality);2009;1122;55848,68093578895;34;1692,384270781483;1;49,77600796416127;19;945,7441513190641;180;83;33;3;8,959681433549029;4,131408661025385;1,642608262817322;0,14932802389248384
8265;Vivild (Norddjurs Municipality);1096;650;59306,56934306570;10;912,408759124088;0;0,00000000000000;9;821,1678832116788;91;34;23;2;8,302919708029197;3,102189781021898;2,098540145985401;0,18248175182481752
8266;Vejlby (Norddjurs Municipality);1908;1160;60796,64570230609;36;1886,792452830188;0;0,00000000000000;20;1048,2180293501049;191;111;35;2;10,010482180293501;5,817610062893082;1,834381551362684;0,10482180293501049
8267;Gjesing (Norddjurs Municipality);648;340;52469,13580246914;9;1388,888888888889;0;0,00000000000000;3;462,9629629629629;35;20;6;0;5,401234567901234;3,086419753086420;0,925925925925926;0,00000000000000000
8268;Nørager (Norddjurs Municipality);697;404;57962,69727403156;15;2152,080344332855;0;0,00000000000000;3;430,4160688665710;44;14;12;2;6,312769010043041;2,008608321377331;1,721664275466284;0,28694404591104739
8269;Aars (Vesthimmerlands Municipality);8998;7632;84818,84863302957;201;2233,829739942209;1;11,11358079573239;34;377,8617470549011;875;309;229;1;9,724383196265837;3,434096465881307;2,545010002222716;0,01111358079573238
8270;Havbro (Vesthimmerlands Municipality);648;534;82407,40740740740;12;1851,851851851852;0;0,00000000000000;1;154,3209876543210;33;13;14;0;5,092592592592593;2,006172839506173;2,160493827160494;0,00000000000000000
8271;Vester Hornum (Vesthimmerlands Municipality);710;572;80563,38028169014;28;3943,661971830986;0;0,00000000000000;2;281,6901408450705;43;20;10;0;6,056338028169014;2,816901408450704;1,408450704225352;0,00000000000000000
8272;Flejsborg (Vesthimmerlands Municipality);334;247;73952,09580838324;6;1796,407185628742;0;0,00000000000000;1;299,4011976047904;14;4;6;0;4,191616766467066;1,197604790419162;1,796407185628742;0,00000000000000000
8273;Ulstrup (Vesthimmerlands Municipality);1492;1187;79557,64075067024;22;1474,530831099196;1;67,02412868632707;8;536,1930294906166;98;26;37;0;6,568364611260054;1,742627345844504;2,479892761394102;0,00000000000000000
8274;Gundersted (Vesthimmerlands Municipality);343;242;70553,93586005831;13;3790,087463556852;0;0,00000000000000;3;874,6355685131196;22;7;11;0;6,413994169096210;2,040816326530612;3,206997084548105;0,00000000000000000
8275;Blære (Vesthimmerlands Municipality);452;350;77433,62831858407;9;1991,150442477876;2;442,47787610619469;4;884,9557522123894;21;8;9;0;4,646017699115045;1,769911504424779;1,991150442477876;0,00000000000000000
8276;Ejdrup (Aalborg Municipality);233;145;62231,75965665236;1;429,184549356223;0;0,00000000000000;2;858,3690987124463;18;6;4;0;7,725321888412018;2,575107296137339;1,716738197424893;0,00000000000000000
8277;Skivum (Vesthimmerlands Municipality);622;476;76527,33118971062;9;1446,945337620579;0;0,00000000000000;0;0,0000000000000;39;13;18;0;6,270096463022508;2,090032154340836;2,893890675241158;0,00000000000000000
8278;Giver (Vesthimmerlands Municipality);199;156;78391,95979899497;4;2010,050251256281;0;0,00000000000000;1;502,5125628140703;14;2;8;0;7,035175879396985;1,005025125628141;4,020100502512562;0,00000000000000000
8279;Brorstrup (Rebild Municipality);433;298;68822,17090069284;11;2540,415704387991;0;0,00000000000000;4;923,7875288683603;26;9;11;0;6,004618937644342;2,078521939953811;2,540415704387990;0,00000000000000000
8280;Ravnkilde (Rebild Municipality);947;642;67793,03062302007;22;2323,125659978881;0;0,00000000000000;8;844,7729672650474;61;17;26;0;6,441393875395987;1,795142555438226;2,745512143611404;0,00000000000000000
8281;Strandby (Vesthimmerlands Municipality);760;582;76578,94736842105;10;1315,789473684210;0;0,00000000000000;1;131,5789473684210;62;17;27;0;8,157894736842106;2,236842105263158;3,552631578947368;0,00000000000000000
8282;Farsø (Vesthimmerlands Municipality);4091;3443;84160,35199217795;74;1808,848692251283;1;24,44390124663896;13;317,7707162063065;434;151;122;0;10,608653141041311;3,691029088242483;2,982155952089954;0,00000000000000000
8283;Ullits (Vesthimmerlands Municipality);255;174;68235,29411764706;1;392,156862745098;0;0,00000000000000;1;392,1568627450980;21;11;7;0;8,235294117647058;4,313725490196078;2,745098039215686;0,00000000000000000
8284;Fovlum (Vesthimmerlands Municipality);392;320;81632,65306122450;8;2040,816326530612;0;0,00000000000000;2;510,2040816326530;27;13;6;0;6,887755102040815;3,316326530612245;1,530612244897959;0,00000000000000000
8285;Louns (Vesthimmerlands Municipality);760;643;84605,26315789473;14;1842,105263157895;0;0,00000000000000;2;263,1578947368421;98;41;19;0;12,894736842105264;5,394736842105264;2,500000000000000;0,00000000000000000
8286;Alstrup (Vesthimmerlands Municipality);167;139;83233,53293413174;2;1197,604790419162;0;0,00000000000000;1;598,8023952095808;9;2;5;0;5,389221556886228;1,197604790419162;2,994011976047904;0,00000000000000000
8287;Gislum (Vesthimmerlands Municipality);311;257;82636,65594855305;12;3858,520900321544;0;0,00000000000000;2;643,0868167202573;17;7;7;0;5,466237942122187;2,250803858520900;2,250803858520900;0,00000000000000000
8288;Vognsild (Vesthimmerlands Municipality);887;682;76888,38782412627;11;1240,135287485908;0;0,00000000000000;3;338,2187147688838;57;21;25;0;6,426155580608793;2,367531003382187;2,818489289740699;0,00000000000000000
8289;Kongens Tisted (Rebild Municipality);210;133;63333,33333333333;6;2857,142857142857;0;0,00000000000000;0;0,0000000000000;13;7;5;0;6,190476190476191;3,333333333333333;2,380952380952381;0,00000000000000000
8290;Binderup (Rebild Municipality);258;175;67829,45736434108;6;2325,581395348837;0;0,00000000000000;0;0,0000000000000;17;6;9;0;6,589147286821706;2,325581395348837;3,488372093023256;0,00000000000000000
8291;Durup (Rebild Municipality);1312;927;70655,48780487805;60;4573,170731707317;0;0,00000000000000;9;685,9756097560976;125;46;24;1;9,527439024390244;3,506097560975610;1,829268292682927;0,07621951219512195
8292;Rørbæk (Rebild Municipality);582;410;70446,73539518901;25;4295,532646048110;0;0,00000000000000;5;859,1065292096221;69;32;16;0;11,855670103092782;5,498281786941581;2,749140893470790;0,00000000000000000
8293;Grynderup (Rebild Municipality);227;158;69603,52422907489;5;2202,643171806168;0;0,00000000000000;6;2643,1718061674010;14;6;5;0;6,167400881057269;2,643171806167401;2,202643171806168;0,00000000000000000
8294;Skibsted (Rebild Municipality);311;203;65273,31189710611;4;1286,173633440515;0;0,00000000000000;3;964,6302250803859;18;6;8;0;5,787781350482315;1,929260450160772;2,572347266881029;0,00000000000000000
8295;Lyngby (Rebild Municipality);158;94;59493,67088607595;0;0,000000000000;0;0,00000000000000;2;1265,8227848101264;13;6;4;0;8,227848101265822;3,797468354430380;2,531645569620253;0,00000000000000000
8296;Store Brøndum (Rebild Municipality);374;232;62032,08556149733;6;1604,278074866310;0;0,00000000000000;3;802,1390374331552;25;9;11;0;6,684491978609626;2,406417112299465;2,941176470588235;0,00000000000000000
8297;Siem (Rebild Municipality);117;81;69230,76923076923;8;6837,606837606838;0;0,00000000000000;2;1709,4017094017095;6;2;2;0;5,128205128205128;1,709401709401710;1,709401709401710;0,00000000000000000
8298;Torup (Rebild Municipality);231;144;62337,66233766234;3;1298,701298701299;0;0,00000000000000;2;865,8008658008658;18;8;6;0;7,792207792207792;3,463203463203463;2,597402597402597;0,00000000000000000
8299;Gerding (Rebild Municipality);77;57;74025,97402597404;0;0,000000000000;0;0,00000000000000;1;1298,7012987012988;2;0;1;0;2,597402597402597;0,000000000000000;1,298701298701299;0,00000000000000000
8300;Blenstrup (Rebild Municipality);858;546;63636,36363636363;9;1048,951048951049;0;0,00000000000000;10;1165,5011655011656;43;12;11;0;5,011655011655012;1,398601398601399;1,282051282051282;0,00000000000000000
8301;Skørping (Rebild Municipality);3914;2880;73582,01328564130;87;2222,789984670414;1;25,54931016862545;35;894,2258559018906;359;166;84;0;9,172202350536535;4,241185487991824;2,146142054164538;0,00000000000000000
8302;Fræer (Rebild Municipality);302;209;69205,29801324503;5;1655,629139072848;0;0,00000000000000;0;0,0000000000000;33;12;9;0;10,927152317880795;3,973509933774835;2,980132450331126;0,00000000000000000
8303;Als (Mariagerfjord Municipality);1445;1027;71072,66435986159;48;3321,799307958478;0;0,00000000000000;11;761,2456747404844;144;47;43;0;9,965397923875432;3,252595155709343;2,975778546712803;0,00000000000000000
8304;Skelund (Mariagerfjord Municipality);1068;726;67977,52808988764;14;1310,861423220974;3;280,89887640449439;10;936,3295880149813;61;15;18;1;5,711610486891386;1,404494382022472;1,685393258426966;0,09363295880149813
8305;Visborg (Mariagerfjord Municipality);898;610;67928,73051224944;17;1893,095768374165;0;0,00000000000000;6;668,1514476614700;72;14;23;1;8,017817371937639;1,559020044543430;2,561247216035635;0,11135857461024498
8306;Hadsund (Mariagerfjord Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8307;Vive (Mariagerfjord Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8308;Rostrup (Mariagerfjord Municipality);675;406;60148,14814814815;9;1333,333333333333;0;0,00000000000000;4;592,5925925925926;31;10;14;0;4,592592592592593;1,481481481481482;2,074074074074074;0,00000000000000000
8309;Oue (Mariagerfjord Municipality);773;480;62095,73091849935;14;1811,125485122898;0;0,00000000000000;7;905,5627425614488;50;13;18;0;6,468305304010349;1,681759379042691;2,328589909443726;0,00000000000000000
8310;Valsgaard (Mariagerfjord Municipality);1541;1096;71122,64763140818;31;2011,680726800779;0;0,00000000000000;17;1103,1797534068787;96;28;42;1;6,229720960415315;1,817001946787800;2,725502920181700;0,06489292667099286
8311;Astrup (Mariagerfjord Municipality);1045;690;66028,70813397129;15;1435,406698564593;0;0,00000000000000;8;765,5502392344498;65;19;26;0;6,220095693779904;1,818181818181818;2,488038277511962;0,00000000000000000
8312;Storarden (Mariagerfjord Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8313;Rold (Mariagerfjord Municipality);440;274;62272,72727272727;5;1136,363636363636;0;0,00000000000000;3;681,8181818181818;29;9;17;0;6,590909090909090;2,045454545454545;3,863636363636363;0,00000000000000000
8314;Vebbestrup (Mariagerfjord Municipality);1228;771;62785,01628664495;20;1628,664495114007;0;0,00000000000000;8;651,4657980456026;80;24;41;0;6,514657980456026;1,954397394136808;3,338762214983714;0,00000000000000000
8315;Øls (Mariagerfjord Municipality);462;351;75974,02597402596;15;3246,753246753246;0;0,00000000000000;4;865,8008658008658;37;11;13;0;8,008658008658008;2,380952380952381;2,813852813852814;0,00000000000000000
8316;Hørby (Mariagerfjord Municipality);1790;1425;79608,93854748603;51;2849,162011173185;0;0,00000000000000;21;1173,1843575418993;143;68;43;4;7,988826815642458;3,798882681564246;2,402234636871508;0,22346368715083798
8317;Døstrup (Mariagerfjord Municipality);556;405;72841,72661870504;18;3237,410071942446;0;0,00000000000000;8;1438,8489208633093;39;14;14;0;7,014388489208632;2,517985611510791;2,517985611510791;0,00000000000000000
8318;Gunderup (Aalborg Municipality);1587;1214;76496,53434152489;36;2268,431001890359;1;63,01197227473220;16;1008,1915563957152;114;30;43;0;7,183364839319471;1,890359168241966;2,709514807813485;0,00000000000000000
8319;Nøvling (Aalborg Municipality);2298;1694;73716,27502175805;46;2001,740644038294;1;43,51610095735422;15;652,7415143603133;181;58;48;0;7,876414273281114;2,523933855526545;2,088772845953003;0,00000000000000000
8320;Romdrup (Aalborg Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8321;Klarup (Aalborg Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8322;Gudum (Aalborg Municipality);0;0;0,00000000000;0;0,000000000000;0;0,00000000000000;0;0,0000000000000;0;0;0;0;0,000000000000000;0,000000000000000;0,000000000000000;0,00000000000000000
8323;Lillevorde (Aalborg Municipality);364;263;72252,74725274726;5;1373,626373626374;0;0,00000000000000;1;274,7252747252747;15;4;7;0;4,120879120879120;1,098901098901099;1,923076923076923;0,00000000000000000
8324;Mou (Aalborg Municipality);2493;1604;64340,15242679503;35;1403,931006819093;1;40,11231448054553;28;1123,1448054552748;220;77;68;0;8,824709185720016;3,088648215002006;2,727637384677096;0,00000000000000000
8325;Storvorde (Aalborg Municipality);3083;2270;73629,58157638664;72;2335,387609471294;1;32,43593902043464;30;973,0781706130393;274;126;78;1;8,887447291599091;4,086928316574765;2,530003243593902;0,03243593902043464
8326;Sejlflod (Aalborg Municipality);716;536;74860,33519553073;9;1256,983240223464;0;0,00000000000000;7;977,6536312849162;44;12;18;0;6,145251396648044;1,675977653631285;2,513966480446927;0,00000000000000000
8327;Nibe (Aalborg Municipality);3995;2685;67209,01126408009;54;1351,689612015019;0;0,00000000000000;35;876,0951188986232;423;161;102;0;10,588235294117647;4,030037546933667;2,553191489361702;0,00000000000000000
8328;Vokslev (Aalborg Municipality);1865;1343;72010,72386058982;42;2252,010723860590;0;0,00000000000000;21;1126,0053619302948;112;35;44;1;6,005361930294907;1,876675603217158;2,359249329758713;0,05361930294906167
8329;Sønderholm (Aalborg Municipality);1752;1235;70490,86757990868;34;1940,639269406392;0;0,00000000000000;24;1369,8630136986301;126;38;49;1;7,191780821917808;2,168949771689498;2,796803652968036;0,05707762557077625
8330;Frejlev (Aalborg Municipality);3377;2613;77376,36955877997;79;2339,354456618300;0;0,00000000000000;27;799,5262066923304;235;84;63;0;6,958839206396210;2,487414865265028;1,865561148948771;0,00000000000000000
8331;Nørholm (Aalborg Municipality);883;611;69195,92298980748;24;2718,006795016988;0;0,00000000000000;12;1359,0033975084939;49;15;16;0;5,549263873159683;1,698754246885617;1,812004530011325;0,00000000000000000
8332;Ellidshøj (Aalborg Municipality);771;533;69130,99870298314;8;1037,613488975357;0;0,00000000000000;11;1426,7185473411155;27;11;9;0;3,501945525291829;1,426718547341115;1,167315175097276;0,00000000000000000
8333;Svenstrup (Aalborg Municipality);5597;4092;73110,59496158657;102;1822,404859746293;2;35,73342862247632;62;1107,7362872967662;527;210;124;0;9,415758442022511;3,752010005360014;2,215472574593532;0,00000000000000000
8334;Øster Hornum (Rebild Municipality);1993;1438;72152,53386853989;48;2408,429503261415;0;0,00000000000000;21;1053,6879076768691;158;75;39;0;7,927747114902157;3,763171098845961;1,956848971399900;0,00000000000000000
8335;Buderup (Rebild Municipality);8724;6400;73360,84364970197;207;2372,764786795048;2;22,92526364053187;90;1031,6368638239339;655;245;169;6;7,508023842274186;2,808344795965154;1,937184777624943;0,06877579092159559
8336;Gravlev (Rebild Municipality);419;300;71599,04534606205;9;2147,971360381861;0;0,00000000000000;4;954,6539379474941;24;7;7;0;5,727923627684964;1,670644391408115;1,670644391408115;0,00000000000000000
8337;Aarestrup (Rebild Municipality);553;357;64556,96202531645;3;542,495479204340;0;0,00000000000000;7;1265,8227848101264;36;8;16;0;6,509945750452080;1,446654611211573;2,893309222423146;0,00000000000000000
8338;Haverslev (Rebild Municipality);936;586;62606,83760683761;10;1068,376068376068;0;0,00000000000000;7;747,8632478632479;61;30;17;0;6,517094017094018;3,205128205128205;1,816239316239316;0,00000000000000000
8339;Sønderup (Rebild Municipality);670;446;66567,16417910448;17;2537,313432835821;0;0,00000000000000;6;895,5223880597016;39;10;16;0;5,820895522388059;1,492537313432836;2,388059701492538;0,00000000000000000
8340;Suldrup (Rebild Municipality);1564;1033;66048,59335038363;22;1406,649616368286;0;0,00000000000000;19;1214,8337595907929;140;60;29;1;8,951406649616368;3,836317135549872;1,854219948849105;0,06393861892583121
8341;Veggerby (Rebild Municipality);692;451;65173,41040462428;7;1011,560693641619;0;0,00000000000000;3;433,5260115606936;37;13;16;0;5,346820809248555;1,878612716763006;2,312138728323699;0,00000000000000000
8342;Bislev (Aalborg Municipality);644;452;70186,33540372671;13;2018,633540372671;0;0,00000000000000;6;931,6770186335403;34;12;15;0;5,279503105590062;1,863354037267081;2,329192546583851;0,00000000000000000
8343;Sønder Kongerslev (Aalborg Municipality);1469;934;63580,66712049013;19;1293,396868618108;3;204,22055820285908;23;1565,6909462219196;116;50;24;0;7,896528250510551;3,403675970047652;1,633764465622873;0,00000000000000000
8344;Nørre Kongerslev (Aalborg Municipality);481;289;60083,16008316008;6;1247,401247401247;0;0,00000000000000;3;623,7006237006237;26;7;7;0;5,405405405405405;1,455301455301455;1,455301455301455;0,00000000000000000
8345;Komdrup (Aalborg Municipality);134;80;59701,49253731342;0;0,000000000000;0;0,00000000000000;3;2238,8059701492534;9;5;3;0;6,716417910447761;3,731343283582089;2,238805970149254;0,00000000000000000
8346;Bælum (Rebild Municipality);1035;655;63285,02415458937;11;1062,801932367150;0;0,00000000000000;10;966,1835748792270;110;44;22;0;10,628019323671497;4,251207729468599;2,125603864734300;0,00000000000000000
8347;Solbjerg (Rebild Municipality);502;316;62948,20717131474;8;1593,625498007968;0;0,00000000000000;5;996,0159362549800;34;12;10;0;6,772908366533864;2,390438247011952;1,992031872509960;0,00000000000000000
8348;Løgstør (Vesthimmerlands Municipality);3520;2938;83465,90909090910;35;994,318181818182;0;0,00000000000000;18;511,3636363636364;462;162;114;0;13,125000000000000;4,602272727272727;3,238636363636364;0,00000000000000000
