"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-09-24;Tønder;M;13725;13439;118;13721;13411;117;4;28;1
2021-09-24;Esbjerg;K;44431;43496;760;44418;43450;736;13;46;24
2021-09-24;Esbjerg;M;43547;42606;606;43537;42546;587;10;60;19
2021-09-24;Fanø;K;1438;1406;31;1436;1405;29;2;1;2
2021-09-24;Fanø;M;1351;1324;26;1349;1323;26;2;1;0
2021-09-24;Varde;K;18880;18556;348;18880;18550;345;0;6;3
2021-09-24;Varde;M;18958;18606;294;18955;18594;291;3;12;3
2021-09-24;Vejen;K;15812;15558;267;15814;15553;266;-2;5;1
2021-09-24;Vejen;M;15878;15569;190;15876;15563;187;2;6;3
2021-09-24;Aabenraa;K;21983;21550;293;21971;21506;148;12;44;145
2021-09-24;Aabenraa;M;21470;21073;196;21466;21019;137;4;54;59
2021-09-24;Fredericia;K;19891;19562;350;19874;19519;309;17;43;41
2021-09-24;Fredericia;M;19370;19026;299;19352;18969;273;18;57;26
2021-09-24;Horsens;K;35207;34432;458;35195;34396;406;12;36;52
2021-09-24;Horsens;M;34283;33563;304;34277;33524;274;6;39;30
2021-09-24;Kolding;K;35369;34582;550;35360;34570;539;9;12;11
2021-09-24;Kolding;M;34335;33610;447;34331;33603;438;4;7;9
2021-09-24;Vejle;K;44836;43826;782;44821;43777;688;15;49;94
2021-09-24;Vejle;M;43794;42762;643;43785;42718;578;9;44;65
2021-09-24;Herning;K;34201;33457;213;34196;33448;152;5;9;61
2021-09-24;Herning;M;33886;33128;162;33882;33113;126;4;15;36
2021-09-24;Holstebro;K;22914;22507;440;22894;22419;326;20;88;114
2021-09-24;Holstebro;M;22188;21753;337;22174;21678;225;14;75;112
2021-09-24;Lemvig;K;7626;7523;182;7627;7519;182;-1;4;0
2021-09-24;Lemvig;M;7820;7703;145;7819;7698;142;1;5;3
2021-09-24;Struer;K;8308;8180;199;8308;8177;196;0;3;3
2021-09-24;Struer;M;8168;8019;169;8166;8007;161;2;12;8
2021-09-24;Syddjurs;K;17159;16899;238;17161;16897;233;-2;2;5
2021-09-24;Syddjurs;M;17073;16800;191;17073;16798;191;0;2;0
2021-09-24;Norddjurs;K;14390;14163;232;14391;14160;163;-1;3;69
2021-09-24;Norddjurs;M;14762;14538;176;14760;14534;135;2;4;41
2021-09-24;Favrskov;K;18777;18467;218;18776;18450;205;1;17;13
2021-09-24;Favrskov;M;18668;18357;194;18665;18344;186;3;13;8
2021-09-24;Odder;K;9390;9254;196;9386;9248;143;4;6;53
2021-09-24;Odder;M;9022;8892;124;9020;8890;99;2;2;25
2021-09-24;Randers;K;38443;37693;671;38439;37656;635;4;37;36
2021-09-24;Randers;M;37311;36508;517;37301;36483;490;10;25;27
2021-09-24;Silkeborg;K;37075;36291;359;37069;36268;306;6;23;53
2021-09-24;Silkeborg;M;36336;35607;281;36331;35586;239;5;21;42
2021-09-24;Samsø;K;1539;1522;22;1540;1523;22;-1;-1;0
2021-09-24;Samsø;M;1499;1472;18;1499;1472;18;0;0;0
2021-09-24;Skanderborg;K;24672;24285;342;24665;24267;336;7;18;6
2021-09-24;Skanderborg;M;23985;23640;255;23982;23634;239;3;6;16
2021-09-24;Århus;K;140159;136736;2170;140103;136557;1947;56;179;223
2021-09-24;Århus;M;132858;129400;1461;132808;129281;1345;50;119;116
2021-09-24;Ikast-Brande;K;15554;15260;248;15554;15256;247;0;4;1
2021-09-24;Ikast-Brande;M;15684;15380;176;15680;15373;175;4;7;1
2021-09-24;Ringkøbing-Skjern;K;21443;21075;254;21442;21062;174;1;13;80
2021-09-24;Ringkøbing-Skjern;M;21606;21172;170;21603;21160;129;3;12;41
2021-09-24;Hedensted;K;17975;17704;317;17979;17703;265;-4;1;52
2021-09-24;Hedensted;M;18180;17917;214;18179;17907;188;1;10;26
2021-09-24;Morsø;K;7903;7764;170;7903;7764;145;0;0;25
2021-09-24;Morsø;M;7911;7743;142;7911;7743;122;0;0;20
2021-09-24;Skive;K;17713;17406;380;17712;17402;378;1;4;2
2021-09-24;Skive;M;18010;17675;287;18008;17673;287;2;2;0
2021-09-24;Thisted;K;16842;16521;229;16840;16517;213;2;4;16
2021-09-24;Thisted;M;16694;16397;140;16693;16396;135;1;1;5
2021-09-24;Viborg;K;37643;36995;683;37637;36968;651;6;27;32
2021-09-24;Viborg;M;37179;36500;499;37165;36467;470;14;33;29
2021-09-24;Brønderslev;K;13902;13636;173;13900;13636;172;2;0;1
2021-09-24;Brønderslev;M;13894;13614;141;13895;13612;141;-1;2;0
2021-09-24;Frederikshavn;K;23489;23147;382;23483;23144;301;6;3;81
2021-09-24;Frederikshavn;M;23090;22672;287;23086;22673;247;4;-1;40
2021-09-24;Vesthimmerland;K;13899;13707;223;13901;13708;204;-2;-1;19
2021-09-24;Vesthimmerland;M;13894;13678;131;13898;13682;119;-4;-4;12
2021-09-24;Læsø;K;742;730;19;742;730;19;0;0;0
2021-09-24;Læsø;M;732;727;12;732;727;12;0;0;0
2021-09-24;Rebild;K;11485;11297;116;11485;11297;116;0;0;0
2021-09-24;Rebild;M;11663;11459;81;11664;11459;81;-1;0;0
2021-09-24;Mariagerfjord;K;16101;15833;223;16099;15827;223;2;6;0
2021-09-24;Mariagerfjord;M;16450;16124;186;16450;16121;185;0;3;1
2021-09-24;Jammerbugt;K;14806;14552;184;14804;14550;129;2;2;55
2021-09-24;Jammerbugt;M;14769;14451;142;14764;14446;111;5;5;31
2021-09-24;Aalborg;K;85898;83931;1219;85886;83927;1066;12;4;153
2021-09-24;Aalborg;M;85871;83706;860;85867;83703;766;4;3;94
2021-09-24;Hjørring;K;25461;24961;224;25454;24952;212;7;9;12
2021-09-24;Hjørring;M;24750;24227;202;24742;24223;193;8;4;9
