"Dato";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-04-26;Syddanmark;6270;1613;2;1229543;254925;113856;15;20.7;9.26;0.00
2021-04-27;Hovedstaden;4329;9538;6;1872584;391634;175047;37;20.9;9.35;0.00
2021-04-27;Midtjylland;9143;3714;3;1344511;276131;130675;28;20.5;9.72;0.00
2021-04-27;Nordjylland;3666;2470;0;591743;129260;60510;3;21.8;10.2;0.00
2021-04-27;Sjælland;2254;2993;1;844285;185376;94097;8;22.0;11.1;0.00
2021-04-27;Syddanmark;7029;1941;0;1229543;261954;115797;15;21.3;9.42;0.00
2021-04-28;Hovedstaden;4745;8064;3;1872584;396379;183111;40;21.2;9.78;0.00
2021-04-28;Midtjylland;8154;5761;4;1344511;284285;136436;32;21.1;10.1;0.00
2021-04-28;Nordjylland;1396;1719;0;591743;130656;62229;3;22.1;10.5;0.00
2021-04-28;Sjælland;4507;1033;1;844285;189883;95130;9;22.5;11.3;0.00
2021-04-28;Syddanmark;5231;3740;0;1229543;267185;119537;15;21.7;9.72;0.00
2021-04-29;Hovedstaden;10466;7095;2;1872584;406845;190206;42;21.7;10.2;0.00
2021-04-29;Midtjylland;7910;5433;0;1344511;292195;141869;32;21.7;10.6;0.00
2021-04-29;Nordjylland;396;1146;0;591743;131052;63375;3;22.1;10.7;0.00
2021-04-29;Sjælland;2493;1872;1;844285;192376;97002;10;22.8;11.5;0.00
2021-04-29;Syddanmark;4523;2194;0;1229543;271708;121731;15;22.1;9.90;0.00
2021-04-30;Hovedstaden;484;247;0;1872584;407329;190453;42;21.8;10.2;0.00
2021-04-30;Midtjylland;2681;651;0;1344511;294876;142520;32;21.9;10.6;0.00
2021-04-30;Nordjylland;2210;789;0;591743;133262;64164;3;22.5;10.8;0.00
2021-04-30;Sjælland;4527;410;0;844285;196903;97412;10;23.3;11.5;0.00
2021-04-30;Syddanmark;3531;1840;1;1229543;275239;123571;16;22.4;10.1;0.00
2021-05-01;Hovedstaden;144;486;0;1872584;407473;190939;42;21.8;10.2;0.00
2021-05-01;Midtjylland;295;84;1;1344511;295171;142604;33;22.0;10.6;0.00
2021-05-01;Nordjylland;2060;763;0;591743;135322;64927;3;22.9;11.0;0.00
2021-05-01;Sjælland;1815;2589;0;844285;198718;100001;10;23.5;11.8;0.00
2021-05-01;Syddanmark;3005;2146;3;1229543;278244;125717;19;22.6;10.2;0.00
2021-05-02;Hovedstaden;8285;8485;0;1872584;415758;199424;42;22.2;10.6;0.00
2021-05-02;Midtjylland;191;54;0;1344511;295362;142658;33;22.0;10.6;0.00
2021-05-02;Nordjylland;2296;1169;0;591743;137618;66096;3;23.3;11.2;0.00
2021-05-02;Sjælland;2206;2041;0;844285;200924;102042;10;23.8;12.1;0.00
2021-05-02;Syddanmark;3628;1950;1;1229543;281872;127667;20;22.9;10.4;0.00
2021-05-03;Hovedstaden;10020;7948;1;1872584;425778;207372;43;22.7;11.1;0.00
2021-05-03;Midtjylland;4666;8770;2;1344511;300028;151428;35;22.3;11.3;0.00
2021-05-03;Nordjylland;325;9763;1;591743;137943;75859;4;23.3;12.8;0.00
2021-05-03;Sjælland;505;14850;0;844285;201429;116892;10;23.9;13.8;0.00
2021-05-03;Syddanmark;4887;4044;3;1229543;286759;131711;23;23.3;10.7;0.00
2021-05-04;Hovedstaden;7495;8573;1;1872584;433273;215945;44;23.1;11.5;0.00
2021-05-04;Midtjylland;5580;8290;3;1344511;305608;159718;38;22.7;11.9;0.00
2021-05-04;Nordjylland;4772;1047;0;591743;142715;76906;4;24.1;13.0;0.00
2021-05-04;Sjælland;3453;2726;0;844285;204882;119618;10;24.3;14.2;0.00
2021-05-04;Syddanmark;6267;3969;4;1229543;293026;135680;27;23.8;11.0;0.00
2021-05-05;Hovedstaden;8542;11879;0;1872584;441815;227824;44;23.6;12.2;0.00
2021-05-05;Midtjylland;5096;8792;1;1344511;310704;168510;39;23.1;12.5;0.00
2021-05-05;Nordjylland;2930;1423;0;591743;145645;78329;4;24.6;13.2;0.00
2021-05-05;Sjælland;3730;2777;0;844285;208612;122395;10;24.7;14.5;0.00
2021-05-05;Syddanmark;6451;4183;0;1229543;299477;139863;27;24.4;11.4;0.00
2021-05-06;Hovedstaden;1100;9970;2;1872584;442915;237794;46;23.7;12.7;0.00
2021-05-06;Midtjylland;7395;7474;1;1344511;318099;175984;40;23.7;13.1;0.00
2021-05-06;Nordjylland;4842;617;0;591743;150487;78946;4;25.4;13.3;0.00
2021-05-06;Sjælland;2692;2250;1;844285;211304;124645;11;25.0;14.8;0.00
2021-05-06;Syddanmark;5463;5090;2;1229543;304940;144953;29;24.8;11.8;0.00
2021-05-07;Hovedstaden;1213;7509;0;1872584;444128;245303;46;23.7;13.1;0.00
2021-05-07;Midtjylland;5045;5914;0;1344511;323144;181898;40;24.0;13.5;0.00
2021-05-07;Nordjylland;1915;1368;0;591743;152402;80314;4;25.8;13.6;0.00
2021-05-07;Sjælland;2768;4142;0;844285;214072;128787;11;25.4;15.3;0.00
2021-05-07;Syddanmark;5510;5503;1;1229543;310450;150456;30;25.2;12.2;0.00
2021-05-08;Hovedstaden;367;19522;0;1872584;444495;264825;46;23.7;14.1;0.00
2021-05-08;Midtjylland;1141;252;0;1344511;324285;182150;40;24.1;13.5;0.00
2021-05-08;Nordjylland;2331;1234;0;591743;154733;81548;4;26.1;13.8;0.00
2021-05-08;Sjælland;1883;5815;1;844285;215955;134602;12;25.6;15.9;0.00
2021-05-08;Syddanmark;3766;3821;0;1229543;314216;154277;30;25.6;12.5;0.00
2021-05-09;Hovedstaden;5626;8115;0;1872584;450121;272940;46;24.0;14.6;0.00
2021-05-09;Midtjylland;137;95;0;1344511;324422;182245;40;24.1;13.6;0.00
2021-05-09;Nordjylland;991;1796;0;591743;155724;83344;4;26.3;14.1;0.00
2021-05-09;Sjælland;4561;3711;0;844285;220516;138313;12;26.1;16.4;0.00
2021-05-09;Syddanmark;4593;2883;0;1229543;318809;157160;30;25.9;12.8;0.00
2021-05-10;Hovedstaden;5962;5548;2;1872584;456083;278488;48;24.4;14.9;0.00
2021-05-10;Midtjylland;10253;7041;1;1344511;334675;189286;41;24.9;14.1;0.00
2021-05-10;Nordjylland;1340;4693;0;591743;157064;88037;4;26.5;14.9;0.00
2021-05-10;Sjælland;6167;4519;0;844285;226683;142832;12;26.8;16.9;0.00
2021-05-10;Syddanmark;2798;14113;2;1229543;321607;171273;32;26.2;13.9;0.00
2021-05-11;Hovedstaden;10095;6151;1;1872584;466178;284639;49;24.9;15.2;0.00
2021-05-11;Midtjylland;8736;7554;0;1344511;343411;196840;41;25.5;14.6;0.00
2021-05-11;Nordjylland;947;3610;0;591743;158011;91647;4;26.7;15.5;0.00
2021-05-11;Sjælland;4782;3113;0;844285;231465;145945;12;27.4;17.3;0.00
2021-05-11;Syddanmark;5087;5697;1;1229543;326694;176970;33;26.6;14.4;0.00
2021-05-12;Hovedstaden;6732;5561;2;1872584;472910;290200;51;25.3;15.5;0.00
2021-05-12;Midtjylland;7876;9257;1;1344511;351287;206097;42;26.1;15.3;0.00
2021-05-12;Nordjylland;1679;1969;0;591743;159690;93616;4;27.0;15.8;0.00
2021-05-12;Sjælland;4253;3833;0;844285;235718;149778;12;27.9;17.7;0.00
2021-05-12;Syddanmark;5616;6244;0;1229543;332310;183214;33;27.0;14.9;0.00
2021-05-13;Hovedstaden;4741;10557;0;1872584;477651;300757;51;25.5;16.1;0.00
2021-05-13;Midtjylland;1568;2669;1;1344511;352855;208766;43;26.2;15.5;0.00
2021-05-13;Nordjylland;2110;1828;0;591743;161800;95444;4;27.3;16.1;0.00
2021-05-13;Sjælland;6219;2222;0;844285;241937;152000;12;28.7;18.0;0.00
2021-05-13;Syddanmark;5052;2330;0;1229543;337362;185544;33;27.4;15.1;0.00
2021-05-14;Hovedstaden;6302;7756;1;1872584;483953;308513;52;25.8;16.5;0.00
2021-05-14;Midtjylland;4514;9013;2;1344511;357369;217779;45;26.6;16.2;0.00
2021-05-14;Nordjylland;1257;3213;0;591743;163057;98657;4;27.6;16.7;0.00
2021-05-14;Sjælland;4837;3656;0;844285;246774;155656;12;29.2;18.4;0.00
2021-05-14;Syddanmark;3702;6989;2;1229543;341064;192533;35;27.7;15.7;0.00
2021-05-15;Hovedstaden;6489;6839;0;1872584;490442;315352;52;26.2;16.8;0.00
2021-05-15;Midtjylland;96;336;0;1344511;357465;218115;45;26.6;16.2;0.00
2021-05-15;Nordjylland;17;5320;1;591743;163074;103977;5;27.6;17.6;0.00
2021-05-15;Sjælland;5494;2250;0;844285;252268;157906;12;29.9;18.7;0.00
2021-05-15;Syddanmark;3339;4583;0;1229543;344403;197116;35;28.0;16.0;0.00
2021-05-16;Hovedstaden;10012;3450;1;1872584;500454;318802;53;26.7;17.0;0.00
2021-05-16;Midtjylland;101;268;0;1344511;357566;218383;45;26.6;16.2;0.00
2021-05-16;Nordjylland;23;4520;0;591743;163097;108497;5;27.6;18.3;0.00
2021-05-16;Sjælland;5365;1952;0;844285;257633;159858;12;30.5;18.9;0.00
2021-05-16;Syddanmark;4445;3819;1;1229543;348848;200935;36;28.4;16.3;0.00
2021-05-17;Hovedstaden;10957;7111;1;1872584;511411;325913;54;27.3;17.4;0.00
2021-05-17;Midtjylland;6800;10033;2;1344511;364366;228416;47;27.1;17.0;0.00
2021-05-17;Nordjylland;1348;2713;0;591743;164445;111210;5;27.8;18.8;0.00
2021-05-17;Sjælland;6215;3442;0;844285;263848;163300;12;31.3;19.3;0.00
2021-05-17;Syddanmark;5703;6725;0;1229543;354551;207660;36;28.8;16.9;0.00
2021-05-18;Hovedstaden;10771;8860;2;1872584;522182;334773;56;27.9;17.9;0.00
2021-05-18;Midtjylland;6880;7792;0;1344511;371246;236208;47;27.6;17.6;0.00
2021-05-18;Nordjylland;1903;2092;0;591743;166348;113302;5;28.1;19.1;0.00
2021-05-18;Sjælland;5986;2608;0;844285;269834;165908;12;32.0;19.7;0.00
2021-05-18;Syddanmark;4045;9282;1;1229543;358596;216942;37;29.2;17.6;0.00
2021-05-19;Hovedstaden;11292;2771;2;1872584;533474;337544;58;28.5;18.0;0.00
2021-05-19;Midtjylland;7261;6870;0;1344511;378507;243078;47;28.2;18.1;0.00
2021-05-19;Nordjylland;586;3594;0;591743;166934;116896;5;28.2;19.8;0.00
2021-05-19;Sjælland;5763;4510;0;844285;275597;170418;12;32.6;20.2;0.00
2021-05-19;Syddanmark;6843;4791;0;1229543;365439;221733;37;29.7;18.0;0.00
2021-05-20;Hovedstaden;12171;5857;0;1872584;545645;343401;58;29.1;18.3;0.00
2021-05-20;Midtjylland;6877;7055;0;1344511;385384;250133;47;28.7;18.6;0.00
2021-05-20;Nordjylland;1699;2183;0;591743;168633;119079;5;28.5;20.1;0.00
2021-05-20;Sjælland;4999;1898;0;844285;280596;172316;12;33.2;20.4;0.00
2021-05-20;Syddanmark;6737;5245;1;1229543;372176;226978;38;30.3;18.5;0.00
2021-05-21;Hovedstaden;8577;6833;0;1872584;554222;350234;58;29.6;18.7;0.00
2021-05-21;Midtjylland;8213;3195;0;1344511;393597;253328;47;29.3;18.8;0.00
2021-05-21;Nordjylland;5023;1131;0;591743;173656;120210;5;29.3;20.3;0.00
2021-05-21;Sjælland;7454;1355;0;844285;288050;173671;12;34.1;20.6;0.00
2021-05-21;Syddanmark;5997;6703;1;1229543;378173;233681;39;30.8;19.0;0.00
2021-05-22;Hovedstaden;13979;2995;1;1872584;568201;353229;59;30.3;18.9;0.00
2021-05-22;Midtjylland;223;131;0;1344511;393820;253459;47;29.3;18.9;0.00
2021-05-22;Nordjylland;2652;2838;0;591743;176308;123048;5;29.8;20.8;0.00
2021-05-22;Sjælland;5731;1559;1;844285;293781;175230;13;34.8;20.8;0.00
2021-05-22;Syddanmark;3377;4324;0;1229543;381550;238005;39;31.0;19.4;0.00
2021-05-23;Hovedstaden;8806;1278;0;1872584;577007;354507;59;30.8;18.9;0.00
2021-05-23;Midtjylland;1174;315;0;1344511;394994;253774;47;29.4;18.9;0.00
2021-05-23;Nordjylland;2743;8;0;591743;179051;123056;5;30.3;20.8;0.00
2021-05-23;Sjælland;5485;1149;0;844285;299266;176379;13;35.4;20.9;0.00
2021-05-23;Syddanmark;4342;3420;0;1229543;385892;241425;39;31.4;19.6;0.00
2021-05-24;Hovedstaden;7250;1002;1;1872584;584257;355509;60;31.2;19.0;0.00
2021-05-24;Midtjylland;2260;1179;0;1344511;397254;254953;47;29.5;19.0;0.00
2021-05-24;Nordjylland;1513;2980;0;591743;180564;126036;5;30.5;21.3;0.00
2021-05-24;Sjælland;6359;865;0;844285;305625;177244;13;36.2;21.0;0.00
2021-05-24;Syddanmark;6047;3666;1;1229543;391939;245091;40;31.9;19.9;0.00
2021-05-25;Hovedstaden;13893;2283;0;1872584;598150;357792;60;31.9;19.1;0.00
2021-05-25;Midtjylland;13383;3446;2;1344511;410637;258399;49;30.5;19.2;0.00
2021-05-25;Nordjylland;2893;79;0;591743;183457;126115;5;31.0;21.3;0.00
2021-05-25;Sjælland;7265;828;0;844285;312890;178072;13;37.1;21.1;0.00
2021-05-25;Syddanmark;5980;6229;1;1229543;397919;251320;41;32.4;20.4;0.00
2021-05-26;Hovedstaden;15737;2818;1;1872584;613887;360610;61;32.8;19.3;0.00
2021-05-26;Midtjylland;14699;2986;1;1344511;425336;261385;50;31.6;19.4;0.00
2021-05-26;Nordjylland;3708;176;1;591743;187165;126291;6;31.6;21.3;0.00
2021-05-26;Sjælland;6396;792;0;844285;319286;178864;13;37.8;21.2;0.00
2021-05-26;Syddanmark;6843;5350;1;1229543;404762;256670;42;32.9;20.9;0.00
2021-05-27;Hovedstaden;17220;2908;1;1872584;631107;363518;62;33.7;19.4;0.00
2021-05-27;Midtjylland;14798;2599;0;1344511;440134;263984;50;32.7;19.6;0.00
2021-05-27;Nordjylland;2001;1708;0;591743;189166;127999;6;32.0;21.6;0.00
2021-05-27;Sjælland;6212;1593;1;844285;325498;180457;14;38.6;21.4;0.00
2021-05-27;Syddanmark;9040;3437;1;1229543;413802;260107;43;33.7;21.2;0.00
2021-05-28;Hovedstaden;10420;1519;0;1872584;641527;365037;62;34.3;19.5;0.00
2021-05-28;Midtjylland;11620;1818;1;1344511;451754;265802;51;33.6;19.8;0.00
2021-05-28;Nordjylland;3536;1946;0;591743;192702;129945;6;32.6;22.0;0.00
2021-05-28;Sjælland;6195;1459;0;844285;331693;181916;14;39.3;21.5;0.00
2021-05-28;Syddanmark;9220;2725;2;1229543;423022;262832;45;34.4;21.4;0.00
2021-05-29;Hovedstaden;10885;1664;0;1872584;652412;366701;62;34.8;19.6;0.00
2021-05-29;Midtjylland;1060;70;0;1344511;452814;265872;51;33.7;19.8;0.00
2021-05-29;Nordjylland;5412;305;1;591743;198114;130250;7;33.5;22.0;0.00
2021-05-29;Sjælland;5426;1341;0;844285;337119;183257;14;39.9;21.7;0.00
2021-05-29;Syddanmark;7012;1647;1;1229543;430034;264479;46;35.0;21.5;0.00
2021-05-30;Hovedstaden;7063;4011;0;1872584;659475;370712;62;35.2;19.8;0.00
2021-05-30;Midtjylland;568;48;0;1344511;453382;265920;51;33.7;19.8;0.00
2021-05-30;Nordjylland;6549;12;1;591743;204663;130262;8;34.6;22.0;0.00
2021-05-30;Sjælland;4724;1186;0;844285;341843;184443;14;40.5;21.8;0.00
2021-05-30;Syddanmark;6903;1469;0;1229543;436937;265948;46;35.5;21.6;0.00
2021-05-31;Hovedstaden;8247;8370;1;1872584;667722;379082;63;35.7;20.2;0.00
2021-05-31;Midtjylland;9707;5572;1;1344511;463089;271492;52;34.4;20.2;0.00
2021-05-31;Nordjylland;3303;169;0;591743;207966;130431;8;35.1;22.0;0.00
2021-05-31;Sjælland;5333;4299;0;844285;347176;188742;14;41.1;22.4;0.00
2021-05-31;Syddanmark;9536;2600;1;1229543;446473;268548;47;36.3;21.8;0.00
2021-06-01;Hovedstaden;10419;6421;3;1872584;678141;385503;66;36.2;20.6;0.00
2021-06-01;Midtjylland;12533;3178;0;1344511;475622;274670;52;35.4;20.4;0.00
2021-06-01;Nordjylland;3344;314;1;591743;211310;130745;9;35.7;22.1;0.00
2021-06-01;Sjælland;4830;3018;0;844285;352006;191760;14;41.7;22.7;0.00
2021-06-01;Syddanmark;8634;3998;0;1229543;455107;272546;47;37.0;22.2;0.00
2021-06-02;Hovedstaden;9561;6377;1;1872584;687702;391880;67;36.7;20.9;0.00
2021-06-02;Midtjylland;14149;4900;1;1344511;489771;279570;53;36.4;20.8;0.00
2021-06-02;Nordjylland;4427;113;0;591743;215737;130858;9;36.5;22.1;0.00
2021-06-02;Sjælland;5807;2663;1;844285;357813;194423;15;42.4;23.0;0.00
2021-06-02;Syddanmark;8732;2548;0;1229543;463839;275094;47;37.7;22.4;0.00
2021-06-03;Hovedstaden;6857;9964;0;1872584;694559;401844;67;37.1;21.5;0.00
2021-06-03;Midtjylland;10974;6180;0;1344511;500745;285750;53;37.2;21.3;0.00
2021-06-03;Nordjylland;3199;1423;0;591743;218936;132281;9;37.0;22.4;0.00
2021-06-03;Sjælland;6381;1800;0;844285;364194;196223;15;43.1;23.2;0.00
2021-06-03;Syddanmark;8798;2395;0;1229543;472637;277489;47;38.4;22.6;0.00
2021-06-04;Hovedstaden;15954;1459;2;1872584;710513;403303;69;37.9;21.5;0.00
2021-06-04;Midtjylland;8798;3630;0;1344511;509543;289380;53;37.9;21.5;0.00
2021-06-04;Nordjylland;2074;1124;0;591743;221010;133405;9;37.3;22.5;0.00
2021-06-04;Sjælland;6741;3237;0;844285;370935;199460;15;43.9;23.6;0.00
2021-06-04;Syddanmark;7807;2869;0;1229543;480444;280358;47;39.1;22.8;0.00
2021-06-05;Hovedstaden;15405;238;2;1872584;725918;403541;71;38.8;21.5;0.00
2021-06-05;Midtjylland;1362;102;0;1344511;510905;289482;53;38.0;21.5;0.00
2021-06-05;Nordjylland;3877;2001;0;591743;224887;135406;9;38.0;22.9;0.00
2021-06-05;Sjælland;6367;1918;0;844285;377302;201378;15;44.7;23.9;0.00
2021-06-05;Syddanmark;7928;1457;1;1229543;488372;281815;48;39.7;22.9;0.00
2021-06-06;Hovedstaden;9478;7579;0;1872584;735396;411120;71;39.3;22.0;0.00
2021-06-06;Midtjylland;1139;130;0;1344511;512044;289612;53;38.1;21.5;0.00
2021-06-06;Nordjylland;5343;1609;0;591743;230230;137015;9;38.9;23.2;0.00
2021-06-06;Sjælland;6063;2025;0;844285;383365;203403;15;45.4;24.1;0.00
2021-06-06;Syddanmark;7907;1642;0;1229543;496279;283457;48;40.4;23.1;0.00
2021-06-07;Hovedstaden;11850;10269;0;1872584;747246;421389;71;39.9;22.5;0.00
2021-06-07;Midtjylland;15480;4867;0;1344511;527524;294479;53;39.2;21.9;0.00
2021-06-07;Nordjylland;5728;504;0;591743;235958;137519;9;39.9;23.2;0.00
2021-06-07;Sjælland;9074;989;1;844285;392439;204392;16;46.5;24.2;0.00
2021-06-07;Syddanmark;11415;2392;0;1229543;507694;285849;48;41.3;23.2;0.00
2021-06-08;Hovedstaden;16336;7100;2;1872584;763582;428489;73;40.8;22.9;0.00
2021-06-08;Midtjylland;14793;5522;1;1344511;542317;300001;54;40.3;22.3;0.00
2021-06-08;Nordjylland;5047;3358;1;591743;241005;140877;10;40.7;23.8;0.00
2021-06-08;Sjælland;6493;3355;0;844285;398932;207747;16;47.3;24.6;0.00
2021-06-08;Syddanmark;10871;2910;1;1229543;518565;288759;49;42.2;23.5;0.00
2021-06-09;Hovedstaden;13275;8339;2;1872584;776857;436828;75;41.5;23.3;0.00
2021-06-09;Midtjylland;17613;4292;0;1344511;559930;304293;54;41.6;22.6;0.00
2021-06-09;Nordjylland;4083;3099;0;591743;245088;143976;10;41.4;24.3;0.00
2021-06-09;Sjælland;7369;2977;0;844285;406301;210724;16;48.1;25.0;0.00
2021-06-09;Syddanmark;10447;3514;0;1229543;529012;292273;49;43.0;23.8;0.00
2021-06-10;Hovedstaden;21187;850;2;1872584;798044;437678;77;42.6;23.4;0.00
2021-06-10;Midtjylland;13865;7300;1;1344511;573795;311593;55;42.7;23.2;0.00
2021-06-10;Nordjylland;7095;281;1;591743;252183;144257;11;42.6;24.4;0.00
2021-06-10;Sjælland;6754;1981;1;844285;413055;212705;17;48.9;25.2;0.00
2021-06-10;Syddanmark;9907;3983;0;1229543;538919;296256;49;43.8;24.1;0.00
2021-06-11;Hovedstaden;18118;1173;0;1872584;816162;438851;77;43.6;23.4;0.00
2021-06-11;Midtjylland;11826;5058;0;1344511;585621;316651;55;43.6;23.6;0.00
2021-06-11;Nordjylland;4002;2385;0;591743;256185;146642;11;43.3;24.8;0.00
2021-06-11;Sjælland;5726;2819;0;844285;418781;215524;17;49.6;25.5;0.00
2021-06-11;Syddanmark;8731;3907;1;1229543;547650;300163;50;44.5;24.4;0.00
2021-06-12;Hovedstaden;18247;388;0;1872584;834409;439239;77;44.6;23.5;0.00
2021-06-12;Midtjylland;1467;1043;0;1344511;587088;317694;55;43.7;23.6;0.00
2021-06-12;Nordjylland;4047;3266;0;591743;260232;149908;11;44.0;25.3;0.00
2021-06-12;Sjælland;3942;2790;0;844285;422723;218314;17;50.1;25.9;0.00
2021-06-12;Syddanmark;5740;2691;0;1229543;553390;302854;50;45.0;24.6;0.00
2021-06-13;Hovedstaden;18454;327;0;1872584;852863;439566;77;45.5;23.5;0.00
2021-06-13;Midtjylland;1145;117;0;1344511;588233;317811;55;43.8;23.6;0.00
2021-06-13;Nordjylland;5117;2015;0;591743;265349;151923;11;44.8;25.7;0.00
2021-06-13;Sjælland;2813;4736;0;844285;425536;223050;17;50.4;26.4;0.00
2021-06-13;Syddanmark;5987;3014;1;1229543;559377;305868;51;45.5;24.9;0.00
2021-06-14;Hovedstaden;17775;907;2;1872584;870638;440473;79;46.5;23.5;0.00
2021-06-14;Midtjylland;11075;10190;0;1344511;599308;328001;55;44.6;24.4;0.00
2021-06-14;Nordjylland;5885;2024;0;591743;271234;153947;11;45.8;26.0;0.00
2021-06-14;Sjælland;6972;3239;0;844285;432508;226289;17;51.2;26.8;0.00
2021-06-14;Syddanmark;10697;2712;0;1229543;570074;308580;51;46.4;25.1;0.00
2021-06-15;Hovedstaden;21870;825;0;1872584;892508;441298;79;47.7;23.6;0.00
2021-06-15;Midtjylland;14169;8386;1;1344511;613477;336387;56;45.6;25.0;0.00
2021-06-15;Nordjylland;5054;2141;0;591743;276288;156088;11;46.7;26.4;0.00
2021-06-15;Sjælland;9736;1747;0;844285;442244;228036;17;52.4;27.0;0.00
2021-06-15;Syddanmark;9451;3814;0;1229543;579525;312394;51;47.1;25.4;0.00
2021-06-16;Hovedstaden;16217;6851;1;1872584;908725;448149;80;48.5;23.9;0.00
2021-06-16;Midtjylland;15027;7740;0;1344511;628504;344127;56;46.7;25.6;0.00
2021-06-16;Nordjylland;5223;1745;0;591743;281511;157833;11;47.6;26.7;0.00
2021-06-16;Sjælland;7518;3405;1;844285;449762;231441;18;53.3;27.4;0.00
2021-06-16;Syddanmark;7887;4819;0;1229543;587412;317213;51;47.8;25.8;0.00
2021-06-17;Hovedstaden;16032;6970;2;1872584;924757;455119;82;49.4;24.3;0.00
2021-06-17;Midtjylland;17115;2645;0;1344511;645619;346772;56;48.0;25.8;0.00
2021-06-17;Nordjylland;5075;530;0;591743;286586;158363;11;48.4;26.8;0.00
2021-06-17;Sjælland;4594;5823;0;844285;454356;237264;18;53.8;28.1;0.00
2021-06-17;Syddanmark;8112;4729;0;1229543;595524;321942;51;48.4;26.2;0.00
2021-06-18;Hovedstaden;7752;9444;2;1872584;932509;464563;84;49.8;24.8;0.00
2021-06-18;Midtjylland;9111;5485;0;1344511;654730;352257;56;48.7;26.2;0.00
2021-06-18;Nordjylland;3877;1915;0;591743;290463;160278;11;49.1;27.1;0.00
2021-06-18;Sjælland;5445;4899;0;844285;459801;242163;18;54.5;28.7;0.00
2021-06-18;Syddanmark;8714;4481;1;1229543;604238;326423;52;49.1;26.5;0.00
2021-06-19;Hovedstaden;9480;6556;0;1872584;941989;471119;84;50.3;25.2;0.00
2021-06-19;Midtjylland;1373;76;0;1344511;656103;352333;56;48.8;26.2;0.00
2021-06-19;Nordjylland;4850;1449;0;591743;295313;161727;11;49.9;27.3;0.00
2021-06-19;Sjælland;2589;5180;2;844285;462390;247343;20;54.8;29.3;0.00
2021-06-19;Syddanmark;5395;3948;1;1229543;609633;330371;53;49.6;26.9;0.00
2021-06-20;Hovedstaden;10830;5150;0;1872584;952819;476269;84;50.9;25.4;0.00
2021-06-20;Midtjylland;4688;100;0;1344511;660791;352433;56;49.1;26.2;0.00
2021-06-20;Nordjylland;5151;17;0;591743;300464;161744;11;50.8;27.3;0.00
2021-06-20;Sjælland;2663;5052;0;844285;465053;252395;20;55.1;29.9;0.00
2021-06-20;Syddanmark;5775;4531;0;1229543;615408;334902;53;50.1;27.2;0.00
2021-06-21;Hovedstaden;11334;7346;0;1872584;964153;483615;84;51.5;25.8;0.00
2021-06-21;Midtjylland;10578;6089;2;1344511;671369;358522;58;49.9;26.7;0.00
2021-06-21;Nordjylland;6270;108;0;591743;306734;161852;11;51.8;27.4;0.00
2021-06-21;Sjælland;3798;6012;0;844285;468851;258407;20;55.5;30.6;0.00
2021-06-21;Syddanmark;7424;5755;1;1229543;622832;340657;54;50.7;27.7;0.00
2021-06-22;Hovedstaden;13398;7764;1;1872584;977551;491379;85;52.2;26.2;0.00
2021-06-22;Midtjylland;12901;6346;1;1344511;684270;364868;59;50.9;27.1;0.00
2021-06-22;Nordjylland;6758;1398;1;591743;313492;163250;12;53.0;27.6;0.00
2021-06-22;Sjælland;4754;5145;0;844285;473605;263552;20;56.1;31.2;0.00
2021-06-22;Syddanmark;8592;5815;0;1229543;631424;346472;54;51.4;28.2;0.00
2021-06-23;Hovedstaden;8305;11415;1;1872584;985856;502794;86;52.6;26.9;0.00
2021-06-23;Midtjylland;11267;7132;0;1344511;695537;372000;59;51.7;27.7;0.00
2021-06-23;Nordjylland;6359;1831;0;591743;319851;165081;12;54.1;27.9;0.00
2021-06-23;Sjælland;5199;4884;0;844285;478804;268436;20;56.7;31.8;0.00
2021-06-23;Syddanmark;7278;6758;1;1229543;638702;353230;55;51.9;28.7;0.00
2021-06-24;Hovedstaden;8083;12188;1;1872584;993939;514982;87;53.1;27.5;0.00
2021-06-24;Midtjylland;11810;8142;1;1344511;707347;380142;60;52.6;28.3;0.00
2021-06-24;Nordjylland;3096;2128;1;591743;322947;167209;13;54.6;28.3;0.00
2021-06-24;Sjælland;5559;4373;0;844285;484363;272809;20;57.4;32.3;0.00
2021-06-24;Syddanmark;5275;7129;0;1229543;643977;360359;55;52.4;29.3;0.00
2021-06-25;Hovedstaden;8411;7993;11;1872584;1002350;522975;98;53.5;27.9;0.01
2021-06-25;Midtjylland;7841;7979;0;1344511;715188;388121;60;53.2;28.9;0.00
2021-06-25;Nordjylland;2700;4563;0;591743;325647;171772;13;55.0;29.0;0.00
2021-06-25;Sjælland;2535;6304;0;844285;486898;279113;20;57.7;33.1;0.00
2021-06-25;Syddanmark;7585;5450;1;1229543;651562;365809;56;53.0;29.8;0.00
2021-06-26;Hovedstaden;8426;10431;0;1872584;1010776;533406;98;54.0;28.5;0.01
2021-06-26;Midtjylland;878;176;0;1344511;716066;388297;60;53.3;28.9;0.00
2021-06-26;Nordjylland;3133;1853;0;591743;328780;173625;13;55.6;29.3;0.00
2021-06-26;Sjælland;2073;5442;0;844285;488971;284555;20;57.9;33.7;0.00
