"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-U40;50-59;335;699;2478;806732;746536;741129;9184;92.5;91.9;1.14
2021-U40;60-69;152;287;1825;676154;644412;642055;13156;95.3;95.0;1.95
2021-U40;70-79;72;133;1281;582002;565057;564003;20795;97.1;96.9;3.57
2021-U40;80-89;24;39;10883;248684;241534;241000;29963;97.1;96.9;12.0
2021-U40;90+;3;11;3049;45250;43391;43178;12155;95.9;95.4;26.9
2021-U41;10-19;1800;3362;44;675182;396012;381321;129;58.7;56.5;0.02
2021-U41;20-29;1404;3494;1562;783901;604512;570410;3196;77.1;72.8;0.41
2021-U41;30-39;1569;4980;1889;718743;560255;525740;4430;77.9;73.1;0.62
2021-U41;40-49;612;1508;3575;733274;644812;633017;8775;87.9;86.3;1.20
2021-U41;50-59;353;572;4790;806732;746889;741701;13974;92.6;91.9;1.73
2021-U41;60-69;137;255;3693;676154;644549;642310;16849;95.3;95.0;2.49
2021-U41;70-79;60;120;1989;582002;565117;564123;22784;97.1;96.9;3.91
