"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-07-27;80-89;Hovedstaden;6;11
2021-07-27;0-9;Sjælland;1;0
2021-07-27;10-19;Sjælland;1214;1079
2021-07-27;20-29;Sjælland;309;1557
2021-07-27;30-39;Sjælland;691;424
2021-07-27;40-49;Sjælland;134;2876
2021-07-27;50-59;Sjælland;59;590
2021-07-27;60-69;Sjælland;23;96
2021-07-27;70-79;Sjælland;10;36
2021-07-27;80-89;Sjælland;1;9
;;NA;0;3
2021-07-28;10-19;Nordjylland;824;894
2021-07-28;20-29;Nordjylland;348;1056
2021-07-28;30-39;Nordjylland;484;236
2021-07-28;40-49;Nordjylland;91;2175
2021-07-28;50-59;Nordjylland;37;264
2021-07-28;60-69;Nordjylland;13;44
2021-07-28;70-79;Nordjylland;7;11
2021-07-28;80-89;Nordjylland;2;7
2021-07-28;10-19;Midtjylland;1676;1496
2021-07-28;20-29;Midtjylland;1525;4102
2021-07-28;30-39;Midtjylland;2417;627
2021-07-28;40-49;Midtjylland;263;4847
2021-07-28;50-59;Midtjylland;96;562
2021-07-28;60-69;Midtjylland;32;92
2021-07-28;70-79;Midtjylland;13;25
2021-07-28;80-89;Midtjylland;1;5
2021-07-28;0-9;Syddanmark;1;0
2021-07-28;10-19;Syddanmark;1317;1089
2021-07-28;20-29;Syddanmark;1251;1962
2021-07-28;30-39;Syddanmark;1794;276
2021-07-28;40-49;Syddanmark;365;2934
2021-07-28;50-59;Syddanmark;91;1171
2021-07-28;60-69;Syddanmark;48;147
2021-07-28;70-79;Syddanmark;26;43
2021-07-28;80-89;Syddanmark;3;17
2021-07-28;90+;Syddanmark;1;1
2021-07-28;10-19;Hovedstaden;1025;791
2021-07-28;20-29;Hovedstaden;886;5309
2021-07-28;30-39;Hovedstaden;1928;2114
2021-07-28;40-49;Hovedstaden;236;3858
2021-07-28;50-59;Hovedstaden;81;447
2021-07-28;60-69;Hovedstaden;35;154
2021-07-28;70-79;Hovedstaden;9;50
2021-07-28;80-89;Hovedstaden;2;18
2021-07-28;90+;Hovedstaden;1;3
2021-07-28;10-19;Sjælland;866;938
2021-07-28;20-29;Sjælland;347;1638
2021-07-28;30-39;Sjælland;664;556
2021-07-28;40-49;Sjælland;149;2700
2021-07-28;50-59;Sjælland;60;517
2021-07-28;60-69;Sjælland;20;122
2021-07-28;70-79;Sjælland;7;22
2021-07-28;80-89;Sjælland;6;4
;;NA;0;1
2021-07-29;10-19;Nordjylland;507;702
2021-07-29;20-29;Nordjylland;310;1172
2021-07-29;30-39;Nordjylland;529;192
2021-07-29;40-49;Nordjylland;52;1720
2021-07-29;50-59;Nordjylland;22;308
2021-07-29;60-69;Nordjylland;13;76
2021-07-29;70-79;Nordjylland;4;29
;;NA;0;2
;;NA;0;1
2021-07-29;10-19;Midtjylland;1638;1190
2021-07-29;20-29;Midtjylland;1258;3896
2021-07-29;30-39;Midtjylland;2241;629
2021-07-29;40-49;Midtjylland;230;4399
2021-07-29;50-59;Midtjylland;65;389
2021-07-29;60-69;Midtjylland;20;72
2021-07-29;70-79;Midtjylland;9;25
2021-07-29;80-89;Midtjylland;5;7
2021-07-29;90+;Midtjylland;2;2
2021-07-29;10-19;Syddanmark;1324;977
2021-07-29;20-29;Syddanmark;1226;1996
2021-07-29;30-39;Syddanmark;1941;342
2021-07-29;40-49;Syddanmark;460;2837
2021-07-29;50-59;Syddanmark;113;1210
2021-07-29;60-69;Syddanmark;42;128
2021-07-29;70-79;Syddanmark;16;18
2021-07-29;80-89;Syddanmark;6;2
2021-07-29;90+;Syddanmark;1;1
2021-07-29;10-19;Hovedstaden;1960;736
2021-07-29;20-29;Hovedstaden;921;4088
2021-07-29;30-39;Hovedstaden;1804;1821
2021-07-29;40-49;Hovedstaden;344;3042
2021-07-29;50-59;Hovedstaden;143;353
2021-07-29;60-69;Hovedstaden;50;107
2021-07-29;70-79;Hovedstaden;20;26
2021-07-29;80-89;Hovedstaden;5;9
;;NA;0;2
2021-07-29;10-19;Sjælland;807;910
2021-07-29;20-29;Sjælland;212;1292
2021-07-29;30-39;Sjælland;430;814
2021-07-29;40-49;Sjælland;97;2859
2021-07-29;50-59;Sjælland;37;541
2021-07-29;60-69;Sjælland;18;145
2021-07-29;70-79;Sjælland;6;32
2021-07-29;80-89;Sjælland;3;9
;;NA;0;2
2021-07-30;10-19;Nordjylland;357;835
2021-07-30;20-29;Nordjylland;199;1622
2021-07-30;30-39;Nordjylland;505;268
2021-07-30;40-49;Nordjylland;62;2557
2021-07-30;50-59;Nordjylland;27;312
2021-07-30;60-69;Nordjylland;10;86
2021-07-30;70-79;Nordjylland;1;26
2021-07-30;80-89;Nordjylland;1;4
2021-07-30;10-19;Midtjylland;1639;1133
2021-07-30;20-29;Midtjylland;949;2939
2021-07-30;30-39;Midtjylland;1640;731
2021-07-30;40-49;Midtjylland;227;3545
2021-07-30;50-59;Midtjylland;66;338
2021-07-30;60-69;Midtjylland;29;66
2021-07-30;70-79;Midtjylland;13;13
2021-07-30;80-89;Midtjylland;5;6
;;NA;0;1
2021-07-30;10-19;Syddanmark;1267;893
2021-07-30;20-29;Syddanmark;795;2160
2021-07-30;30-39;Syddanmark;1214;501
2021-07-30;40-49;Syddanmark;301;3157
2021-07-30;50-59;Syddanmark;94;773
2021-07-30;60-69;Syddanmark;33;95
2021-07-30;70-79;Syddanmark;17;25
2021-07-30;80-89;Syddanmark;6;3
;;NA;0;1
2021-07-30;10-19;Hovedstaden;961;470
2021-07-30;20-29;Hovedstaden;610;4010
2021-07-30;30-39;Hovedstaden;1363;2164
2021-07-30;40-49;Hovedstaden;186;2506
2021-07-30;50-59;Hovedstaden;70;267
2021-07-30;60-69;Hovedstaden;27;71
2021-07-30;70-79;Hovedstaden;10;23
2021-07-30;80-89;Hovedstaden;4;2
;;NA;0;2
2021-07-30;10-19;Sjælland;626;422
2021-07-30;20-29;Sjælland;217;772
2021-07-30;30-39;Sjælland;512;421
2021-07-30;40-49;Sjælland;124;1253
2021-07-30;50-59;Sjælland;44;248
2021-07-30;60-69;Sjælland;12;46
2021-07-30;70-79;Sjælland;7;16
2021-07-30;80-89;Sjælland;4;4
2021-07-31;10-19;Nordjylland;491;976
2021-07-31;20-29;Nordjylland;100;1663
2021-07-31;30-39;Nordjylland;107;423
2021-07-31;40-49;Nordjylland;38;2819
2021-07-31;50-59;Nordjylland;18;287
2021-07-31;60-69;Nordjylland;9;46
;;NA;0;18
;;NA;0;5
;;NA;0;2
2021-07-31;10-19;Midtjylland;213;118
2021-07-31;20-29;Midtjylland;266;591
2021-07-31;30-39;Midtjylland;336;144
2021-07-31;40-49;Midtjylland;40;260
2021-07-31;50-59;Midtjylland;20;29
2021-07-31;60-69;Midtjylland;7;4
2021-07-31;70-79;Midtjylland;1;0
2021-07-31;80-89;Midtjylland;1;0
2021-07-31;10-19;Syddanmark;891;578
