"Vaccinedato";"Regionsnavn";"Kumulerede antal 2. stik";"Antal borgere";"Vaccinations dækning (%)"
2021-11-15;NA;0;0;0.00
2021-11-16;NA;0;0;0.00
2021-11-17;NA;0;0;0.00
2021-11-18;NA;0;0;0.00
2021-11-19;NA;0;0;0.00
2021-11-20;NA;0;0;0.00
2021-11-21;NA;0;0;0.00
2021-11-22;NA;0;0;0.00
2021-11-23;NA;0;0;0.00
2021-11-24;NA;0;0;0.00
2021-11-25;NA;0;0;0.00
2021-11-26;NA;0;0;0.00
2021-11-27;NA;0;0;0.00
2021-11-28;NA;0;0;0.00
2021-11-29;NA;0;0;0.00
2021-11-30;NA;0;0;0.00
2021-12-01;NA;0;0;0.00
2021-12-02;NA;0;0;0.00
2021-12-03;NA;0;0;0.00
2021-12-04;NA;0;0;0.00
2021-12-05;NA;0;0;0.00
2021-12-06;NA;0;0;0.00
2021-12-07;NA;0;0;0.00
2021-12-08;NA;0;0;0.00
2021-12-09;NA;0;0;0.00
2021-12-10;NA;0;0;0.00
2021-12-11;NA;0;0;0.00
2021-12-12;NA;0;0;0.00
2021-12-13;NA;0;0;0.00
2021-12-14;NA;0;0;0.00
2021-12-15;NA;0;0;0.00
2021-12-16;NA;0;0;0.00
2021-12-17;NA;0;0;0.00
2021-12-18;NA;0;0;0.00
2021-12-19;NA;0;0;0.00
2021-12-20;NA;0;0;0.00
2021-12-21;NA;0;0;0.00
2021-12-22;NA;0;0;0.00
2021-12-23;NA;0;0;0.00
2021-12-24;NA;0;0;0.00
2021-12-25;NA;0;0;0.00
2021-12-26;NA;0;0;0.00
2021-12-27;NA;0;0;0.00
2021-12-28;NA;0;0;0.00
2021-12-29;NA;0;0;0.00
2021-12-30;NA;0;0;0.00
2021-12-31;NA;0;0;0.00
2022-01-01;NA;0;0;0.00
2022-01-02;NA;0;0;0.00
2022-01-03;NA;0;0;0.00
2022-01-04;NA;0;0;0.00
2022-01-05;NA;0;0;0.00
2022-01-06;NA;0;0;0.00
2022-01-07;NA;0;0;0.00
2022-01-08;NA;0;0;0.00
2022-01-09;NA;0;0;0.00
2022-01-10;NA;0;0;0.00
2022-01-11;NA;0;0;0.00
2022-01-12;NA;0;0;0.00
2022-01-13;NA;0;0;0.00
2022-01-14;NA;0;0;0.00
2022-01-15;NA;0;0;0.00
2022-01-16;NA;0;0;0.00
2022-01-17;NA;0;0;0.00
2022-01-18;NA;0;0;0.00
2022-01-19;NA;0;0;0.00
2022-01-20;NA;0;0;0.00
2022-01-21;NA;0;0;0.00
2022-01-22;NA;0;0;0.00
2022-01-23;NA;0;0;0.00
2022-01-24;NA;0;0;0.00
2022-01-25;NA;0;0;0.00
2022-01-26;NA;0;0;0.00
2022-01-27;NA;0;0;0.00
2022-01-28;NA;0;0;0.00
2022-01-29;NA;0;0;0.00
2022-01-30;NA;0;0;0.00
2022-01-31;NA;0;0;0.00
2022-02-01;NA;0;0;0.00
2022-02-02;NA;0;0;0.00
2022-02-03;NA;0;0;0.00
2022-02-04;NA;0;0;0.00
2022-02-05;NA;0;0;0.00
2022-02-06;NA;0;0;0.00
2022-02-07;NA;0;0;0.00
2022-02-08;NA;0;0;0.00
2022-02-09;NA;0;0;0.00
2022-02-10;NA;0;0;0.00
2022-02-11;NA;0;0;0.00
2022-02-12;NA;0;0;0.00
2022-02-13;NA;0;0;0.00
2022-02-14;NA;0;0;0.00
2022-02-15;NA;0;0;0.00
2022-02-16;NA;0;0;0.00
2022-02-17;NA;0;0;0.00
2022-02-18;NA;0;0;0.00
2022-02-19;NA;0;0;0.00
2022-02-20;NA;0;0;0.00
2022-02-21;NA;0;0;0.00
2022-02-22;NA;0;0;0.00
2022-02-23;NA;0;0;0.00
2022-02-24;NA;0;0;0.00
2022-02-25;NA;0;0;0.00
2022-02-26;NA;0;0;0.00
2022-02-27;NA;0;0;0.00
2022-02-28;NA;0;0;0.00
2022-03-01;NA;0;0;0.00
2022-03-02;NA;0;0;0.00
2022-03-03;NA;0;0;0.00
2022-03-04;NA;0;0;0.00
2022-03-05;NA;0;0;0.00
2022-03-06;NA;0;0;0.00
2022-03-07;NA;0;0;0.00
2022-03-08;NA;0;0;0.00
2022-03-09;NA;0;0;0.00
2022-03-10;NA;0;0;0.00
2022-03-11;NA;0;0;0.00
2022-03-12;NA;0;0;0.00
2022-03-13;NA;0;0;0.00
2022-03-14;NA;0;0;0.00
2020-12-29;Nordjylland;1;591673;0.00
2021-01-08;Nordjylland;1;591673;0.00
2021-01-09;Nordjylland;1;591673;0.00
2021-01-12;Nordjylland;1;591673;0.00
2021-01-13;Nordjylland;1;591673;0.00
2021-01-14;Nordjylland;1;591673;0.00
2021-01-15;Nordjylland;1;591673;0.00
2021-01-16;Nordjylland;1;591673;0.00
2021-01-17;Nordjylland;2;591673;0.00
2021-01-18;Nordjylland;6;591673;0.00
2021-01-19;Nordjylland;9;591673;0.00
2021-01-20;Nordjylland;13;591673;0.00
2021-01-21;Nordjylland;23;591673;0.00
2021-01-22;Nordjylland;2275;591673;0.38
2021-01-23;Nordjylland;3445;591673;0.58
2021-01-24;Nordjylland;3995;591673;0.68
2021-01-25;Nordjylland;4006;591673;0.68
2021-01-26;Nordjylland;4161;591673;0.70
2021-01-27;Nordjylland;4386;591673;0.74
2021-01-28;Nordjylland;4903;591673;0.83
2021-01-29;Nordjylland;6685;591673;1.13
2021-01-30;Nordjylland;8355;591673;1.41
2021-01-31;Nordjylland;9819;591673;1.66
2021-02-01;Nordjylland;10309;591673;1.74
2021-02-02;Nordjylland;10636;591673;1.80
2021-02-03;Nordjylland;11166;591673;1.89
2021-02-04;Nordjylland;11459;591673;1.94
2021-02-05;Nordjylland;11977;591673;2.02
2021-02-06;Nordjylland;12488;591673;2.11
2021-02-07;Nordjylland;13577;591673;2.29
2021-02-08;Nordjylland;14805;591673;2.50
2021-02-09;Nordjylland;15795;591673;2.67
2021-02-10;Nordjylland;16431;591673;2.78
2021-02-11;Nordjylland;16659;591673;2.82
2021-02-12;Nordjylland;16757;591673;2.83
2021-02-13;Nordjylland;16759;591673;2.83
2021-02-14;Nordjylland;16761;591673;2.83
2021-02-15;Nordjylland;16796;591673;2.84
2021-02-16;Nordjylland;16823;591673;2.84
2021-02-17;Nordjylland;16838;591673;2.85
2021-02-18;Nordjylland;16872;591673;2.85
2021-02-19;Nordjylland;17049;591673;2.88
2021-02-20;Nordjylland;17176;591673;2.90
2021-02-21;Nordjylland;17201;591673;2.91
2021-02-22;Nordjylland;17233;591673;2.91
2021-02-23;Nordjylland;17259;591673;2.92
2021-02-24;Nordjylland;17270;591673;2.92
2021-02-25;Nordjylland;17291;591673;2.92
2021-02-26;Nordjylland;17340;591673;2.93
2021-02-27;Nordjylland;17342;591673;2.93
2021-02-28;Nordjylland;17346;591673;2.93
2021-03-01;Nordjylland;17419;591673;2.94
2021-03-02;Nordjylland;17493;591673;2.96
2021-03-03;Nordjylland;17539;591673;2.96
2021-03-04;Nordjylland;17578;591673;2.97
2021-03-05;Nordjylland;18222;591673;3.08
2021-03-06;Nordjylland;18878;591673;3.19
2021-03-07;Nordjylland;19441;591673;3.29
2021-03-08;Nordjylland;19995;591673;3.38
2021-03-09;Nordjylland;20509;591673;3.47
2021-03-10;Nordjylland;20872;591673;3.53
2021-03-11;Nordjylland;21631;591673;3.66
2021-03-12;Nordjylland;23079;591673;3.90
2021-03-13;Nordjylland;25339;591673;4.28
2021-03-14;Nordjylland;27464;591673;4.64
2021-03-15;Nordjylland;29119;591673;4.92
2021-03-16;Nordjylland;29173;591673;4.93
2021-03-17;Nordjylland;29221;591673;4.94
2021-03-18;Nordjylland;29330;591673;4.96
2021-03-19;Nordjylland;29871;591673;5.05
2021-03-20;Nordjylland;31535;591673;5.33
2021-03-21;Nordjylland;31543;591673;5.33
2021-03-22;Nordjylland;32870;591673;5.56
2021-03-23;Nordjylland;35044;591673;5.92
2021-03-24;Nordjylland;35461;591673;5.99
2021-03-25;Nordjylland;35674;591673;6.03
2021-03-26;Nordjylland;35715;591673;6.04
2021-03-27;Nordjylland;35980;591673;6.08
2021-03-28;Nordjylland;36002;591673;6.08
2021-03-29;Nordjylland;36118;591673;6.10
2021-03-30;Nordjylland;36423;591673;6.16
2021-03-31;Nordjylland;38145;591673;6.45
2021-04-01;Nordjylland;38180;591673;6.45
2021-04-02;Nordjylland;38720;591673;6.54
2021-04-03;Nordjylland;39141;591673;6.62
2021-04-04;Nordjylland;39622;591673;6.70
2021-04-05;Nordjylland;40199;591673;6.79
2021-04-06;Nordjylland;40323;591673;6.82
2021-04-07;Nordjylland;40812;591673;6.90
2021-04-08;Nordjylland;41764;591673;7.06
2021-04-09;Nordjylland;43691;591673;7.38
2021-04-10;Nordjylland;44680;591673;7.55
2021-04-11;Nordjylland;45753;591673;7.73
2021-04-12;Nordjylland;45821;591673;7.74
2021-04-13;Nordjylland;46262;591673;7.82
2021-04-14;Nordjylland;46945;591673;7.93
2021-04-15;Nordjylland;48399;591673;8.18
2021-04-16;Nordjylland;49323;591673;8.34
2021-04-17;Nordjylland;49342;591673;8.34
2021-04-18;Nordjylland;52280;591673;8.84
2021-04-19;Nordjylland;54840;591673;9.27
2021-04-20;Nordjylland;55694;591673;9.41
2021-04-21;Nordjylland;55748;591673;9.42
2021-04-22;Nordjylland;55802;591673;9.43
2021-04-23;Nordjylland;55854;591673;9.44
2021-04-24;Nordjylland;56731;591673;9.59
2021-04-25;Nordjylland;57222;591673;9.67
2021-04-26;Nordjylland;58245;591673;9.84
2021-04-27;Nordjylland;60717;591673;10.3
2021-04-28;Nordjylland;62437;591673;10.6
2021-04-29;Nordjylland;63585;591673;10.7
2021-04-30;Nordjylland;64374;591673;10.9
2021-05-01;Nordjylland;65138;591673;11.0
2021-05-02;Nordjylland;66307;591673;11.2
2021-05-03;Nordjylland;76076;591673;12.9
2021-05-04;Nordjylland;77123;591673;13.0
2021-05-05;Nordjylland;78546;591673;13.3
2021-05-06;Nordjylland;79163;591673;13.4
2021-05-07;Nordjylland;80529;591673;13.6
2021-05-08;Nordjylland;81765;591673;13.8
2021-05-09;Nordjylland;83561;591673;14.1
2021-05-10;Nordjylland;88257;591673;14.9
2021-05-11;Nordjylland;91869;591673;15.5
2021-05-12;Nordjylland;93839;591673;15.9
2021-05-13;Nordjylland;95668;591673;16.2
2021-05-14;Nordjylland;98882;591673;16.7
2021-05-15;Nordjylland;104207;591673;17.6
2021-05-16;Nordjylland;108730;591673;18.4
2021-05-17;Nordjylland;111442;591673;18.8
2021-05-18;Nordjylland;113534;591673;19.2
2021-05-19;Nordjylland;117130;591673;19.8
2021-05-20;Nordjylland;119314;591673;20.2
2021-05-21;Nordjylland;120446;591673;20.4
2021-05-22;Nordjylland;123285;591673;20.8
2021-05-23;Nordjylland;123293;591673;20.8
2021-05-24;Nordjylland;126276;591673;21.3
2021-05-25;Nordjylland;126353;591673;21.4
2021-05-26;Nordjylland;126528;591673;21.4
2021-05-27;Nordjylland;128236;591673;21.7
2021-05-28;Nordjylland;130184;591673;22.0
2021-05-29;Nordjylland;130490;591673;22.1
2021-05-30;Nordjylland;130502;591673;22.1
2021-05-31;Nordjylland;130671;591673;22.1
2021-06-01;Nordjylland;130985;591673;22.1
2021-06-02;Nordjylland;131097;591673;22.2
2021-06-03;Nordjylland;132521;591673;22.4
2021-06-04;Nordjylland;133645;591673;22.6
2021-06-05;Nordjylland;135647;591673;22.9
2021-06-06;Nordjylland;137257;591673;23.2
2021-06-07;Nordjylland;137762;591673;23.3
2021-06-08;Nordjylland;141120;591673;23.9
2021-06-09;Nordjylland;144222;591673;24.4
2021-06-10;Nordjylland;144501;591673;24.4
2021-06-11;Nordjylland;146885;591673;24.8
2021-06-12;Nordjylland;150153;591673;25.4
2021-06-13;Nordjylland;152166;591673;25.7
2021-06-14;Nordjylland;154190;591673;26.1
2021-06-15;Nordjylland;156333;591673;26.4
2021-06-16;Nordjylland;158079;591673;26.7
2021-06-17;Nordjylland;158610;591673;26.8
2021-06-18;Nordjylland;160525;591673;27.1
2021-06-19;Nordjylland;161975;591673;27.4
2021-06-20;Nordjylland;161992;591673;27.4
2021-06-21;Nordjylland;162098;591673;27.4
2021-06-22;Nordjylland;163499;591673;27.6
2021-06-23;Nordjylland;165330;591673;27.9
2021-06-24;Nordjylland;167456;591673;28.3
2021-06-25;Nordjylland;172017;591673;29.1
2021-06-26;Nordjylland;173872;591673;29.4
2021-06-27;Nordjylland;176630;591673;29.9
2021-06-28;Nordjylland;177479;591673;30.0
2021-06-29;Nordjylland;179513;591673;30.3
2021-06-30;Nordjylland;180530;591673;30.5
2021-07-01;Nordjylland;183707;591673;31.0
2021-07-02;Nordjylland;188835;591673;31.9
2021-07-03;Nordjylland;195012;591673;33.0
2021-07-04;Nordjylland;200656;591673;33.9
2021-07-05;Nordjylland;205627;591673;34.8
2021-07-06;Nordjylland;209114;591673;35.3
2021-07-07;Nordjylland;213545;591673;36.1
2021-07-08;Nordjylland;216716;591673;36.6
2021-07-09;Nordjylland;218727;591673;37.0
2021-07-10;Nordjylland;222385;591673;37.6
2021-07-11;Nordjylland;227206;591673;38.4
2021-07-12;Nordjylland;232982;591673;39.4
2021-07-13;Nordjylland;237100;591673;40.1
2021-07-14;Nordjylland;241515;591673;40.8
2021-07-15;Nordjylland;248400;591673;42.0
2021-07-16;Nordjylland;252682;591673;42.7
2021-07-17;Nordjylland;256468;591673;43.3
2021-07-18;Nordjylland;261691;591673;44.2
2021-07-19;Nordjylland;266735;591673;45.1
2021-07-20;Nordjylland;270385;591673;45.7
2021-07-21;Nordjylland;274342;591673;46.4
2021-07-22;Nordjylland;278726;591673;47.1
2021-07-23;Nordjylland;282323;591673;47.7
2021-07-24;Nordjylland;285536;591673;48.3
2021-07-25;Nordjylland;290468;591673;49.1
2021-07-26;Nordjylland;295528;591673;49.9
2021-07-27;Nordjylland;298288;591673;50.4
2021-07-28;Nordjylland;302975;591673;51.2
2021-07-29;Nordjylland;307177;591673;51.9
2021-07-30;Nordjylland;312887;591673;52.9
2021-07-31;Nordjylland;319126;591673;53.9
2021-08-01;Nordjylland;324794;591673;54.9
2021-08-02;Nordjylland;328868;591673;55.6
2021-08-03;Nordjylland;332604;591673;56.2
2021-08-04;Nordjylland;336519;591673;56.9
2021-08-05;Nordjylland;340801;591673;57.6
2021-08-06;Nordjylland;344391;591673;58.2
2021-08-07;Nordjylland;346470;591673;58.6
2021-08-08;Nordjylland;350009;591673;59.2
2021-08-09;Nordjylland;353993;591673;59.8
2021-08-10;Nordjylland;359350;591673;60.7
2021-08-11;Nordjylland;366380;591673;61.9
2021-08-12;Nordjylland;371412;591673;62.8
2021-08-13;Nordjylland;377219;591673;63.8
2021-08-14;Nordjylland;383736;591673;64.9
2021-08-15;Nordjylland;390774;591673;66.0
2021-08-16;Nordjylland;393974;591673;66.6
2021-08-17;Nordjylland;397562;591673;67.2
2021-08-18;Nordjylland;401835;591673;67.9
2021-08-19;Nordjylland;403692;591673;68.2
2021-08-20;Nordjylland;407523;591673;68.9
2021-08-21;Nordjylland;411159;591673;69.5
2021-08-22;Nordjylland;414353;591673;70.0
2021-08-23;Nordjylland;417483;591673;70.6
2021-08-24;Nordjylland;420510;591673;71.1
2021-08-25;Nordjylland;422593;591673;71.4
2021-08-26;Nordjylland;423818;591673;71.6
2021-08-27;Nordjylland;425396;591673;71.9
2021-08-28;Nordjylland;427169;591673;72.2
2021-08-29;Nordjylland;428570;591673;72.4
2021-08-30;Nordjylland;430119;591673;72.7
2021-08-31;Nordjylland;432441;591673;73.1
2021-09-01;Nordjylland;432783;591673;73.1
2021-09-02;Nordjylland;432968;591673;73.2
2021-09-03;Nordjylland;433414;591673;73.3
2021-09-04;Nordjylland;434663;591673;73.5
2021-09-05;Nordjylland;435443;591673;73.6
2021-09-06;Nordjylland;435588;591673;73.6
2021-09-07;Nordjylland;435916;591673;73.7
2021-09-08;Nordjylland;436391;591673;73.8
2021-09-09;Nordjylland;436478;591673;73.8
2021-09-10;Nordjylland;436851;591673;73.8
2021-09-11;Nordjylland;438586;591673;74.1
2021-09-12;Nordjylland;439798;591673;74.3
2021-09-13;Nordjylland;439831;591673;74.3
2021-09-14;Nordjylland;440118;591673;74.4
2021-09-15;Nordjylland;440350;591673;74.4
2021-09-16;Nordjylland;441013;591673;74.5
2021-09-17;Nordjylland;441280;591673;74.6
2021-09-18;Nordjylland;442381;591673;74.8
2021-09-19;Nordjylland;443135;591673;74.9
2021-09-20;Nordjylland;443675;591673;75.0
2021-09-21;Nordjylland;444133;591673;75.1
2021-09-22;Nordjylland;444181;591673;75.1
2021-09-23;Nordjylland;444235;591673;75.1
2021-09-24;Nordjylland;444253;591673;75.1
2021-09-25;Nordjylland;444775;591673;75.2
2021-09-26;Nordjylland;445574;591673;75.3
2021-09-27;Nordjylland;445702;591673;75.3
2021-09-28;Nordjylland;445928;591673;75.4
2021-09-29;Nordjylland;446245;591673;75.4
2021-09-30;Nordjylland;446452;591673;75.5
2021-10-01;Nordjylland;446467;591673;75.5
2021-10-02;Nordjylland;446488;591673;75.5
2021-10-03;Nordjylland;447276;591673;75.6
2021-10-04;Nordjylland;447440;591673;75.6
2021-10-05;Nordjylland;447627;591673;75.7
2021-10-06;Nordjylland;447712;591673;75.7
2021-10-07;Nordjylland;447840;591673;75.7
2021-10-08;Nordjylland;447900;591673;75.7
2021-10-09;Nordjylland;448268;591673;75.8
2021-10-10;Nordjylland;448772;591673;75.8
2021-10-11;Nordjylland;448906;591673;75.9
2021-10-12;Nordjylland;449131;591673;75.9
2021-10-13;Nordjylland;449207;591673;75.9
2021-10-14;Nordjylland;449348;591673;75.9
2021-10-15;Nordjylland;449404;591673;76.0
2021-10-16;Nordjylland;449412;591673;76.0
2021-10-17;Nordjylland;449894;591673;76.0
2021-10-18;Nordjylland;450043;591673;76.1
2021-10-19;Nordjylland;450172;591673;76.1
2021-10-20;Nordjylland;450278;591673;76.1
2021-10-21;Nordjylland;450407;591673;76.1
2021-10-22;Nordjylland;450450;591673;76.1
2021-10-23;Nordjylland;450511;591673;76.1
2021-10-24;Nordjylland;450813;591673;76.2
2021-10-25;Nordjylland;450944;591673;76.2
2021-10-26;Nordjylland;451102;591673;76.2
2021-10-27;Nordjylland;451214;591673;76.3
2021-10-28;Nordjylland;451374;591673;76.3
2021-10-29;Nordjylland;451436;591673;76.3
2021-10-30;Nordjylland;451516;591673;76.3
2021-10-31;Nordjylland;451746;591673;76.4
2021-11-01;Nordjylland;451879;591673;76.4
2021-11-02;Nordjylland;452017;591673;76.4
2021-11-03;Nordjylland;452124;591673;76.4
2021-11-04;Nordjylland;452260;591673;76.4
2021-11-05;Nordjylland;452338;591673;76.5
2021-11-06;Nordjylland;452392;591673;76.5
2021-11-07;Nordjylland;452570;591673;76.5
2021-11-08;Nordjylland;452640;591673;76.5
2021-11-09;Nordjylland;452842;591673;76.5
2021-11-10;Nordjylland;452929;591673;76.6
2021-11-11;Nordjylland;453097;591673;76.6
2021-11-12;Nordjylland;453178;591673;76.6
2021-11-13;Nordjylland;453276;591673;76.6
2021-11-14;Nordjylland;453567;591673;76.7
2021-11-15;Nordjylland;453758;591673;76.7
2021-11-16;Nordjylland;453981;591673;76.7
2021-11-17;Nordjylland;454103;591673;76.7
2021-11-18;Nordjylland;454385;591673;76.8
2021-11-19;Nordjylland;454524;591673;76.8
2021-11-20;Nordjylland;454779;591673;76.9
2021-11-21;Nordjylland;455013;591673;76.9
2021-11-22;Nordjylland;455169;591673;76.9
2021-11-23;Nordjylland;455384;591673;77.0
2021-11-24;Nordjylland;455488;591673;77.0
2021-11-25;Nordjylland;455663;591673;77.0
2021-11-26;Nordjylland;455785;591673;77.0
2021-11-27;Nordjylland;455923;591673;77.1
2021-11-28;Nordjylland;456242;591673;77.1
2021-11-29;Nordjylland;456491;591673;77.2
2021-11-30;Nordjylland;456847;591673;77.2
2021-12-01;Nordjylland;456983;591673;77.2
2021-12-02;Nordjylland;457114;591673;77.3
2021-12-03;Nordjylland;457248;591673;77.3
2021-12-04;Nordjylland;457571;591673;77.3
2021-12-05;Nordjylland;458105;591673;77.4
2021-12-06;Nordjylland;458436;591673;77.5
2021-12-07;Nordjylland;459002;591673;77.6
