"1. stik dato";"kommunenavn";"Antal 1. stik";"c_kom_num"
2022-01-06;Høje Tåstrup;23;169
2022-01-06;Lyngby-Taarbæk;18;173
2022-01-06;Rødovre;13;175
2022-01-06;Ishøj;9;183
2022-01-06;Tårnby;26;185
2022-01-06;Vallensbæk;9;187
2022-01-06;Furesø;21;190
2022-01-06;Allerød;7;201
2022-01-06;Fredensborg;27;210
2022-01-06;Helsingør;38;217
2022-01-06;Hillerød;27;219
2022-01-06;Hørsholm;17;223
2022-01-06;Rudersdal;35;230
2022-01-06;Egedal;11;240
2022-01-06;Frederikssund;18;250
2022-01-06;Greve;19;253
2022-01-06;Køge;17;259
2022-01-06;Halsnæs;13;260
2022-01-06;Roskilde;31;265
2022-01-06;Solrød;5;269
2022-01-06;Gribskov;18;270
2022-01-06;Odsherred;13;306
2022-01-06;Holbæk;31;316
2022-01-06;Faxe;13;320
2022-01-06;Kalundborg;15;326
2022-01-06;Ringsted;10;329
2022-01-06;Slagelse;16;330
2022-01-06;Stevns;7;336
2022-01-06;Sorø;13;340
2022-01-06;Lejre;11;350
2022-01-06;Lolland;14;360
2022-01-06;Næstved;37;370
2022-01-06;Guldborgsund;25;376
2022-01-06;Vordingborg;15;390
2022-01-06;Bornholm;12;400
2022-01-06;Middelfart;26;410
2022-01-06;Assens;21;420
2022-01-06;Faaborg-Midtfyn;34;430
2022-01-06;Kerteminde;16;440
2022-01-06;Nyborg;19;450
2022-01-06;Odense;117;461
2022-01-06;Svendborg;24;479
2022-01-06;Nordfyn;33;480
2022-01-06;Langeland;5;482
2022-01-06;Ærø;2;492
2022-01-06;Haderslev;20;510
2022-01-06;Billund;11;530
2022-01-06;Sønderborg;46;540
2022-01-06;Tønder;11;550
2022-01-06;Esbjerg;39;561
2022-01-06;Fanø;4;563
2022-01-06;Varde;19;573
2022-01-06;Vejen;22;575
2022-01-06;Aabenraa;33;580
2022-01-06;Fredericia;32;607
2022-01-06;Horsens;33;615
2022-01-06;Kolding;28;621
2022-01-06;Vejle;47;630
2022-01-06;Herning;25;657
2022-01-06;Holstebro;36;661
2022-01-06;Lemvig;11;665
2022-01-06;Struer;17;671
2022-01-06;Syddjurs;16;706
2022-01-06;Norddjurs;26;707
2022-01-06;Favrskov;23;710
2022-01-06;Odder;7;727
2022-01-06;Randers;55;730
2022-01-06;Silkeborg;33;740
2022-01-06;Skanderborg;47;746
2022-01-06;Århus;145;751
2022-01-06;Ikast-Brande;13;756
2022-01-06;Ringkøbing-Skjern;30;760
2022-01-06;Hedensted;16;766
2022-01-06;Morsø;4;773
2022-01-06;Skive;25;779
2022-01-06;Thisted;26;787
2022-01-06;Viborg;49;791
2022-01-06;Brønderslev;26;810
2022-01-06;Frederikshavn;26;813
2022-01-06;Vesthimmerland;19;820
2022-01-06;Rebild;23;840
2022-01-06;Mariagerfjord;28;846
2022-01-06;Jammerbugt;22;849
2022-01-06;Aalborg;129;851
2022-01-06;Hjørring;7;860
2022-01-07;København;329;101
2022-01-07;Frederiksberg;39;147
2022-01-07;Ballerup;45;151
2022-01-07;Brøndby;17;153
2022-01-07;Dragør;10;155
2022-01-07;Gentofte;46;157
2022-01-07;Gladsaxe;47;159
2022-01-07;Glostrup;14;161
2022-01-07;Herlev;17;163
2022-01-07;Albertslund;12;165
2022-01-07;Hvidovre;27;167
2022-01-07;Høje Tåstrup;31;169
2022-01-07;Lyngby-Taarbæk;23;173
2022-01-07;Rødovre;24;175
2022-01-07;Ishøj;10;183
2022-01-07;Tårnby;27;185
2022-01-07;Vallensbæk;3;187
2022-01-07;Furesø;16;190
2022-01-07;Allerød;10;201
2022-01-07;Fredensborg;22;210
2022-01-07;Helsingør;33;217
2022-01-07;Hillerød;14;219
2022-01-07;Hørsholm;9;223
2022-01-07;Rudersdal;32;230
2022-01-07;Egedal;20;240
2022-01-07;Frederikssund;23;250
2022-01-07;Greve;23;253
2022-01-07;Køge;27;259
2022-01-07;Halsnæs;25;260
2022-01-07;Roskilde;37;265
2022-01-07;Solrød;8;269
2022-01-07;Gribskov;25;270
2022-01-07;Odsherred;14;306
2022-01-07;Holbæk;15;316
2022-01-07;Faxe;19;320
2022-01-07;Kalundborg;19;326
2022-01-07;Ringsted;31;329
2022-01-07;Slagelse;16;330
2022-01-07;Stevns;10;336
2022-01-07;Sorø;15;340
2022-01-07;Lejre;14;350
2022-01-07;Lolland;9;360
2022-01-07;Næstved;31;370
2022-01-07;Guldborgsund;44;376
2022-01-07;Vordingborg;18;390
2022-01-07;Bornholm;16;400
2022-01-07;Middelfart;21;410
2022-01-07;Assens;29;420
2022-01-07;Faaborg-Midtfyn;30;430
2022-01-07;Kerteminde;12;440
2022-01-07;Nyborg;38;450
2022-01-07;Odense;141;461
2022-01-07;Svendborg;29;479
2022-01-07;Nordfyn;25;480
2022-01-07;Langeland;17;482
2022-01-07;Ærø;2;492
2022-01-07;Haderslev;25;510
2022-01-07;Billund;6;530
2022-01-07;Sønderborg;49;540
2022-01-07;Tønder;32;550
2022-01-07;Esbjerg;78;561
2022-01-07;Fanø;1;563
2022-01-07;Varde;33;573
2022-01-07;Vejen;16;575
2022-01-07;Aabenraa;30;580
2022-01-07;Fredericia;28;607
2022-01-07;Horsens;47;615
2022-01-07;Kolding;44;621
2022-01-07;Vejle;54;630
2022-01-07;Herning;72;657
2022-01-07;Holstebro;67;661
2022-01-07;Lemvig;1;665
2022-01-07;Struer;14;671
2022-01-07;Syddjurs;32;706
2022-01-07;Norddjurs;18;707
2022-01-07;Favrskov;18;710
2022-01-07;Odder;12;727
2022-01-07;Randers;20;730
2022-01-07;Silkeborg;72;740
2022-01-07;Skanderborg;35;746
2022-01-07;Århus;166;751
2022-01-07;Ikast-Brande;20;756
2022-01-07;Ringkøbing-Skjern;38;760
2022-01-07;Hedensted;15;766
2022-01-07;Morsø;8;773
2022-01-07;Skive;26;779
2022-01-07;Thisted;12;787
2022-01-07;Viborg;49;791
2022-01-07;Brønderslev;16;810
2022-01-07;Frederikshavn;17;813
2022-01-07;Vesthimmerland;26;820
2022-01-07;Rebild;7;840
2022-01-07;Mariagerfjord;24;846
2022-01-07;Jammerbugt;23;849
2022-01-07;Aalborg;114;851
2022-01-07;Hjørring;28;860
2022-01-08;København;252;101
2022-01-08;Frederiksberg;48;147
2022-01-08;Ballerup;12;151
2022-01-08;Brøndby;15;153
2022-01-08;Dragør;9;155
2022-01-08;Gentofte;32;157
2022-01-08;Gladsaxe;35;159
2022-01-08;Glostrup;10;161
2022-01-08;Herlev;17;163
2022-01-08;Albertslund;13;165
2022-01-08;Hvidovre;28;167
2022-01-08;Høje Tåstrup;28;169
2022-01-08;Lyngby-Taarbæk;31;173
2022-01-08;Rødovre;33;175
2022-01-08;Ishøj;3;183
2022-01-08;Tårnby;30;185
2022-01-08;Vallensbæk;11;187
2022-01-08;Furesø;21;190
2022-01-08;Allerød;18;201
2022-01-08;Fredensborg;23;210
2022-01-08;Helsingør;19;217
2022-01-08;Hillerød;17;219
2022-01-08;Hørsholm;16;223
2022-01-08;Rudersdal;17;230
2022-01-08;Egedal;29;240
2022-01-08;Frederikssund;16;250
2022-01-08;Greve;15;253
2022-01-08;Køge;12;259
2022-01-08;Halsnæs;10;260
2022-01-08;Roskilde;35;265
2022-01-08;Solrød;15;269
2022-01-08;Gribskov;13;270
2022-01-08;Odsherred;3;306
2022-01-08;Holbæk;9;316
2022-01-08;Faxe;10;320
2022-01-08;Kalundborg;4;326
2022-01-08;Ringsted;8;329
2022-01-08;Slagelse;17;330
2022-01-08;Stevns;3;336
2022-01-08;Sorø;2;340
2022-01-08;Lejre;6;350
2022-01-08;Lolland;13;360
2022-01-08;Næstved;16;370
2022-01-08;Guldborgsund;3;376
2022-01-08;Vordingborg;2;390
2022-01-08;Bornholm;15;400
2022-01-08;Middelfart;16;410
2022-01-08;Assens;10;420
2022-01-08;Faaborg-Midtfyn;13;430
2022-01-08;Kerteminde;31;440
2022-01-08;Nyborg;12;450
2022-01-08;Odense;82;461
2022-01-08;Svendborg;9;479
2022-01-08;Nordfyn;7;480
2022-01-08;Langeland;2;482
2022-01-08;Haderslev;26;510
2022-01-08;Billund;20;530
2022-01-08;Sønderborg;35;540
2022-01-08;Tønder;32;550
2022-01-08;Esbjerg;63;561
2022-01-08;Fanø;2;563
2022-01-08;Varde;25;573
2022-01-08;Vejen;15;575
2022-01-08;Aabenraa;26;580
2022-01-08;Fredericia;22;607
2022-01-08;Horsens;9;615
2022-01-08;Kolding;59;621
2022-01-08;Vejle;62;630
2022-01-08;Herning;30;657
2022-01-08;Holstebro;5;661
2022-01-08;Syddjurs;3;706
2022-01-08;Norddjurs;1;707
2022-01-08;Favrskov;15;710
2022-01-08;Odder;31;727
2022-01-08;Randers;31;730
2022-01-08;Silkeborg;3;740
2022-01-08;Skanderborg;10;746
2022-01-08;Århus;117;751
2022-01-08;Ikast-Brande;21;756
2022-01-08;Ringkøbing-Skjern;4;760
2022-01-08;Hedensted;38;766
2022-01-08;Morsø;6;773
2022-01-08;Skive;3;779
2022-01-08;Thisted;19;787
2022-01-08;Viborg;28;791
2022-01-08;Brønderslev;31;810
2022-01-08;Frederikshavn;19;813
2022-01-08;Vesthimmerland;28;820
2022-01-08;Rebild;34;840
2022-01-08;Mariagerfjord;64;846
2022-01-08;Jammerbugt;23;849
2022-01-08;Aalborg;107;851
2022-01-08;Hjørring;24;860
2022-01-09;København;156;101
2022-01-09;Frederiksberg;21;147
2022-01-09;Ballerup;10;151
2022-01-09;Brøndby;12;153
2022-01-09;Dragør;6;155
2022-01-09;Gentofte;20;157
2022-01-09;Gladsaxe;24;159
2022-01-09;Glostrup;7;161
2022-01-09;Herlev;13;163
2022-01-09;Albertslund;9;165
2022-01-09;Hvidovre;21;167
2022-01-09;Høje Tåstrup;21;169
2022-01-09;Lyngby-Taarbæk;20;173
2022-01-09;Rødovre;20;175
2022-01-09;Ishøj;7;183
2022-01-09;Tårnby;13;185
2022-01-09;Vallensbæk;3;187
2022-01-09;Furesø;13;190
2022-01-09;Allerød;6;201
2022-01-09;Fredensborg;17;210
2022-01-09;Hillerød;24;219
2022-01-09;Hørsholm;10;223
2022-01-09;Rudersdal;24;230
2022-01-09;Egedal;14;240
2022-01-09;Frederikssund;12;250
2022-01-09;Greve;14;253
2022-01-09;Køge;8;259
2022-01-09;Halsnæs;8;260
2022-01-09;Roskilde;23;265
2022-01-09;Solrød;2;269
2022-01-09;Gribskov;18;270
2022-01-09;Odsherred;1;306
2022-01-09;Holbæk;8;316
2022-01-09;Faxe;5;320
2022-01-09;Kalundborg;3;326
2022-01-09;Ringsted;9;329
2022-01-09;Slagelse;9;330
2022-01-09;Stevns;3;336
2022-01-09;Sorø;2;340
2022-01-09;Lejre;5;350
2022-01-09;Lolland;10;360
2022-01-09;Næstved;16;370
2022-01-09;Guldborgsund;5;376
2022-01-09;Vordingborg;7;390
2022-01-09;Bornholm;2;400
2022-01-09;Middelfart;14;410
2022-01-09;Assens;9;420
2022-01-09;Faaborg-Midtfyn;15;430
2022-01-09;Kerteminde;5;440
2022-01-09;Nyborg;13;450
2022-01-09;Odense;47;461
2022-01-09;Svendborg;13;479
2022-01-09;Nordfyn;3;480
2022-01-09;Haderslev;13;510
2022-01-09;Billund;8;530
2022-01-09;Sønderborg;23;540
2022-01-09;Tønder;9;550
2022-01-09;Esbjerg;39;561
2022-01-09;Fanø;1;563
2022-01-09;Varde;16;573
2022-01-09;Vejen;17;575
2022-01-09;Aabenraa;19;580
2022-01-09;Fredericia;8;607
2022-01-09;Horsens;35;615
2022-01-09;Kolding;34;621
2022-01-09;Vejle;22;630
2022-01-09;Herning;2;657
2022-01-09;Holstebro;2;661
2022-01-09;Syddjurs;2;706
2022-01-09;Favrskov;2;710
2022-01-09;Odder;3;727
2022-01-09;Randers;18;730
2022-01-09;Silkeborg;2;740
2022-01-09;Skanderborg;6;746
2022-01-09;Århus;63;751
2022-01-09;Ikast-Brande;1;756
2022-01-09;Ringkøbing-Skjern;1;760
2022-01-09;Hedensted;18;766
2022-01-09;Morsø;25;773
2022-01-09;Thisted;130;787
2022-01-09;Viborg;1;791
2022-01-09;Brønderslev;13;810
2022-01-09;Frederikshavn;18;813
2022-01-09;Vesthimmerland;4;820
2022-01-09;Rebild;9;840
2022-01-09;Mariagerfjord;3;846
2022-01-09;Jammerbugt;42;849
2022-01-09;Aalborg;78;851
2022-01-09;Hjørring;6;860
2022-01-10;København;202;101
2022-01-10;Frederiksberg;23;147
2022-01-10;Ballerup;13;151
2022-01-10;Brøndby;20;153
2022-01-10;Dragør;1;155
2022-01-10;Gentofte;23;157
2022-01-10;Gladsaxe;16;159
2022-01-10;Glostrup;7;161
2022-01-10;Herlev;10;163
2022-01-10;Albertslund;13;165
2022-01-10;Hvidovre;22;167
2022-01-10;Høje Tåstrup;18;169
2022-01-10;Lyngby-Taarbæk;12;173
2022-01-10;Rødovre;22;175
2022-01-10;Ishøj;21;183
2022-01-10;Tårnby;12;185
2022-01-10;Vallensbæk;8;187
2022-01-10;Furesø;11;190
2022-01-10;Allerød;9;201
2022-01-10;Fredensborg;7;210
2022-01-10;Helsingør;35;217
2022-01-10;Hillerød;27;219
2022-01-10;Hørsholm;7;223
2022-01-10;Rudersdal;13;230
2022-01-10;Egedal;35;240
2022-01-10;Frederikssund;9;250
2022-01-10;Greve;17;253
2022-01-10;Køge;24;259
2022-01-10;Halsnæs;17;260
2022-01-10;Roskilde;27;265
2022-01-10;Solrød;4;269
2022-01-10;Gribskov;17;270
2022-01-10;Odsherred;10;306
2022-01-10;Holbæk;21;316
2022-01-10;Faxe;19;320
2022-01-10;Kalundborg;8;326
2022-01-10;Ringsted;9;329
2022-01-10;Slagelse;24;330
2022-01-10;Stevns;5;336
2022-01-10;Sorø;5;340
2022-01-10;Lejre;4;350
2022-01-10;Lolland;5;360
2022-01-10;Næstved;32;370
2022-01-10;Guldborgsund;5;376
2022-01-10;Vordingborg;19;390
2022-01-10;Bornholm;1;400
2022-01-10;Middelfart;10;410
2022-01-10;Assens;10;420
2022-01-10;Faaborg-Midtfyn;30;430
2022-01-10;Kerteminde;4;440
2022-01-10;Nyborg;9;450
2022-01-10;Odense;82;461
2022-01-10;Svendborg;25;479
2022-01-10;Nordfyn;14;480
2022-01-10;Langeland;7;482
2022-01-10;Ærø;5;492
2022-01-10;Haderslev;16;510
2022-01-10;Billund;12;530
2022-01-10;Sønderborg;29;540
2022-01-10;Tønder;15;550
2022-01-10;Esbjerg;31;561
2022-01-10;Varde;24;573
2022-01-10;Vejen;20;575
2022-01-10;Aabenraa;20;580
2022-01-10;Fredericia;16;607
2022-01-10;Horsens;18;615
2022-01-10;Kolding;34;621
2022-01-10;Vejle;28;630
2022-01-10;Herning;23;657
2022-01-10;Holstebro;19;661
2022-01-10;Lemvig;11;665
2022-01-10;Struer;8;671
2022-01-10;Syddjurs;9;706
2022-01-10;Norddjurs;18;707
2022-01-10;Favrskov;23;710
2022-01-10;Odder;2;727
2022-01-10;Randers;28;730
2022-01-10;Silkeborg;36;740
2022-01-10;Skanderborg;22;746
2022-01-10;Århus;72;751
2022-01-10;Ikast-Brande;8;756
2022-01-10;Ringkøbing-Skjern;17;760
2022-01-10;Hedensted;3;766
2022-01-10;Morsø;8;773
2022-01-10;Skive;17;779
2022-01-10;Thisted;18;787
2022-01-10;Viborg;27;791
2022-01-10;Brønderslev;13;810
2022-01-10;Frederikshavn;14;813
2022-01-10;Vesthimmerland;6;820
2022-01-10;Rebild;3;840
2022-01-10;Mariagerfjord;12;846
2022-01-10;Jammerbugt;9;849
2022-01-10;Aalborg;90;851
2022-01-10;Hjørring;47;860
2022-01-11;København;187;101
2022-01-11;Frederiksberg;19;147
2022-01-11;Ballerup;10;151
2022-01-11;Brøndby;3;153
2022-01-11;Dragør;1;155
2022-01-11;Gentofte;27;157
2022-01-11;Gladsaxe;18;159
2022-01-11;Glostrup;7;161
2022-01-11;Herlev;11;163
2022-01-11;Albertslund;7;165
2022-01-11;Hvidovre;13;167
2022-01-11;Høje Tåstrup;33;169
2022-01-11;Lyngby-Taarbæk;11;173
2022-01-11;Rødovre;22;175
2022-01-11;Ishøj;4;183
2022-01-11;Tårnby;19;185
2022-01-11;Vallensbæk;3;187
2022-01-11;Furesø;9;190
2022-01-11;Allerød;6;201
2022-01-11;Fredensborg;20;210
2022-01-11;Helsingør;23;217
2022-01-11;Hillerød;28;219
2022-01-11;Hørsholm;8;223
2022-01-11;Rudersdal;20;230
2022-01-11;Egedal;12;240
2022-01-11;Frederikssund;21;250
2022-01-11;Greve;12;253
2022-01-11;Køge;14;259
2022-01-11;Halsnæs;21;260
2022-01-11;Roskilde;17;265
2022-01-11;Solrød;6;269
2022-01-11;Gribskov;11;270
2022-01-11;Odsherred;16;306
2022-01-11;Holbæk;20;316
2022-01-11;Faxe;7;320
2022-01-11;Kalundborg;11;326
2022-01-11;Ringsted;9;329
2022-01-11;Slagelse;26;330
2022-01-11;Stevns;5;336
2022-01-11;Sorø;14;340
2022-01-11;Lejre;7;350
2022-01-11;Lolland;22;360
2022-01-11;Næstved;21;370
2022-01-11;Guldborgsund;13;376
2022-01-11;Vordingborg;23;390
2022-01-11;Bornholm;8;400
2022-01-11;Middelfart;13;410
2022-01-11;Assens;17;420
2022-01-11;Faaborg-Midtfyn;17;430
2022-01-11;Kerteminde;5;440
2022-01-11;Nyborg;4;450
2022-01-11;Odense;64;461
2022-01-11;Svendborg;17;479
2022-01-11;Nordfyn;16;480
2022-01-11;Langeland;4;482
2022-01-11;Haderslev;24;510
2022-01-11;Billund;11;530
2022-01-11;Sønderborg;13;540
2022-01-11;Tønder;9;550
2022-01-11;Esbjerg;57;561
2022-01-11;Fanø;2;563
2022-01-11;Varde;22;573
2022-01-11;Vejen;20;575
2022-01-11;Aabenraa;20;580
2022-01-11;Fredericia;8;607
2022-01-11;Horsens;27;615
2022-01-11;Kolding;14;621
2022-01-11;Vejle;28;630
2022-01-11;Herning;11;657
2022-01-11;Holstebro;28;661
2022-01-11;Struer;6;671
2022-01-11;Syddjurs;10;706
2022-01-11;Norddjurs;10;707
2022-01-11;Favrskov;10;710
2022-01-11;Odder;12;727
2022-01-11;Randers;28;730
2022-01-11;Silkeborg;25;740
2022-01-11;Skanderborg;17;746
2022-01-11;Århus;102;751
2022-01-11;Ikast-Brande;14;756
2022-01-11;Ringkøbing-Skjern;16;760
2022-01-11;Hedensted;19;766
2022-01-11;Morsø;8;773
2022-01-11;Skive;13;779
2022-01-11;Thisted;8;787
2022-01-11;Viborg;26;791
2022-01-11;Brønderslev;6;810
2022-01-11;Frederikshavn;40;813
2022-01-11;Vesthimmerland;17;820
2022-01-11;Rebild;11;840
2022-01-11;Mariagerfjord;11;846
2022-01-11;Jammerbugt;7;849
2022-01-11;Aalborg;73;851
2022-01-11;Hjørring;27;860
2022-01-12;København;160;101
2022-01-12;Frederiksberg;15;147
2022-01-12;Ballerup;13;151
2022-01-12;Brøndby;15;153
2022-01-12;Dragør;2;155
2022-01-12;Gentofte;20;157
2022-01-12;Gladsaxe;23;159
2022-01-12;Glostrup;13;161
2022-01-12;Herlev;9;163
2022-01-12;Albertslund;1;165
2022-01-12;Hvidovre;11;167
2022-01-12;Høje Tåstrup;20;169
2022-01-12;Lyngby-Taarbæk;13;173
2022-01-12;Rødovre;13;175
2022-01-12;Ishøj;5;183
2022-01-12;Tårnby;13;185
2022-01-12;Vallensbæk;3;187
2022-01-12;Furesø;8;190
2022-01-12;Allerød;7;201
2022-01-12;Fredensborg;12;210
2022-01-12;Helsingør;23;217
2022-01-12;Hillerød;17;219
2022-01-12;Hørsholm;4;223
2022-01-12;Rudersdal;13;230
2022-01-12;Egedal;6;240
2022-01-12;Frederikssund;10;250
2022-01-12;Greve;13;253
2022-01-12;Køge;22;259
2022-01-12;Halsnæs;10;260
2022-01-12;Roskilde;26;265
2022-01-12;Solrød;7;269
2022-01-12;Gribskov;9;270
2022-01-12;Odsherred;16;306
2022-01-12;Holbæk;30;316
2022-01-12;Faxe;14;320
2022-01-12;Kalundborg;29;326
2022-01-12;Ringsted;10;329
2022-01-12;Slagelse;46;330
2022-01-12;Stevns;7;336
2022-01-12;Sorø;19;340
2022-01-12;Lejre;7;350
2022-01-12;Lolland;11;360
2022-01-12;Næstved;32;370
2022-01-12;Guldborgsund;17;376
2022-01-12;Vordingborg;32;390
2022-01-12;Bornholm;6;400
2022-01-12;Middelfart;9;410
2022-01-12;Assens;9;420
2022-01-12;Faaborg-Midtfyn;9;430
2022-01-12;Kerteminde;10;440
2022-01-12;Nyborg;24;450
2022-01-12;Odense;63;461
2022-01-12;Svendborg;15;479
2022-01-12;Nordfyn;10;480
2022-01-12;Langeland;1;482
2022-01-12;Ærø;3;492
2022-01-12;Haderslev;15;510
2022-01-12;Billund;12;530
2022-01-12;Sønderborg;25;540
2022-01-12;Tønder;18;550
2022-01-12;Esbjerg;33;561
2022-01-12;Varde;20;573
2022-01-12;Vejen;9;575
2022-01-12;Aabenraa;13;580
2022-01-12;Fredericia;11;607
2022-01-12;Horsens;39;615
2022-01-12;Kolding;18;621
2022-01-12;Vejle;39;630
2022-01-12;Herning;25;657
2022-01-12;Holstebro;23;661
2022-01-12;Lemvig;12;665
2022-01-12;Struer;7;671
2022-01-12;Syddjurs;15;706
2022-01-12;Norddjurs;19;707
2022-01-12;Favrskov;15;710
2022-01-12;Odder;3;727
2022-01-12;Randers;30;730
2022-01-12;Silkeborg;16;740
2022-01-12;Samsø;5;741
2022-01-12;Skanderborg;23;746
2022-01-12;Århus;69;751
2022-01-12;Ikast-Brande;16;756
2022-01-12;Ringkøbing-Skjern;13;760
2022-01-12;Hedensted;20;766
2022-01-12;Morsø;12;773
2022-01-12;Skive;8;779
2022-01-12;Thisted;22;787
2022-01-12;Viborg;27;791
2022-01-12;Brønderslev;9;810
2022-01-12;Frederikshavn;16;813
2022-01-12;Vesthimmerland;9;820
2022-01-12;Rebild;6;840
2022-01-12;Mariagerfjord;10;846
2022-01-12;Jammerbugt;9;849
2022-01-12;Aalborg;59;851
2022-01-12;Hjørring;12;860
2022-01-13;København;152;101
2022-01-13;Frederiksberg;23;147
2022-01-13;Ballerup;13;151
2022-01-13;Brøndby;10;153
2022-01-13;Dragør;2;155
2022-01-13;Gentofte;21;157
2022-01-13;Gladsaxe;16;159
2022-01-13;Glostrup;4;161
2022-01-13;Herlev;9;163
2022-01-13;Albertslund;6;165
2022-01-13;Hvidovre;11;167
2022-01-13;Høje Tåstrup;13;169
2022-01-13;Lyngby-Taarbæk;13;173
2022-01-13;Rødovre;12;175
2022-01-13;Ishøj;4;183
2022-01-13;Tårnby;13;185
2022-01-13;Vallensbæk;5;187
2022-01-13;Furesø;14;190
2022-01-13;Allerød;5;201
2022-01-13;Fredensborg;10;210
2022-01-13;Helsingør;22;217
2022-01-13;Hillerød;8;219
2022-01-13;Hørsholm;2;223
2022-01-13;Rudersdal;10;230
2022-01-13;Egedal;3;240
2022-01-13;Frederikssund;12;250
2022-01-13;Greve;9;253
2022-01-13;Køge;16;259
2022-01-13;Halsnæs;2;260
2022-01-13;Roskilde;32;265
2022-01-13;Solrød;7;269
2022-01-13;Gribskov;13;270
2022-01-13;Odsherred;12;306
2022-01-13;Holbæk;33;316
2022-01-13;Faxe;8;320
2022-01-13;Kalundborg;34;326
2022-01-13;Ringsted;14;329
2022-01-13;Slagelse;28;330
2022-01-13;Stevns;9;336
2022-01-13;Sorø;4;340
2022-01-13;Lejre;8;350
2022-01-13;Lolland;8;360
2022-01-13;Næstved;45;370
2022-01-13;Guldborgsund;18;376
2022-01-13;Vordingborg;18;390
2022-01-13;Bornholm;7;400
2022-01-13;Middelfart;11;410
2022-01-13;Assens;7;420
2022-01-13;Faaborg-Midtfyn;26;430
2022-01-13;Kerteminde;12;440
2022-01-13;Nyborg;5;450
2022-01-13;Odense;80;461
2022-01-13;Svendborg;14;479
2022-01-13;Nordfyn;22;480
2022-01-13;Langeland;4;482
2022-01-13;Haderslev;12;510
2022-01-13;Billund;6;530
2022-01-13;Sønderborg;32;540
2022-01-13;Tønder;16;550
2022-01-13;Esbjerg;28;561
2022-01-13;Varde;8;573
2022-01-13;Vejen;10;575
2022-01-13;Aabenraa;26;580
2022-01-13;Fredericia;9;607
2022-01-13;Horsens;31;615
2022-01-13;Kolding;15;621
2022-01-13;Vejle;17;630
2022-01-13;Herning;25;657
2022-01-13;Holstebro;17;661
2022-01-13;Lemvig;8;665
2022-01-13;Struer;6;671
2022-01-13;Syddjurs;13;706
2022-01-13;Norddjurs;10;707
2022-01-13;Favrskov;14;710
2022-01-13;Odder;3;727
2022-01-13;Randers;21;730
2022-01-13;Silkeborg;26;740
2022-01-13;Samsø;1;741
2022-01-13;Skanderborg;9;746
2022-01-13;Århus;100;751
2022-01-13;Ikast-Brande;23;756
2022-01-13;Ringkøbing-Skjern;27;760
2022-01-13;Hedensted;9;766
2022-01-13;Morsø;9;773
2022-01-13;Skive;8;779
2022-01-13;Thisted;5;787
2022-01-13;Viborg;31;791
2022-01-13;Brønderslev;20;810
2022-01-13;Frederikshavn;15;813
2022-01-13;Vesthimmerland;11;820
2022-01-13;Rebild;13;840
2022-01-13;Mariagerfjord;14;846
2022-01-13;Jammerbugt;4;849
2022-01-13;Aalborg;87;851
2022-01-13;Hjørring;15;860
2022-01-14;København;193;101
2022-01-14;Frederiksberg;28;147
2022-01-14;Ballerup;21;151
2022-01-14;Brøndby;19;153
2022-01-14;Dragør;1;155
2022-01-14;Gentofte;16;157
2022-01-14;Gladsaxe;33;159
2022-01-14;Glostrup;15;161
2022-01-14;Herlev;19;163
2022-01-14;Albertslund;5;165
2022-01-14;Hvidovre;22;167
2022-01-14;Høje Tåstrup;32;169
2022-01-14;Lyngby-Taarbæk;18;173
2022-01-14;Rødovre;19;175
2022-01-14;Ishøj;6;183
2022-01-14;Tårnby;17;185
2022-01-14;Vallensbæk;7;187
2022-01-14;Furesø;13;190
2022-01-14;Allerød;5;201
2022-01-14;Fredensborg;16;210
2022-01-14;Helsingør;16;217
2022-01-14;Hillerød;11;219
2022-01-14;Hørsholm;8;223
2022-01-14;Rudersdal;9;230
2022-01-14;Egedal;12;240
2022-01-14;Frederikssund;9;250
2022-01-14;Greve;18;253
2022-01-14;Køge;19;259
2022-01-14;Halsnæs;4;260
2022-01-14;Roskilde;39;265
2022-01-14;Solrød;4;269
2022-01-14;Gribskov;20;270
2022-01-14;Odsherred;14;306
2022-01-14;Holbæk;24;316
2022-01-14;Faxe;11;320
2022-01-14;Kalundborg;21;326
2022-01-14;Ringsted;15;329
2022-01-14;Slagelse;36;330
2022-01-14;Stevns;4;336
2022-01-14;Sorø;9;340
2022-01-14;Lejre;6;350
2022-01-14;Lolland;2;360
2022-01-14;Næstved;37;370
2022-01-14;Guldborgsund;30;376
2022-01-14;Vordingborg;12;390
2022-01-14;Bornholm;23;400
2022-01-14;Middelfart;14;410
2022-01-14;Assens;8;420
2022-01-14;Faaborg-Midtfyn;18;430
2022-01-14;Kerteminde;7;440
2022-01-14;Nyborg;13;450
2022-01-14;Odense;65;461
2022-01-14;Svendborg;20;479
2022-01-14;Nordfyn;9;480
2022-01-14;Langeland;6;482
2022-01-14;Haderslev;21;510
2022-01-14;Billund;5;530
2022-01-14;Sønderborg;23;540
2022-01-14;Tønder;19;550
2022-01-14;Esbjerg;26;561
2022-01-14;Fanø;1;563
2022-01-14;Varde;12;573
2022-01-14;Vejen;11;575
2022-01-14;Aabenraa;15;580
2022-01-14;Fredericia;30;607
2022-01-14;Horsens;16;615
2022-01-14;Kolding;24;621
2022-01-14;Vejle;44;630
2022-01-14;Herning;39;657
2022-01-14;Holstebro;30;661
2022-01-14;Struer;10;671
2022-01-14;Syddjurs;19;706
