"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-08-05;50-59;Nordjylland;6;67
2021-08-05;60-69;Nordjylland;5;22
2021-08-05;70-79;Nordjylland;1;8
;;NA;0;3
2021-08-05;90+;Nordjylland;1;0
2021-08-05;10-19;Midtjylland;1643;1539
2021-08-05;20-29;Midtjylland;473;3349
2021-08-05;30-39;Midtjylland;732;3548
2021-08-05;40-49;Midtjylland;149;2886
2021-08-05;50-59;Midtjylland;54;220
2021-08-05;60-69;Midtjylland;15;105
2021-08-05;70-79;Midtjylland;8;21
2021-08-05;80-89;Midtjylland;4;4
2021-08-05;90+;Midtjylland;1;1
2021-08-05;10-19;Syddanmark;1325;1358
2021-08-05;20-29;Syddanmark;516;2079
2021-08-05;30-39;Syddanmark;848;1521
2021-08-05;40-49;Syddanmark;266;2291
2021-08-05;50-59;Syddanmark;87;357
2021-08-05;60-69;Syddanmark;24;56
2021-08-05;70-79;Syddanmark;17;19
2021-08-05;80-89;Syddanmark;4;6
2021-08-05;90+;Syddanmark;3;0
2021-08-05;10-19;Hovedstaden;1720;727
2021-08-05;20-29;Hovedstaden;583;3680
2021-08-05;30-39;Hovedstaden;1090;4298
2021-08-05;40-49;Hovedstaden;223;1252
2021-08-05;50-59;Hovedstaden;88;232
2021-08-05;60-69;Hovedstaden;32;85
2021-08-05;70-79;Hovedstaden;13;25
2021-08-05;80-89;Hovedstaden;4;14
2021-08-05;90+;Hovedstaden;1;2
2021-08-05;10-19;Sjælland;813;697
2021-08-05;20-29;Sjælland;158;1724
2021-08-05;30-39;Sjælland;246;2039
2021-08-05;40-49;Sjælland;94;1243
2021-08-05;50-59;Sjælland;41;159
2021-08-05;60-69;Sjælland;16;53
2021-08-05;70-79;Sjælland;3;18
2021-08-05;80-89;Sjælland;1;9
;;NA;0;1
2021-08-06;10-19;Nordjylland;473;837
2021-08-06;20-29;Nordjylland;135;891
2021-08-06;30-39;Nordjylland;173;359
2021-08-06;40-49;Nordjylland;59;1269
2021-08-06;50-59;Nordjylland;19;176
2021-08-06;60-69;Nordjylland;7;34
2021-08-06;70-79;Nordjylland;2;20
2021-08-06;80-89;Nordjylland;3;2
;;NA;0;2
2021-08-06;10-19;Midtjylland;1816;1335
2021-08-06;20-29;Midtjylland;571;2792
2021-08-06;30-39;Midtjylland;766;3480
2021-08-06;40-49;Midtjylland;197;1609
2021-08-06;50-59;Midtjylland;50;170
2021-08-06;60-69;Midtjylland;30;31
2021-08-06;70-79;Midtjylland;7;11
;;NA;0;2
2021-08-06;90+;Midtjylland;1;0
2021-08-06;10-19;Syddanmark;947;1021
2021-08-06;20-29;Syddanmark;380;2269
2021-08-06;30-39;Syddanmark;594;2517
2021-08-06;40-49;Syddanmark;189;2126
2021-08-06;50-59;Syddanmark;42;271
2021-08-06;60-69;Syddanmark;18;60
2021-08-06;70-79;Syddanmark;5;21
2021-08-06;80-89;Syddanmark;5;8
;;NA;0;3
2021-08-06;10-19;Hovedstaden;1143;642
2021-08-06;20-29;Hovedstaden;418;4900
2021-08-06;30-39;Hovedstaden;743;5284
2021-08-06;40-49;Hovedstaden;163;670
2021-08-06;50-59;Hovedstaden;71;169
2021-08-06;60-69;Hovedstaden;30;52
2021-08-06;70-79;Hovedstaden;4;29
2021-08-06;80-89;Hovedstaden;3;7
;;NA;0;1
2021-08-06;10-19;Sjælland;689;710
2021-08-06;20-29;Sjælland;70;2239
2021-08-06;30-39;Sjælland;119;2652
2021-08-06;40-49;Sjælland;39;1030
2021-08-06;50-59;Sjælland;13;185
2021-08-06;60-69;Sjælland;11;58
2021-08-06;70-79;Sjælland;2;13
2021-08-06;80-89;Sjælland;1;7
2021-08-06;90+;Sjælland;1;0
2021-08-07;10-19;Nordjylland;457;188
2021-08-07;20-29;Nordjylland;237;845
2021-08-07;30-39;Nordjylland;448;661
2021-08-07;40-49;Nordjylland;58;262
2021-08-07;50-59;Nordjylland;26;93
2021-08-07;60-69;Nordjylland;11;28
;;NA;0;2
2021-08-07;80-89;Nordjylland;1;0
2021-08-07;10-19;Midtjylland;520;228
2021-08-07;20-29;Midtjylland;221;1690
2021-08-07;30-39;Midtjylland;241;2156
2021-08-07;40-49;Midtjylland;40;414
2021-08-07;50-59;Midtjylland;18;47
2021-08-07;60-69;Midtjylland;7;13
2021-08-07;70-79;Midtjylland;2;6
2021-08-07;10-19;Syddanmark;1129;776
2021-08-07;20-29;Syddanmark;342;1050
2021-08-07;30-39;Syddanmark;412;667
2021-08-07;40-49;Syddanmark;147;1032
2021-08-07;50-59;Syddanmark;44;115
2021-08-07;60-69;Syddanmark;18;19
2021-08-07;70-79;Syddanmark;6;4
2021-08-07;80-89;Syddanmark;2;2
2021-08-07;10-19;Hovedstaden;896;1415
2021-08-07;20-29;Hovedstaden;275;4858
2021-08-07;30-39;Hovedstaden;386;5319
2021-08-07;40-49;Hovedstaden;135;1083
2021-08-07;50-59;Hovedstaden;51;180
2021-08-07;60-69;Hovedstaden;17;67
2021-08-07;70-79;Hovedstaden;3;29
2021-08-07;80-89;Hovedstaden;2;5
;;NA;0;1
2021-08-07;10-19;Sjælland;824;483
2021-08-07;20-29;Sjælland;233;1252
2021-08-07;30-39;Sjælland;358;1348
2021-08-07;40-49;Sjælland;118;407
2021-08-07;50-59;Sjælland;50;88
2021-08-07;60-69;Sjælland;21;32
2021-08-07;70-79;Sjælland;12;8
2021-08-07;80-89;Sjælland;1;2
2021-08-08;10-19;Nordjylland;218;809
2021-08-08;20-29;Nordjylland;60;860
2021-08-08;30-39;Nordjylland;65;291
2021-08-08;40-49;Nordjylland;21;1389
2021-08-08;50-59;Nordjylland;4;133
2021-08-08;60-69;Nordjylland;2;37
;;NA;0;14
;;NA;0;6
2021-08-08;10-19;Midtjylland;202;276
2021-08-08;20-29;Midtjylland;113;1957
2021-08-08;30-39;Midtjylland;108;3024
2021-08-08;40-49;Midtjylland;19;333
2021-08-08;50-59;Midtjylland;6;28
2021-08-08;60-69;Midtjylland;1;12
;;NA;0;1
;;NA;0;1
2021-08-08;10-19;Syddanmark;1085;870
2021-08-08;20-29;Syddanmark;213;1391
2021-08-08;30-39;Syddanmark;243;1298
2021-08-08;40-49;Syddanmark;103;939
2021-08-08;50-59;Syddanmark;34;111
2021-08-08;60-69;Syddanmark;10;23
2021-08-08;70-79;Syddanmark;1;8
;;NA;0;3
2021-08-08;10-19;Hovedstaden;284;1358
2021-08-08;20-29;Hovedstaden;115;6136
2021-08-08;30-39;Hovedstaden;139;7331
2021-08-08;40-49;Hovedstaden;37;2065
2021-08-08;50-59;Hovedstaden;8;272
2021-08-08;60-69;Hovedstaden;2;78
2021-08-08;70-79;Hovedstaden;1;21
;;NA;0;9
2021-08-08;90+;Hovedstaden;1;1
2021-08-08;10-19;Sjælland;683;431
2021-08-08;20-29;Sjælland;113;1631
2021-08-08;30-39;Sjælland;192;1930
2021-08-08;40-49;Sjælland;33;597
2021-08-08;50-59;Sjælland;6;94
2021-08-08;60-69;Sjælland;2;21
2021-08-08;70-79;Sjælland;1;14
;;NA;0;7
;;NA;0;1
2021-08-09;10-19;Nordjylland;661;214
2021-08-09;20-29;Nordjylland;228;1516
2021-08-09;30-39;Nordjylland;149;1832
2021-08-09;40-49;Nordjylland;80;345
2021-08-09;50-59;Nordjylland;19;52
2021-08-09;60-69;Nordjylland;7;18
2021-08-09;70-79;Nordjylland;4;5
2021-08-09;80-89;Nordjylland;2;0
;;NA;0;2
2021-08-09;10-19;Midtjylland;1067;1633
2021-08-09;20-29;Midtjylland;637;5412
2021-08-09;30-39;Midtjylland;770;4593
2021-08-09;40-49;Midtjylland;165;3429
2021-08-09;50-59;Midtjylland;64;330
2021-08-09;60-69;Midtjylland;27;105
2021-08-09;70-79;Midtjylland;7;39
2021-08-09;80-89;Midtjylland;1;4
;;NA;0;2
2021-08-09;10-19;Syddanmark;899;1339
2021-08-09;20-29;Syddanmark;335;3187
2021-08-09;30-39;Syddanmark;468;3344
2021-08-09;40-49;Syddanmark;172;2626
2021-08-09;50-59;Syddanmark;62;313
2021-08-09;60-69;Syddanmark;27;82
2021-08-09;70-79;Syddanmark;9;32
2021-08-09;80-89;Syddanmark;1;14
;;NA;0;1
2021-08-09;10-19;Hovedstaden;1335;899
2021-08-09;20-29;Hovedstaden;489;6425
2021-08-09;30-39;Hovedstaden;629;8259
2021-08-09;40-49;Hovedstaden;256;697
2021-08-09;50-59;Hovedstaden;90;183
2021-08-09;60-69;Hovedstaden;37;56
2021-08-09;70-79;Hovedstaden;13;20
2021-08-09;80-89;Hovedstaden;3;3
2021-08-09;90+;Hovedstaden;1;3
2021-08-09;10-19;Sjælland;654;715
2021-08-09;20-29;Sjælland;207;2392
2021-08-09;30-39;Sjælland;265;3372
2021-08-09;40-49;Sjælland;102;1507
2021-08-09;50-59;Sjælland;41;269
2021-08-09;60-69;Sjælland;20;91
2021-08-09;70-79;Sjælland;4;20
2021-08-09;80-89;Sjælland;2;10
;;NA;0;1
2021-08-10;10-19;Nordjylland;378;824
2021-08-10;20-29;Nordjylland;133;1756
2021-08-10;30-39;Nordjylland;146;1763
2021-08-10;40-49;Nordjylland;70;768
2021-08-10;50-59;Nordjylland;21;179
2021-08-10;60-69;Nordjylland;8;50
2021-08-10;70-79;Nordjylland;5;16
2021-08-10;80-89;Nordjylland;1;1
2021-08-10;10-19;Midtjylland;818;1523
2021-08-10;20-29;Midtjylland;587;5802
2021-08-10;30-39;Midtjylland;795;5079
2021-08-10;40-49;Midtjylland;138;2299
2021-08-10;50-59;Midtjylland;49;246
2021-08-10;60-69;Midtjylland;30;89
2021-08-10;70-79;Midtjylland;9;25
2021-08-10;80-89;Midtjylland;3;2
;;NA;0;3
2021-08-10;10-19;Syddanmark;415;1460
2021-08-10;20-29;Syddanmark;394;3736
2021-08-10;30-39;Syddanmark;557;3912
2021-08-10;40-49;Syddanmark;169;2455
2021-08-10;50-59;Syddanmark;42;301
2021-08-10;60-69;Syddanmark;22;60
2021-08-10;70-79;Syddanmark;5;35
2021-08-10;80-89;Syddanmark;1;4
;;NA;0;1
2021-08-10;10-19;Hovedstaden;1512;1034
2021-08-10;20-29;Hovedstaden;745;4384
2021-08-10;30-39;Hovedstaden;1160;8011
2021-08-10;40-49;Hovedstaden;294;741
2021-08-10;50-59;Hovedstaden;91;232
2021-08-10;60-69;Hovedstaden;41;80
2021-08-10;70-79;Hovedstaden;16;37
2021-08-10;80-89;Hovedstaden;5;10
2021-08-10;90+;Hovedstaden;1;2
2021-08-10;10-19;Sjælland;515;595
2021-08-10;20-29;Sjælland;220;2189
2021-08-10;30-39;Sjælland;320;3650
2021-08-10;40-49;Sjælland;131;1018
2021-08-10;50-59;Sjælland;55;182
2021-08-10;60-69;Sjælland;21;65
2021-08-10;70-79;Sjælland;4;19
2021-08-10;80-89;Sjælland;3;6
2021-08-11;10-19;Nordjylland;25;978
2021-08-11;20-29;Nordjylland;23;2410
2021-08-11;30-39;Nordjylland;14;2323
2021-08-11;40-49;Nordjylland;12;1040
2021-08-11;50-59;Nordjylland;4;190
2021-08-11;60-69;Nordjylland;2;65
2021-08-11;70-79;Nordjylland;1;18
;;NA;0;6
2021-08-11;10-19;Midtjylland;776;1908
2021-08-11;20-29;Midtjylland;416;5178
2021-08-11;30-39;Midtjylland;544;6169
2021-08-11;40-49;Midtjylland;118;1832
2021-08-11;50-59;Midtjylland;46;222
2021-08-11;60-69;Midtjylland;22;71
2021-08-11;70-79;Midtjylland;12;22
2021-08-11;80-89;Midtjylland;2;9
2021-08-11;90+;Midtjylland;1;3
2021-08-11;10-19;Syddanmark;614;1456
2021-08-11;20-29;Syddanmark;321;3356
2021-08-11;30-39;Syddanmark;423;4109
2021-08-11;40-49;Syddanmark;170;2207
2021-08-11;50-59;Syddanmark;56;294
2021-08-11;60-69;Syddanmark;21;80
2021-08-11;70-79;Syddanmark;8;24
2021-08-11;80-89;Syddanmark;1;4
2021-08-11;90+;Syddanmark;1;1
2021-08-11;10-19;Hovedstaden;782;1245
2021-08-11;20-29;Hovedstaden;282;4523
2021-08-11;30-39;Hovedstaden;393;8972
2021-08-11;40-49;Hovedstaden;139;803
2021-08-11;50-59;Hovedstaden;50;243
2021-08-11;60-69;Hovedstaden;15;91
2021-08-11;70-79;Hovedstaden;6;25
2021-08-11;80-89;Hovedstaden;1;9
;;NA;0;1
2021-08-11;10-19;Sjælland;384;667
2021-08-11;20-29;Sjælland;170;1965
2021-08-11;30-39;Sjælland;268;3675
2021-08-11;40-49;Sjælland;90;903
2021-08-11;50-59;Sjælland;47;241
2021-08-11;60-69;Sjælland;21;91
2021-08-11;70-79;Sjælland;6;28
2021-08-11;80-89;Sjælland;1;7
;;NA;0;1
2021-08-12;10-19;Nordjylland;346;687
2021-08-12;20-29;Nordjylland;204;1788
2021-08-12;30-39;Nordjylland;183;2006
2021-08-12;40-49;Nordjylland;72;397
2021-08-12;50-59;Nordjylland;18;91
2021-08-12;60-69;Nordjylland;7;35
2021-08-12;70-79;Nordjylland;3;26
2021-08-12;80-89;Nordjylland;2;2
2021-08-12;10-19;Midtjylland;647;2014
2021-08-12;20-29;Midtjylland;412;4518
2021-08-12;30-39;Midtjylland;483;4117
2021-08-12;40-49;Midtjylland;132;1994
2021-08-12;50-59;Midtjylland;66;312
2021-08-12;60-69;Midtjylland;24;109
2021-08-12;70-79;Midtjylland;10;35
2021-08-12;80-89;Midtjylland;1;10
2021-08-12;10-19;Syddanmark;238;1186
2021-08-12;20-29;Syddanmark;250;3504
2021-08-12;30-39;Syddanmark;454;4616
2021-08-12;40-49;Syddanmark;107;2179
2021-08-12;50-59;Syddanmark;29;249
2021-08-12;60-69;Syddanmark;15;86
2021-08-12;70-79;Syddanmark;3;22
2021-08-12;80-89;Syddanmark;2;7
;;NA;0;1
2021-08-12;10-19;Hovedstaden;674;1203
2021-08-12;20-29;Hovedstaden;229;4268
2021-08-12;30-39;Hovedstaden;328;6977
2021-08-12;40-49;Hovedstaden;150;1127
2021-08-12;50-59;Hovedstaden;63;362
2021-08-12;60-69;Hovedstaden;30;134
2021-08-12;70-79;Hovedstaden;12;60
2021-08-12;80-89;Hovedstaden;3;16
;;NA;0;3
2021-08-12;10-19;Sjælland;408;600
2021-08-12;20-29;Sjælland;125;1546
2021-08-12;30-39;Sjælland;180;2870
2021-08-12;40-49;Sjælland;71;651
2021-08-12;50-59;Sjælland;27;175
2021-08-12;60-69;Sjælland;17;57
2021-08-12;70-79;Sjælland;8;29
2021-08-12;80-89;Sjælland;6;6
2021-08-13;10-19;Nordjylland;141;591
2021-08-13;20-29;Nordjylland;277;2081
2021-08-13;30-39;Nordjylland;439;2571
2021-08-13;40-49;Nordjylland;36;386
2021-08-13;50-59;Nordjylland;34;122
2021-08-13;60-69;Nordjylland;6;40
2021-08-13;70-79;Nordjylland;3;13
;;NA;0;3
2021-08-13;10-19;Midtjylland;879;1745
2021-08-13;20-29;Midtjylland;457;3607
2021-08-13;30-39;Midtjylland;549;3460
2021-08-13;40-49;Midtjylland;157;1028
2021-08-13;50-59;Midtjylland;54;151
2021-08-13;60-69;Midtjylland;15;56
2021-08-13;70-79;Midtjylland;11;21
2021-08-13;80-89;Midtjylland;2;10
;;NA;0;1
2021-08-13;10-19;Syddanmark;487;2063
2021-08-13;20-29;Syddanmark;338;3587
2021-08-13;30-39;Syddanmark;428;4147
2021-08-13;40-49;Syddanmark;108;2189
2021-08-13;50-59;Syddanmark;42;302
2021-08-13;60-69;Syddanmark;12;82
2021-08-13;70-79;Syddanmark;5;39
2021-08-13;80-89;Syddanmark;3;6
;;NA;0;1
2021-08-13;10-19;Hovedstaden;536;1908
2021-08-13;20-29;Hovedstaden;214;4089
2021-08-13;30-39;Hovedstaden;282;5833
2021-08-13;40-49;Hovedstaden;107;974
2021-08-13;50-59;Hovedstaden;39;328
2021-08-13;60-69;Hovedstaden;13;114
2021-08-13;70-79;Hovedstaden;10;35
2021-08-13;80-89;Hovedstaden;3;6
2021-08-13;90+;Hovedstaden;1;0
2021-08-13;10-19;Sjælland;347;917
2021-08-13;20-29;Sjælland;115;1296
2021-08-13;30-39;Sjælland;197;2253
2021-08-13;40-49;Sjælland;62;548
2021-08-13;50-59;Sjælland;32;145
2021-08-13;60-69;Sjælland;7;53
2021-08-13;70-79;Sjælland;4;25
2021-08-13;80-89;Sjælland;2;10
2021-08-14;10-19;Nordjylland;35;1140
2021-08-14;20-29;Nordjylland;30;2494
2021-08-14;30-39;Nordjylland;21;2286
2021-08-14;40-49;Nordjylland;4;458
2021-08-14;50-59;Nordjylland;8;103
;;NA;0;31
;;NA;0;4
;;NA;0;1
2021-08-14;10-19;Midtjylland;191;429
2021-08-14;20-29;Midtjylland;131;1940
2021-08-14;30-39;Midtjylland;97;2095
2021-08-14;40-49;Midtjylland;19;235
2021-08-14;50-59;Midtjylland;15;50
2021-08-14;60-69;Midtjylland;4;13
;;NA;0;2
;;NA;0;1
2021-08-14;10-19;Syddanmark;432;1579
2021-08-14;20-29;Syddanmark;170;2189
2021-08-14;30-39;Syddanmark;235;2033
2021-08-14;40-49;Syddanmark;90;971
2021-08-14;50-59;Syddanmark;21;128
2021-08-14;60-69;Syddanmark;10;47
2021-08-14;70-79;Syddanmark;1;14
2021-08-14;10-19;Hovedstaden;1092;2975
2021-08-14;20-29;Hovedstaden;316;4307
2021-08-14;30-39;Hovedstaden;389;5334
2021-08-14;40-49;Hovedstaden;151;880
2021-08-14;50-59;Hovedstaden;65;294
2021-08-14;60-69;Hovedstaden;19;129
2021-08-14;70-79;Hovedstaden;5;39
;;NA;0;4
;;NA;0;2
2021-08-14;10-19;Sjælland;437;833
2021-08-14;20-29;Sjælland;129;612
2021-08-14;30-39;Sjælland;128;1323
2021-08-14;40-49;Sjælland;56;165
2021-08-14;50-59;Sjælland;18;49
2021-08-14;60-69;Sjælland;7;15
2021-08-14;70-79;Sjælland;2;5
2021-08-14;80-89;Sjælland;1;1
2021-08-15;10-19;Nordjylland;245;1454
2021-08-15;20-29;Nordjylland;84;2321
2021-08-15;30-39;Nordjylland;76;2550
2021-08-15;40-49;Nordjylland;33;516
2021-08-15;50-59;Nordjylland;7;132
2021-08-15;60-69;Nordjylland;1;41
2021-08-15;70-79;Nordjylland;1;17
2021-08-15;80-89;Nordjylland;1;7
2021-08-15;10-19;Midtjylland;184;788
2021-08-15;20-29;Midtjylland;76;2370
2021-08-15;30-39;Midtjylland;87;2290
2021-08-15;40-49;Midtjylland;22;223
2021-08-15;50-59;Midtjylland;14;52
2021-08-15;60-69;Midtjylland;3;13
;;NA;0;5
2021-08-15;80-89;Midtjylland;1;2
2021-08-15;10-19;Syddanmark;566;1864
2021-08-15;20-29;Syddanmark;131;2214
2021-08-15;30-39;Syddanmark;149;2098
2021-08-15;40-49;Syddanmark;44;898
2021-08-15;50-59;Syddanmark;33;127
2021-08-15;60-69;Syddanmark;9;47
2021-08-15;70-79;Syddanmark;3;11
2021-08-15;80-89;Syddanmark;1;2
2021-08-15;10-19;Hovedstaden;1001;2968
2021-08-15;20-29;Hovedstaden;407;4255
2021-08-15;30-39;Hovedstaden;655;5194
2021-08-15;40-49;Hovedstaden;140;779
2021-08-15;50-59;Hovedstaden;61;258
2021-08-15;60-69;Hovedstaden;14;91
2021-08-15;70-79;Hovedstaden;2;38
2021-08-15;80-89;Hovedstaden;3;12
2021-08-15;90+;Hovedstaden;1;1
2021-08-15;10-19;Sjælland;277;1079
2021-08-15;20-29;Sjælland;75;882
2021-08-15;30-39;Sjælland;61;1440
2021-08-15;40-49;Sjælland;30;227
2021-08-15;50-59;Sjælland;14;68
2021-08-15;60-69;Sjælland;5;23
2021-08-15;70-79;Sjælland;2;8
;;NA;0;3
;;NA;0;1
2021-08-16;10-19;Nordjylland;110;587
2021-08-16;20-29;Nordjylland;108;1036
2021-08-16;30-39;Nordjylland;149;1381
2021-08-16;40-49;Nordjylland;20;132
2021-08-16;50-59;Nordjylland;24;45
2021-08-16;60-69;Nordjylland;9;13
2021-08-16;70-79;Nordjylland;1;2
;;NA;0;3
;;NA;0;1
2021-08-16;10-19;Midtjylland;478;2835
2021-08-16;20-29;Midtjylland;305;4702
2021-08-16;30-39;Midtjylland;401;5355
2021-08-16;40-49;Midtjylland;108;1397
2021-08-16;50-59;Midtjylland;33;231
2021-08-16;60-69;Midtjylland;11;76
2021-08-16;70-79;Midtjylland;5;24
2021-08-16;80-89;Midtjylland;2;6
;;NA;0;3
2021-08-16;10-19;Syddanmark;514;2265
2021-08-16;20-29;Syddanmark;397;3478
2021-08-16;30-39;Syddanmark;504;3967
2021-08-16;40-49;Syddanmark;192;1618
2021-08-16;50-59;Syddanmark;52;238
2021-08-16;60-69;Syddanmark;32;102
2021-08-16;70-79;Syddanmark;10;23
2021-08-16;80-89;Syddanmark;3;5
2021-08-16;90+;Syddanmark;1;0
2021-08-16;10-19;Hovedstaden;890;1360
2021-08-16;20-29;Hovedstaden;689;3701
2021-08-16;30-39;Hovedstaden;1013;5142
2021-08-16;40-49;Hovedstaden;261;657
2021-08-16;50-59;Hovedstaden;114;212
2021-08-16;60-69;Hovedstaden;51;75
2021-08-16;70-79;Hovedstaden;21;27
2021-08-16;80-89;Hovedstaden;7;4
;;NA;0;2
2021-08-16;10-19;Sjælland;303;980
2021-08-16;20-29;Sjælland;114;937
2021-08-16;30-39;Sjælland;208;1914
2021-08-16;40-49;Sjælland;64;343
2021-08-16;50-59;Sjælland;39;95
2021-08-16;60-69;Sjælland;10;22
2021-08-16;70-79;Sjælland;6;7
2021-08-16;80-89;Sjælland;1;8
;;NA;0;1
2021-08-17;10-19;Nordjylland;411;488
2021-08-17;20-29;Nordjylland;317;1199
2021-08-17;30-39;Nordjylland;310;1585
2021-08-17;40-49;Nordjylland;86;208
2021-08-17;50-59;Nordjylland;23;64
2021-08-17;60-69;Nordjylland;6;26
2021-08-17;70-79;Nordjylland;7;14
2021-08-17;80-89;Nordjylland;1;3
;;NA;0;1
2021-08-17;10-19;Midtjylland;551;2143
2021-08-17;20-29;Midtjylland;413;4528
2021-08-17;30-39;Midtjylland;427;4750
2021-08-17;40-49;Midtjylland;114;847
2021-08-17;50-59;Midtjylland;44;141
2021-08-17;60-69;Midtjylland;18;65
2021-08-17;70-79;Midtjylland;7;13
2021-08-17;80-89;Midtjylland;2;6
;;NA;0;1
;;NA;0;1
2021-08-17;10-19;Syddanmark;484;1695
2021-08-17;20-29;Syddanmark;257;2991
2021-08-17;30-39;Syddanmark;309;3701
2021-08-17;40-49;Syddanmark;124;1143
2021-08-17;50-59;Syddanmark;44;156
2021-08-17;60-69;Syddanmark;19;64
2021-08-17;70-79;Syddanmark;7;30
2021-08-17;80-89;Syddanmark;2;6
;;NA;0;2
2021-08-17;10-19;Hovedstaden;894;1549
2021-08-17;20-29;Hovedstaden;547;2784
2021-08-17;30-39;Hovedstaden;723;3416
2021-08-17;40-49;Hovedstaden;194;642
2021-08-17;50-59;Hovedstaden;112;217
2021-08-17;60-69;Hovedstaden;33;88
2021-08-17;70-79;Hovedstaden;12;26
2021-08-17;80-89;Hovedstaden;6;12
2021-08-17;90+;Hovedstaden;1;4
2021-08-17;10-19;Sjælland;221;996
2021-08-17;20-29;Sjælland;137;540
2021-08-17;30-39;Sjælland;214;1246
2021-08-17;40-49;Sjælland;53;162
2021-08-17;50-59;Sjælland;32;65
2021-08-17;60-69;Sjælland;16;29
2021-08-17;70-79;Sjælland;7;2
;;NA;0;1
2021-08-18;10-19;Nordjylland;183;704
2021-08-18;20-29;Nordjylland;91;1713
2021-08-18;30-39;Nordjylland;119;1501
2021-08-18;40-49;Nordjylland;31;262
2021-08-18;50-59;Nordjylland;18;61
2021-08-18;60-69;Nordjylland;7;21
2021-08-18;70-79;Nordjylland;4;10
2021-08-18;80-89;Nordjylland;1;1
2021-08-18;10-19;Midtjylland;450;1342
2021-08-18;20-29;Midtjylland;377;3214
2021-08-18;30-39;Midtjylland;468;3272
2021-08-18;40-49;Midtjylland;107;642
2021-08-18;50-59;Midtjylland;44;133
2021-08-18;60-69;Midtjylland;16;43
2021-08-18;70-79;Midtjylland;12;17
2021-08-18;80-89;Midtjylland;7;3
;;NA;0;1
2021-08-18;10-19;Syddanmark;432;1746
2021-08-18;20-29;Syddanmark;266;3398
2021-08-18;30-39;Syddanmark;234;4474
2021-08-18;40-49;Syddanmark;108;1183
2021-08-18;50-59;Syddanmark;41;198
2021-08-18;60-69;Syddanmark;22;58
2021-08-18;70-79;Syddanmark;9;30
2021-08-18;80-89;Syddanmark;4;12
2021-08-18;90+;Syddanmark;1;3
2021-08-18;10-19;Hovedstaden;623;1470
2021-08-18;20-29;Hovedstaden;404;3284
2021-08-18;30-39;Hovedstaden;525;3561
2021-08-18;40-49;Hovedstaden;157;567
2021-08-18;50-59;Hovedstaden;66;181
2021-08-18;60-69;Hovedstaden;38;78
2021-08-18;70-79;Hovedstaden;12;28
2021-08-18;80-89;Hovedstaden;3;8
2021-08-18;10-19;Sjælland;223;844
2021-08-18;20-29;Sjælland;134;749
2021-08-18;30-39;Sjælland;201;1386
2021-08-18;40-49;Sjælland;69;237
2021-08-18;50-59;Sjælland;30;77
2021-08-18;60-69;Sjælland;23;30
2021-08-18;70-79;Sjælland;7;13
2021-08-18;80-89;Sjælland;2;4
2021-08-19;10-19;Nordjylland;254;519
2021-08-19;20-29;Nordjylland;186;580
2021-08-19;30-39;Nordjylland;213;591
2021-08-19;40-49;Nordjylland;47;103
2021-08-19;50-59;Nordjylland;23;46
2021-08-19;60-69;Nordjylland;11;12
2021-08-19;70-79;Nordjylland;3;5
2021-08-19;80-89;Nordjylland;1;1
2021-08-19;10-19;Midtjylland;586;2058
2021-08-19;20-29;Midtjylland;327;2968
2021-08-19;30-39;Midtjylland;376;2890
2021-08-19;40-49;Midtjylland;122;764
2021-08-19;50-59;Midtjylland;45;182
2021-08-19;60-69;Midtjylland;21;71
2021-08-19;70-79;Midtjylland;7;36
2021-08-19;80-89;Midtjylland;2;3
2021-08-19;90+;Midtjylland;1;1
2021-08-19;10-19;Syddanmark;506;1413
2021-08-19;20-29;Syddanmark;356;2560
2021-08-19;30-39;Syddanmark;370;3031
2021-08-19;40-49;Syddanmark;176;1113
2021-08-19;50-59;Syddanmark;74;214
2021-08-19;60-69;Syddanmark;18;73
2021-08-19;70-79;Syddanmark;14;17
2021-08-19;80-89;Syddanmark;6;12
;;NA;0;1
2021-08-19;10-19;Hovedstaden;610;800
2021-08-19;20-29;Hovedstaden;422;1421
2021-08-19;30-39;Hovedstaden;631;2432
2021-08-19;40-49;Hovedstaden;142;280
2021-08-19;50-59;Hovedstaden;73;128
2021-08-19;60-69;Hovedstaden;17;50
2021-08-19;70-79;Hovedstaden;11;16
2021-08-19;80-89;Hovedstaden;5;10
2021-08-19;90+;Hovedstaden;1;1
2021-08-19;10-19;Sjælland;186;679
2021-08-19;20-29;Sjælland;117;386
2021-08-19;30-39;Sjælland;152;802
2021-08-19;40-49;Sjælland;63;122
2021-08-19;50-59;Sjælland;29;56
2021-08-19;60-69;Sjælland;9;35
2021-08-19;70-79;Sjælland;7;16
2021-08-19;80-89;Sjælland;1;11
2021-08-19;90+;Sjælland;1;0
2021-08-20;10-19;Nordjylland;68;752
2021-08-20;20-29;Nordjylland;44;1301
2021-08-20;30-39;Nordjylland;32;1513
2021-08-20;40-49;Nordjylland;21;196
2021-08-20;50-59;Nordjylland;15;48
;;NA;0;15
;;NA;0;5
;;NA;0;1
2021-08-20;0-9;Midtjylland;1;0
2021-08-20;10-19;Midtjylland;465;2955
2021-08-20;20-29;Midtjylland;256;3048
2021-08-20;30-39;Midtjylland;243;3123
2021-08-20;40-49;Midtjylland;86;700
2021-08-20;50-59;Midtjylland;39;186
