"Dato";"Aldersgruppe";"Regionsnavn";"Antal 1. stik";"Antal 2. stik"
2021-08-16;16-19;Nordjylland;20;141
2021-08-16;20-39;Nordjylland;259;2404
2021-08-16;40-64;Nordjylland;47;221
2021-08-16;65-79;Nordjylland;9;7
;;NA;0;4
2021-08-16;12-15;Midtjylland;358;1859
2021-08-16;16-19;Midtjylland;108;841
2021-08-16;20-39;Midtjylland;710;9891
2021-08-16;40-64;Midtjylland;156;1973
2021-08-16;65-79;Midtjylland;9;56
2021-08-16;80+;Midtjylland;2;9
2021-08-16;12-15;Syddanmark;349;1465
2021-08-16;16-19;Syddanmark;141;690
2021-08-16;20-39;Syddanmark;909;7309
2021-08-16;40-64;Syddanmark;282;2170
2021-08-16;65-79;Syddanmark;20;55
2021-08-16;80+;Syddanmark;4;7
2021-08-16;12-15;Hovedstaden;700;865
2021-08-16;16-19;Hovedstaden;168;440
2021-08-16;20-39;Hovedstaden;1703;8785
2021-08-16;40-64;Hovedstaden;421;1023
2021-08-16;65-79;Hovedstaden;47;61
2021-08-16;80+;Hovedstaden;7;6
2021-08-16;12-15;Sjælland;224;744
2021-08-16;16-19;Sjælland;75;214
2021-08-16;20-39;Sjælland;324;2819
2021-08-16;40-64;Sjælland;114;507
2021-08-16;65-79;Sjælland;7;14
2021-08-16;80+;Sjælland;1;9
2021-08-17;12-15;Nordjylland;324;307
2021-08-17;16-19;Nordjylland;76;159
2021-08-17;20-39;Nordjylland;629;2751
2021-08-17;40-64;Nordjylland;122;341
2021-08-17;65-79;Nordjylland;9;26
2021-08-17;80+;Nordjylland;1;4
2021-08-17;12-15;Midtjylland;418;1508
2021-08-17;16-19;Midtjylland;123;571
2021-08-17;20-39;Midtjylland;831;9108
2021-08-17;40-64;Midtjylland;187;1257
2021-08-17;65-79;Midtjylland;15;43
2021-08-17;80+;Midtjylland;2;7
;;NA;0;1
2021-08-17;12-15;Syddanmark;325;1054
2021-08-17;16-19;Syddanmark;147;537
2021-08-17;20-39;Syddanmark;560;6629
2021-08-17;40-64;Syddanmark;196;1503
2021-08-17;65-79;Syddanmark;16;55
2021-08-17;80+;Syddanmark;2;10
2021-08-17;12-15;Hovedstaden;744;1077
2021-08-17;16-19;Hovedstaden;136;432
2021-08-17;20-39;Hovedstaden;1261;6142
2021-08-17;40-64;Hovedstaden;345;1014
2021-08-17;65-79;Hovedstaden;27;57
2021-08-17;80+;Hovedstaden;9;16
2021-08-17;12-15;Sjælland;151;819
2021-08-17;16-19;Sjælland;60;166
2021-08-17;20-39;Sjælland;348;1778
2021-08-17;40-64;Sjælland;106;267
2021-08-17;65-79;Sjælland;15;10
;;NA;0;1
2021-08-18;12-15;Nordjylland;149;528
2021-08-18;16-19;Nordjylland;31;148
2021-08-18;20-39;Nordjylland;212;3195
2021-08-18;40-64;Nordjylland;55;381
2021-08-18;65-79;Nordjylland;6;20
2021-08-18;80+;Nordjylland;1;1
2021-08-18;12-15;Midtjylland;347;930
2021-08-18;16-19;Midtjylland;92;349
2021-08-18;20-39;Midtjylland;847;6395
2021-08-18;40-64;Midtjylland;168;960
2021-08-18;65-79;Midtjylland;20;29
2021-08-18;80+;Midtjylland;7;4
2021-08-18;12-15;Syddanmark;281;1091
2021-08-18;16-19;Syddanmark;139;527
2021-08-18;20-39;Syddanmark;500;7766
2021-08-18;40-64;Syddanmark;175;1651
2021-08-18;65-79;Syddanmark;16;50
2021-08-18;80+;Syddanmark;6;17
2021-08-18;12-15;Hovedstaden;503;897
2021-08-18;16-19;Hovedstaden;111;516
2021-08-18;20-39;Hovedstaden;924;6811
2021-08-18;40-64;Hovedstaden;258;882
2021-08-18;65-79;Hovedstaden;29;61
2021-08-18;80+;Hovedstaden;3;10
2021-08-18;12-15;Sjælland;137;628
2021-08-18;16-19;Sjælland;80;191
2021-08-18;20-39;Sjælland;329;2123
2021-08-18;40-64;Sjælland;125;367
2021-08-18;65-79;Sjælland;16;27
2021-08-18;80+;Sjælland;2;4
2021-08-19;12-15;Nordjylland;196;383
2021-08-19;16-19;Nordjylland;56;118
2021-08-19;20-39;Nordjylland;395;1170
2021-08-19;40-64;Nordjylland;79;176
2021-08-19;65-79;Nordjylland;11;9
2021-08-19;80+;Nordjylland;1;1
2021-08-19;12-15;Midtjylland;455;1469
2021-08-19;16-19;Midtjylland;122;519
2021-08-19;20-39;Midtjylland;697;5716
2021-08-19;40-64;Midtjylland;192;1199
2021-08-19;65-79;Midtjylland;17;64
2021-08-19;80+;Midtjylland;4;6
2021-08-19;12-15;Syddanmark;330;871
2021-08-19;16-19;Syddanmark;157;461
2021-08-19;20-39;Syddanmark;736;5501
2021-08-19;40-64;Syddanmark;272;1541
2021-08-19;65-79;Syddanmark;18;47
2021-08-19;80+;Syddanmark;7;13
2021-08-19;12-15;Hovedstaden;459;479
2021-08-19;16-19;Hovedstaden;141;302
2021-08-19;20-39;Hovedstaden;1051;3827
2021-08-19;40-64;Hovedstaden;239;476
2021-08-19;65-79;Hovedstaden;16;43
2021-08-19;80+;Hovedstaden;6;11
2021-08-19;12-15;Sjælland;122;539
2021-08-19;16-19;Sjælland;61;128
2021-08-19;20-39;Sjælland;268;1182
2021-08-19;40-64;Sjælland;101;217
2021-08-19;65-79;Sjælland;10;28
2021-08-19;80+;Sjælland;3;13
2021-08-20;12-15;Nordjylland;44;475
2021-08-20;16-19;Nordjylland;22;254
2021-08-20;20-39;Nordjylland;76;2780
2021-08-20;40-64;Nordjylland;38;312
;;NA;0;9
;;NA;0;1
2021-08-20;00-02;Midtjylland;1;0
2021-08-20;12-15;Midtjylland;367;1898
2021-08-20;16-19;Midtjylland;84;987
2021-08-20;20-39;Midtjylland;505;6043
2021-08-20;40-64;Midtjylland;140;1118
2021-08-20;65-79;Midtjylland;9;46
2021-08-20;80+;Midtjylland;2;5
2021-08-20;12-15;Syddanmark;282;1328
2021-08-20;16-19;Syddanmark;90;721
2021-08-20;20-39;Syddanmark;526;5300
2021-08-20;40-64;Syddanmark;156;1161
2021-08-20;65-79;Syddanmark;22;51
2021-08-20;80+;Syddanmark;3;16
2021-08-20;12-15;Hovedstaden;525;487
2021-08-20;16-19;Hovedstaden;187;323
2021-08-20;20-39;Hovedstaden;882;3040
2021-08-20;40-64;Hovedstaden;259;381
2021-08-20;65-79;Hovedstaden;13;25
2021-08-20;80+;Hovedstaden;7;5
2021-08-20;12-15;Sjælland;225;610
2021-08-20;16-19;Sjælland;58;176
2021-08-20;20-39;Sjælland;319;993
2021-08-20;40-64;Sjælland;120;214
2021-08-20;65-79;Sjælland;18;11
;;NA;0;5
2021-08-21;12-15;Nordjylland;497;963
2021-08-21;16-19;Nordjylland;121;459
2021-08-21;20-39;Nordjylland;338;1715
2021-08-21;40-64;Nordjylland;95;468
2021-08-21;65-79;Nordjylland;3;24
2021-08-21;80+;Nordjylland;1;7
2021-08-21;12-15;Midtjylland;190;283
2021-08-21;16-19;Midtjylland;58;174
2021-08-21;20-39;Midtjylland;201;2508
2021-08-21;40-64;Midtjylland;35;177
2021-08-21;65-79;Midtjylland;3;7
;;NA;0;2
2021-08-21;06-11;Syddanmark;1;0
2021-08-21;12-15;Syddanmark;291;1276
2021-08-21;16-19;Syddanmark;80;587
2021-08-21;20-39;Syddanmark;476;2642
2021-08-21;40-64;Syddanmark;169;638
2021-08-21;65-79;Syddanmark;9;27
;;NA;0;10
2021-08-21;12-15;Hovedstaden;508;1086
2021-08-21;16-19;Hovedstaden;139;423
2021-08-21;20-39;Hovedstaden;633;3909
2021-08-21;40-64;Hovedstaden;178;303
2021-08-21;65-79;Hovedstaden;13;17
2021-08-21;80+;Hovedstaden;5;7
2021-08-21;12-15;Sjælland;234;773
2021-08-21;16-19;Sjælland;44;196
2021-08-21;20-39;Sjælland;159;823
2021-08-21;40-64;Sjælland;56;145
2021-08-21;65-79;Sjælland;6;12
;;NA;0;2
2021-08-22;12-15;Nordjylland;3;319
2021-08-22;16-19;Nordjylland;7;67
2021-08-22;20-39;Nordjylland;146;2577
2021-08-22;40-64;Nordjylland;20;219
2021-08-22;65-79;Nordjylland;1;12
2021-08-22;12-15;Midtjylland;144;272
2021-08-22;16-19;Midtjylland;39;96
2021-08-22;20-39;Midtjylland;126;1012
2021-08-22;40-64;Midtjylland;28;54
;;NA;0;2
;;NA;0;1
2021-08-22;12-15;Syddanmark;383;1187
2021-08-22;16-19;Syddanmark;76;444
2021-08-22;20-39;Syddanmark;395;2647
2021-08-22;40-64;Syddanmark;125;450
2021-08-22;65-79;Syddanmark;5;11
2021-08-22;80+;Syddanmark;1;3
2021-08-22;12-15;Hovedstaden;544;1438
2021-08-22;16-19;Hovedstaden;100;402
2021-08-22;20-39;Hovedstaden;386;2271
2021-08-22;40-64;Hovedstaden;136;359
2021-08-22;65-79;Hovedstaden;8;21
2021-08-22;80+;Hovedstaden;2;4
2021-08-22;12-15;Sjælland;170;741
2021-08-22;16-19;Sjælland;40;190
2021-08-22;20-39;Sjælland;112;1162
2021-08-22;40-64;Sjælland;37;191
2021-08-22;65-79;Sjælland;1;4
2021-08-22;80+;Sjælland;1;2
2021-08-23;12-15;Nordjylland;35;365
2021-08-23;16-19;Nordjylland;8;110
2021-08-23;20-39;Nordjylland;134;2449
2021-08-23;40-64;Nordjylland;22;198
2021-08-23;65-79;Nordjylland;2;5
;;NA;0;3
2021-08-23;00-02;Midtjylland;1;0
2021-08-23;12-15;Midtjylland;348;1733
2021-08-23;16-19;Midtjylland;64;607
2021-08-23;20-39;Midtjylland;621;6396
2021-08-23;40-64;Midtjylland;133;976
2021-08-23;65-79;Midtjylland;15;30
2021-08-23;80+;Midtjylland;1;3
2021-08-23;12-15;Syddanmark;330;1130
2021-08-23;16-19;Syddanmark;125;407
2021-08-23;20-39;Syddanmark;585;5022
2021-08-23;40-64;Syddanmark;174;914
2021-08-23;65-79;Syddanmark;15;31
2021-08-23;80+;Syddanmark;4;2
2021-08-23;12-15;Hovedstaden;521;662
2021-08-23;16-19;Hovedstaden;110;237
2021-08-23;20-39;Hovedstaden;1296;5858
2021-08-23;40-64;Hovedstaden;337;423
2021-08-23;65-79;Hovedstaden;33;33
2021-08-23;80+;Hovedstaden;6;7
2021-08-23;12-15;Sjælland;211;800
2021-08-23;16-19;Sjælland;63;157
2021-08-23;20-39;Sjælland;335;1468
2021-08-23;40-64;Sjælland;143;297
2021-08-23;65-79;Sjælland;16;16
;;NA;0;1
2021-08-24;12-15;Nordjylland;204;426
2021-08-24;16-19;Nordjylland;52;227
2021-08-24;20-39;Nordjylland;254;1985
2021-08-24;40-64;Nordjylland;85;367
2021-08-24;65-79;Nordjylland;5;19
2021-08-24;80+;Nordjylland;3;3
2021-08-24;12-15;Midtjylland;414;1845
2021-08-24;16-19;Midtjylland;102;478
2021-08-24;20-39;Midtjylland;651;5431
2021-08-24;40-64;Midtjylland;189;744
2021-08-24;65-79;Midtjylland;19;22
2021-08-24;80+;Midtjylland;8;6
2021-08-24;12-15;Syddanmark;298;905
2021-08-24;16-19;Syddanmark;118;269
2021-08-24;20-39;Syddanmark;595;4747
2021-08-24;40-64;Syddanmark;184;1179
2021-08-24;65-79;Syddanmark;22;40
2021-08-24;80+;Syddanmark;4;7
2021-08-24;12-15;Hovedstaden;477;1827
2021-08-24;16-19;Hovedstaden;138;395
2021-08-24;20-39;Hovedstaden;850;4580
2021-08-24;40-64;Hovedstaden;326;826
2021-08-24;65-79;Hovedstaden;32;68
2021-08-24;80+;Hovedstaden;4;16
2021-08-24;12-15;Sjælland;204;872
2021-08-24;16-19;Sjælland;63;169
2021-08-24;20-39;Sjælland;360;1020
2021-08-24;40-64;Sjælland;136;191
2021-08-24;65-79;Sjælland;26;24
2021-08-24;80+;Sjælland;9;7
2021-08-25;12-15;Nordjylland;112;354
2021-08-25;16-19;Nordjylland;29;120
2021-08-25;20-39;Nordjylland;219;1406
2021-08-25;40-64;Nordjylland;35;195
2021-08-25;65-79;Nordjylland;9;5
2021-08-25;80+;Nordjylland;2;3
2021-08-25;12-15;Midtjylland;428;1013
2021-08-25;16-19;Midtjylland;76;284
2021-08-25;20-39;Midtjylland;495;4111
2021-08-25;40-64;Midtjylland;169;511
2021-08-25;65-79;Midtjylland;21;34
2021-08-25;80+;Midtjylland;6;4
2021-08-25;12-15;Syddanmark;370;845
2021-08-25;16-19;Syddanmark;82;198
2021-08-25;20-39;Syddanmark;397;3302
2021-08-25;40-64;Syddanmark;141;541
2021-08-25;65-79;Syddanmark;26;28
2021-08-25;80+;Syddanmark;5;3
2021-08-25;12-15;Hovedstaden;442;600
2021-08-25;16-19;Hovedstaden;106;157
2021-08-25;20-39;Hovedstaden;746;2670
2021-08-25;40-64;Hovedstaden;222;300
2021-08-25;65-79;Hovedstaden;26;22
2021-08-25;80+;Hovedstaden;11;6
2021-08-25;12-15;Sjælland;224;678
2021-08-25;16-19;Sjælland;63;151
2021-08-25;20-39;Sjælland;350;967
2021-08-25;40-64;Sjælland;128;258
2021-08-25;65-79;Sjælland;22;17
2021-08-25;80+;Sjælland;11;1
2021-08-26;12-15;Nordjylland;135;187
2021-08-26;16-19;Nordjylland;25;57
2021-08-26;20-39;Nordjylland;216;877
2021-08-26;40-64;Nordjylland;54;94
2021-08-26;65-79;Nordjylland;6;7
2021-08-26;80+;Nordjylland;2;3
2021-08-26;12-15;Midtjylland;291;1267
2021-08-26;16-19;Midtjylland;57;340
2021-08-26;20-39;Midtjylland;431;4165
2021-08-26;40-64;Midtjylland;153;488
2021-08-26;65-79;Midtjylland;22;22
2021-08-26;80+;Midtjylland;5;7
2021-08-26;12-15;Syddanmark;304;1089
2021-08-26;16-19;Syddanmark;124;302
2021-08-26;20-39;Syddanmark;402;2652
2021-08-26;40-64;Syddanmark;176;643
2021-08-26;65-79;Syddanmark;17;34
2021-08-26;80+;Syddanmark;4;6
2021-08-26;12-15;Hovedstaden;399;1036
2021-08-26;16-19;Hovedstaden;81;259
2021-08-26;20-39;Hovedstaden;701;2589
2021-08-26;40-64;Hovedstaden;226;475
2021-08-26;65-79;Hovedstaden;33;27
2021-08-26;80+;Hovedstaden;3;6
2021-08-26;12-15;Sjælland;195;724
2021-08-26;16-19;Sjælland;65;135
2021-08-26;20-39;Sjælland;268;739
2021-08-26;40-64;Sjælland;97;197
2021-08-26;65-79;Sjælland;6;10
2021-08-26;80+;Sjælland;2;2
2021-08-27;12-15;Nordjylland;180;331
2021-08-27;16-19;Nordjylland;48;87
2021-08-27;20-39;Nordjylland;211;1027
2021-08-27;40-64;Nordjylland;63;123
2021-08-27;65-79;Nordjylland;10;9
2021-08-27;80+;Nordjylland;2;1
2021-08-27;12-15;Midtjylland;317;1691
2021-08-27;16-19;Midtjylland;77;598
2021-08-27;20-39;Midtjylland;445;3963
2021-08-27;40-64;Midtjylland;138;655
2021-08-27;65-79;Midtjylland;8;23
2021-08-27;80+;Midtjylland;2;10
2021-08-27;12-15;Syddanmark;308;1229
2021-08-27;16-19;Syddanmark;94;357
2021-08-27;20-39;Syddanmark;562;2984
2021-08-27;40-64;Syddanmark;174;697
2021-08-27;65-79;Syddanmark;18;27
2021-08-27;80+;Syddanmark;10;6
2021-08-27;12-15;Hovedstaden;416;1188
2021-08-27;16-19;Hovedstaden;78;279
2021-08-27;20-39;Hovedstaden;690;2591
2021-08-27;40-64;Hovedstaden;217;534
2021-08-27;65-79;Hovedstaden;27;50
2021-08-27;80+;Hovedstaden;6;8
2021-08-27;12-15;Sjælland;184;704
2021-08-27;16-19;Sjælland;33;121
2021-08-27;20-39;Sjælland;221;884
2021-08-27;40-64;Sjælland;92;196
2021-08-27;65-79;Sjælland;9;13
2021-08-27;80+;Sjælland;1;3
2021-08-28;12-15;Nordjylland;141;547
2021-08-28;16-19;Nordjylland;29;177
2021-08-28;20-39;Nordjylland;180;851
2021-08-28;40-64;Nordjylland;38;182
2021-08-28;65-79;Nordjylland;7;15
2021-08-28;80+;Nordjylland;1;1
2021-08-28;12-15;Midtjylland;103;107
2021-08-28;16-19;Midtjylland;20;45
2021-08-28;20-39;Midtjylland;99;711
2021-08-28;40-64;Midtjylland;23;45
2021-08-28;65-79;Midtjylland;2;1
2021-08-28;12-15;Syddanmark;228;995
2021-08-28;16-19;Syddanmark;68;398
2021-08-28;20-39;Syddanmark;314;1048
2021-08-28;40-64;Syddanmark;89;316
2021-08-28;65-79;Syddanmark;8;15
2021-08-28;80+;Syddanmark;1;3
2021-08-28;12-15;Hovedstaden;389;921
2021-08-28;16-19;Hovedstaden;77;259
2021-08-28;20-39;Hovedstaden;461;1797
2021-08-28;40-64;Hovedstaden;121;261
2021-08-28;65-79;Hovedstaden;9;14
2021-08-28;80+;Hovedstaden;1;2
2021-08-28;12-15;Sjælland;133;772
2021-08-28;16-19;Sjælland;31;130
2021-08-28;20-39;Sjælland;98;291
2021-08-28;40-64;Sjælland;41;121
2021-08-28;65-79;Sjælland;3;14
;;NA;0;1
2021-08-29;12-15;Nordjylland;127;612
2021-08-29;16-19;Nordjylland;29;124
2021-08-29;20-39;Nordjylland;182;544
2021-08-29;40-64;Nordjylland;30;118
2021-08-29;65-79;Nordjylland;3;3
2021-08-29;12-15;Midtjylland;64;135
2021-08-29;16-19;Midtjylland;12;46
2021-08-29;20-39;Midtjylland;61;480
2021-08-29;40-64;Midtjylland;7;42
2021-08-29;12-15;Syddanmark;196;967
2021-08-29;16-19;Syddanmark;44;246
2021-08-29;20-39;Syddanmark;187;1172
2021-08-29;40-64;Syddanmark;70;392
2021-08-29;65-79;Syddanmark;12;15
;;NA;0;1
2021-08-29;06-11;Hovedstaden;1;0
2021-08-29;12-15;Hovedstaden;451;1575
2021-08-29;16-19;Hovedstaden;81;449
2021-08-29;20-39;Hovedstaden;462;2584
2021-08-29;40-64;Hovedstaden;135;440
2021-08-29;65-79;Hovedstaden;10;17
2021-08-29;80+;Hovedstaden;1;5
2021-08-29;12-15;Sjælland;99;842
2021-08-29;16-19;Sjælland;30;197
2021-08-29;20-39;Sjælland;80;540
2021-08-29;40-64;Sjælland;31;151
2021-08-29;65-79;Sjælland;3;14
;;NA;0;1
2021-08-30;12-15;Nordjylland;51;577
2021-08-30;16-19;Nordjylland;12;121
2021-08-30;20-39;Nordjylland;171;683
2021-08-30;40-64;Nordjylland;30;152
2021-08-30;65-79;Nordjylland;4;10
;;NA;0;6
2021-08-30;12-15;Midtjylland;389;1836
2021-08-30;16-19;Midtjylland;90;457
2021-08-30;20-39;Midtjylland;572;4449
2021-08-30;40-64;Midtjylland;146;484
2021-08-30;65-79;Midtjylland;19;30
2021-08-30;80+;Midtjylland;4;4
2021-08-30;12-15;Syddanmark;217;1195
2021-08-30;16-19;Syddanmark;50;302
2021-08-30;20-39;Syddanmark;381;4413
2021-08-30;40-64;Syddanmark;126;822
2021-08-30;65-79;Syddanmark;17;36
2021-08-30;80+;Syddanmark;6;6
2021-08-30;12-15;Hovedstaden;211;1543
2021-08-30;16-19;Hovedstaden;184;380
2021-08-30;20-39;Hovedstaden;705;4184
2021-08-30;40-64;Hovedstaden;189;766
2021-08-30;65-79;Hovedstaden;28;45
2021-08-30;80+;Hovedstaden;7;10
2021-08-30;12-15;Sjælland;135;752
2021-08-30;16-19;Sjælland;45;133
2021-08-30;20-39;Sjælland;205;898
2021-08-30;40-64;Sjælland;96;229
2021-08-30;65-79;Sjælland;10;13
2021-08-30;80+;Sjælland;2;6
2021-08-31;12-15;Nordjylland;165;601
2021-08-31;16-19;Nordjylland;28;173
2021-08-31;20-39;Nordjylland;181;1212
2021-08-31;40-64;Nordjylland;80;294
2021-08-31;65-79;Nordjylland;6;37
2021-08-31;80+;Nordjylland;3;5
2021-08-31;12-15;Midtjylland;245;1147
2021-08-31;16-19;Midtjylland;70;230
2021-08-31;20-39;Midtjylland;494;2784
2021-08-31;40-64;Midtjylland;127;401
2021-08-31;65-79;Midtjylland;18;28
2021-08-31;80+;Midtjylland;4;6
2021-08-31;12-15;Syddanmark;163;795
2021-08-31;16-19;Syddanmark;54;175
2021-08-31;20-39;Syddanmark;282;1987
2021-08-31;40-64;Syddanmark;103;465
2021-08-31;65-79;Syddanmark;8;21
2021-08-31;80+;Syddanmark;1;4
2021-08-31;12-15;Hovedstaden;246;1727
2021-08-31;16-19;Hovedstaden;110;331
2021-08-31;20-39;Hovedstaden;626;2454
2021-08-31;40-64;Hovedstaden;204;598
2021-08-31;65-79;Hovedstaden;27;42
2021-08-31;80+;Hovedstaden;7;6
2021-08-31;12-15;Sjælland;98;514
2021-08-31;16-19;Sjælland;55;103
2021-08-31;20-39;Sjælland;187;770
2021-08-31;40-64;Sjælland;66;215
2021-08-31;65-79;Sjælland;11;21
2021-08-31;80+;Sjælland;1;1
2021-09-01;12-15;Nordjylland;11;122
2021-09-01;16-19;Nordjylland;5;26
2021-09-01;20-39;Nordjylland;46;137
2021-09-01;40-64;Nordjylland;19;53
2021-09-01;65-79;Nordjylland;7;3
;;NA;0;1
2021-09-01;12-15;Midtjylland;231;1113
2021-09-01;16-19;Midtjylland;66;237
2021-09-01;20-39;Midtjylland;377;2111
2021-09-01;40-64;Midtjylland;97;287
2021-09-01;65-79;Midtjylland;11;34
2021-09-01;80+;Midtjylland;1;2
2021-09-01;12-15;Syddanmark;161;652
2021-09-01;16-19;Syddanmark;61;152
2021-09-01;20-39;Syddanmark;300;931
2021-09-01;40-64;Syddanmark;116;311
2021-09-01;65-79;Syddanmark;8;15
;;NA;0;3
2021-09-01;12-15;Hovedstaden;269;1139
2021-09-01;16-19;Hovedstaden;91;161
2021-09-01;20-39;Hovedstaden;477;1688
2021-09-01;40-64;Hovedstaden;174;345
2021-09-01;65-79;Hovedstaden;17;14
2021-09-01;80+;Hovedstaden;6;2
2021-09-01;12-15;Sjælland;79;473
2021-09-01;16-19;Sjælland;36;78
2021-09-01;20-39;Sjælland;215;396
2021-09-01;40-64;Sjælland;81;116
2021-09-01;65-79;Sjælland;16;7
2021-09-01;80+;Sjælland;6;1
2021-09-02;12-15;Nordjylland;13;72
2021-09-02;16-19;Nordjylland;5;13
2021-09-02;20-39;Nordjylland;33;75
2021-09-02;40-64;Nordjylland;17;24
2021-09-02;65-79;Nordjylland;1;1
2021-09-02;12-15;Midtjylland;270;957
2021-09-02;16-19;Midtjylland;102;202
2021-09-02;20-39;Midtjylland;384;1692
2021-09-02;40-64;Midtjylland;103;290
2021-09-02;65-79;Midtjylland;10;18
2021-09-02;80+;Midtjylland;2;3
2021-09-02;12-15;Syddanmark;141;451
2021-09-02;16-19;Syddanmark;45;121
2021-09-02;20-39;Syddanmark;335;1375
2021-09-02;40-64;Syddanmark;89;373
2021-09-02;65-79;Syddanmark;10;22
2021-09-02;80+;Syddanmark;1;7
2021-09-02;12-15;Hovedstaden;213;841
2021-09-02;16-19;Hovedstaden;75;153
2021-09-02;20-39;Hovedstaden;476;1834
2021-09-02;40-64;Hovedstaden;167;342
2021-09-02;65-79;Hovedstaden;16;33
2021-09-02;80+;Hovedstaden;3;4
2021-09-02;12-15;Sjælland;129;572
2021-09-02;16-19;Sjælland;26;95
2021-09-02;20-39;Sjælland;157;385
2021-09-02;40-64;Sjælland;81;115
2021-09-02;65-79;Sjælland;17;6
2021-09-02;80+;Sjælland;1;4
2021-09-03;12-15;Nordjylland;1;170
;;NA;0;41
2021-09-03;20-39;Nordjylland;16;163
2021-09-03;40-64;Nordjylland;8;65
2021-09-03;65-79;Nordjylland;1;7
2021-09-03;80+;Nordjylland;1;0
2021-09-03;12-15;Midtjylland;201;1157
2021-09-03;16-19;Midtjylland;64;247
2021-09-03;20-39;Midtjylland;324;1679
2021-09-03;40-64;Midtjylland;101;343
2021-09-03;65-79;Midtjylland;3;14
2021-09-03;80+;Midtjylland;3;2
2021-09-03;12-15;Syddanmark;163;561
2021-09-03;16-19;Syddanmark;34;151
2021-09-03;20-39;Syddanmark;229;1348
2021-09-03;40-64;Syddanmark;90;351
2021-09-03;65-79;Syddanmark;10;23
2021-09-03;80+;Syddanmark;1;7
2021-09-03;12-15;Hovedstaden;257;357
2021-09-03;16-19;Hovedstaden;99;88
2021-09-03;20-39;Hovedstaden;516;909
2021-09-03;40-64;Hovedstaden;176;184
2021-09-03;65-79;Hovedstaden;12;13
2021-09-03;80+;Hovedstaden;2;1
2021-09-03;12-15;Sjælland;114;503
2021-09-03;16-19;Sjælland;30;79
2021-09-03;20-39;Sjælland;129;295
2021-09-03;40-64;Sjælland;71;99
2021-09-03;65-79;Sjælland;6;7
2021-09-03;80+;Sjælland;1;0
2021-09-04;12-15;Nordjylland;119;380
2021-09-04;16-19;Nordjylland;33;75
2021-09-04;20-39;Nordjylland;157;656
2021-09-04;40-64;Nordjylland;54;129
2021-09-04;65-79;Nordjylland;8;7
2021-09-04;80+;Nordjylland;1;2
2021-09-04;12-15;Midtjylland;21;320
2021-09-04;16-19;Midtjylland;4;88
2021-09-04;20-39;Midtjylland;32;473
2021-09-04;40-64;Midtjylland;9;72
2021-09-04;65-79;Midtjylland;1;6
2021-09-04;12-15;Syddanmark;140;470
2021-09-04;16-19;Syddanmark;34;155
2021-09-04;20-39;Syddanmark;141;688
2021-09-04;40-64;Syddanmark;49;189
2021-09-04;65-79;Syddanmark;2;9
;;NA;0;1
2021-09-04;12-15;Hovedstaden;304;864
2021-09-04;16-19;Hovedstaden;45;208
2021-09-04;20-39;Hovedstaden;348;892
2021-09-04;40-64;Hovedstaden;105;275
2021-09-04;65-79;Hovedstaden;8;19
2021-09-04;80+;Hovedstaden;3;2
2021-09-04;12-15;Sjælland;104;633
2021-09-04;16-19;Sjælland;15;106
2021-09-04;20-39;Sjælland;80;438
2021-09-04;40-64;Sjælland;20;106
2021-09-04;65-79;Sjælland;5;8
;;NA;0;1
2021-09-05;12-15;Nordjylland;144;280
2021-09-05;16-19;Nordjylland;27;54
2021-09-05;20-39;Nordjylland;214;351
2021-09-05;40-64;Nordjylland;57;90
2021-09-05;65-79;Nordjylland;7;4
2021-09-05;80+;Nordjylland;1;1
2021-09-05;12-15;Midtjylland;25;137
2021-09-05;16-19;Midtjylland;10;27
2021-09-05;20-39;Midtjylland;22;245
2021-09-05;40-64;Midtjylland;12;29
;;NA;0;1
2021-09-05;12-15;Syddanmark;153;416
2021-09-05;16-19;Syddanmark;20;73
2021-09-05;20-39;Syddanmark;109;402
2021-09-05;40-64;Syddanmark;43;107
2021-09-05;65-79;Syddanmark;3;5
2021-09-05;12-15;Hovedstaden;389;1222
2021-09-05;16-19;Hovedstaden;78;320
2021-09-05;20-39;Hovedstaden;453;916
2021-09-05;40-64;Hovedstaden;113;300
2021-09-05;65-79;Hovedstaden;11;16
2021-09-05;80+;Hovedstaden;1;6
2021-09-05;12-15;Sjælland;101;520
2021-09-05;16-19;Sjælland;21;110
2021-09-05;20-39;Sjælland;65;284
2021-09-05;40-64;Sjælland;28;57
2021-09-05;65-79;Sjælland;3;2
2021-09-05;80+;Sjælland;2;0
2021-09-06;12-15;Nordjylland;14;17
2021-09-06;16-19;Nordjylland;9;13
2021-09-06;20-39;Nordjylland;51;84
2021-09-06;40-64;Nordjylland;19;27
;;NA;0;4
2021-09-06;12-15;Midtjylland;160;712
2021-09-06;16-19;Midtjylland;50;197
2021-09-06;20-39;Midtjylland;210;1618
2021-09-06;40-64;Midtjylland;88;295
2021-09-06;65-79;Midtjylland;11;14
2021-09-06;80+;Midtjylland;1;4
2021-09-06;12-15;Syddanmark;127;633
2021-09-06;16-19;Syddanmark;60;217
2021-09-06;20-39;Syddanmark;248;1210
2021-09-06;40-64;Syddanmark;84;346
2021-09-06;65-79;Syddanmark;10;23
2021-09-06;80+;Syddanmark;10;8
2021-09-06;12-15;Hovedstaden;143;779
2021-09-06;16-19;Hovedstaden;59;214
2021-09-06;20-39;Hovedstaden;322;1402
