"1. stik dato";"regionskode_current";"Regionsnavn";"Antal 1.stik";"regionskode_num"
2021-08-23;1084;Hovedstaden;2303;1084
2021-08-23;1085;Sjælland;768;1085
2021-08-24;1081;Nordjylland;603;1081
2021-08-24;1082;Midtjylland;1383;1082
2021-08-24;1083;Syddanmark;1221;1083
2021-08-24;1084;Hovedstaden;1827;1084
2021-08-24;1085;Sjælland;798;1085
2021-08-25;1081;Nordjylland;406;1081
2021-08-25;1082;Midtjylland;1195;1082
2021-08-25;1083;Syddanmark;1021;1083
2021-08-25;1084;Hovedstaden;1553;1084
2021-08-25;1085;Sjælland;798;1085
2021-08-26;1081;Nordjylland;438;1081
2021-08-26;1082;Midtjylland;959;1082
2021-08-26;1083;Syddanmark;1027;1083
2021-08-26;1084;Hovedstaden;1443;1084
2021-08-26;1085;Sjælland;633;1085
2021-08-27;1081;Nordjylland;514;1081
2021-08-27;1082;Midtjylland;987;1082
2021-08-27;1083;Syddanmark;1166;1083
2021-08-27;1084;Hovedstaden;1434;1084
2021-08-27;1085;Sjælland;540;1085
2021-08-28;1081;Nordjylland;396;1081
2021-08-28;1082;Midtjylland;247;1082
2021-08-28;1083;Syddanmark;708;1083
2021-08-28;1084;Hovedstaden;1058;1084
2021-08-28;1085;Sjælland;306;1085
2021-08-29;1081;Nordjylland;371;1081
2021-08-29;1082;Midtjylland;144;1082
2021-08-29;1083;Syddanmark;509;1083
2021-08-29;1084;Hovedstaden;1141;1084
2021-08-29;1085;Sjælland;243;1085
2021-08-30;1081;Nordjylland;268;1081
2021-08-30;1082;Midtjylland;1220;1082
2021-08-30;1083;Syddanmark;797;1083
2021-08-30;1084;Hovedstaden;1324;1084
2021-08-30;1085;Sjælland;493;1085
2021-08-31;1081;Nordjylland;463;1081
2021-08-31;1082;Midtjylland;958;1082
2021-08-31;1083;Syddanmark;611;1083
2021-08-31;1084;Hovedstaden;1220;1084
2021-08-31;1085;Sjælland;418;1085
2021-09-01;1081;Nordjylland;88;1081
2021-09-01;1082;Midtjylland;783;1082
2021-09-01;1083;Syddanmark;646;1083
2021-09-01;1084;Hovedstaden;1034;1084
2021-09-01;1085;Sjælland;433;1085
2021-09-02;1081;Nordjylland;69;1081
2021-09-02;1082;Midtjylland;871;1082
2021-09-02;1083;Syddanmark;621;1083
2021-09-02;1084;Hovedstaden;950;1084
2021-09-02;1085;Sjælland;411;1085
2021-09-03;1081;Nordjylland;27;1081
2021-09-03;1082;Midtjylland;696;1082
2021-09-03;1083;Syddanmark;527;1083
2021-09-03;1084;Hovedstaden;1062;1084
2021-09-03;1085;Sjælland;351;1085
2021-09-04;1081;Nordjylland;372;1081
2021-09-04;1082;Midtjylland;67;1082
2021-09-04;1083;Syddanmark;366;1083
2021-09-04;1084;Hovedstaden;813;1084
2021-09-04;1085;Sjælland;224;1085
2021-09-05;1081;Nordjylland;450;1081
2021-09-05;1082;Midtjylland;69;1082
2021-09-05;1083;Syddanmark;328;1083
2021-09-05;1084;Hovedstaden;1045;1084
2021-09-05;1085;Sjælland;220;1085
2021-09-06;1081;Nordjylland;93;1081
2021-09-06;1082;Midtjylland;520;1082
2021-09-06;1083;Syddanmark;539;1083
2021-09-06;1084;Hovedstaden;674;1084
2021-09-06;1085;Sjælland;345;1085
2021-09-07;1081;Nordjylland;73;1081
2021-09-07;1082;Midtjylland;676;1082
2021-09-07;1083;Syddanmark;502;1083
2021-09-07;1084;Hovedstaden;659;1084
2021-09-07;1085;Sjælland;334;1085
2021-09-08;1081;Nordjylland;254;1081
2021-09-08;1082;Midtjylland;551;1082
2021-09-08;1083;Syddanmark;530;1083
2021-09-08;1084;Hovedstaden;644;1084
2021-09-08;1085;Sjælland;346;1085
2021-09-09;1081;Nordjylland;93;1081
2021-09-09;1082;Midtjylland;409;1082
2021-09-09;1083;Syddanmark;448;1083
2021-09-09;1084;Hovedstaden;748;1084
2021-09-09;1085;Sjælland;258;1085
2021-09-10;1081;Nordjylland;42;1081
2021-09-10;1082;Midtjylland;683;1082
2021-09-10;1083;Syddanmark;404;1083
2021-09-10;1084;Hovedstaden;688;1084
2021-09-10;1085;Sjælland;322;1085
2021-09-11;1081;Nordjylland;332;1081
2021-09-11;1082;Midtjylland;208;1082
2021-09-11;1083;Syddanmark;420;1083
2021-09-11;1084;Hovedstaden;647;1084
2021-09-11;1085;Sjælland;218;1085
2021-09-12;1081;Nordjylland;220;1081
2021-09-12;1082;Midtjylland;54;1082
2021-09-12;1083;Syddanmark;295;1083
2021-09-12;1084;Hovedstaden;623;1084
2021-09-12;1085;Sjælland;162;1085
2021-09-13;1081;Nordjylland;16;1081
2021-09-13;1082;Midtjylland;502;1082
2021-09-13;1083;Syddanmark;333;1083
2021-09-13;1084;Hovedstaden;757;1084
2021-09-13;1085;Sjælland;303;1085
2021-09-14;1081;Nordjylland;56;1081
2021-09-14;1082;Midtjylland;379;1082
2021-09-14;1083;Syddanmark;369;1083
2021-09-14;1084;Hovedstaden;732;1084
2021-09-14;1085;Sjælland;248;1085
2021-09-15;1081;Nordjylland;84;1081
2021-09-15;1082;Midtjylland;417;1082
2021-09-15;1083;Syddanmark;393;1083
2021-09-15;1084;Hovedstaden;600;1084
2021-09-15;1085;Sjælland;248;1085
2021-09-16;1081;Nordjylland;212;1081
2021-09-16;1082;Midtjylland;383;1082
2021-09-16;1083;Syddanmark;363;1083
2021-09-16;1084;Hovedstaden;522;1084
2021-09-16;1085;Sjælland;177;1085
2021-09-17;1081;Nordjylland;86;1081
2021-09-17;1082;Midtjylland;368;1082
2021-09-17;1083;Syddanmark;329;1083
2021-09-17;1084;Hovedstaden;592;1084
2021-09-17;1085;Sjælland;233;1085
2021-09-18;1081;Nordjylland;237;1081
2021-09-18;1082;Midtjylland;18;1082
2021-09-18;1083;Syddanmark;256;1083
2021-09-18;1084;Hovedstaden;470;1084
2021-09-18;1085;Sjælland;143;1085
2021-09-19;1081;Nordjylland;244;1081
2021-09-19;1082;Midtjylland;16;1082
2021-09-19;1083;Syddanmark;175;1083
2021-09-19;1084;Hovedstaden;423;1084
2021-09-19;1085;Sjælland;137;1085
2021-09-20;1081;Nordjylland;128;1081
2021-09-20;1082;Midtjylland;535;1082
2021-09-20;1083;Syddanmark;253;1083
2021-09-20;1084;Hovedstaden;602;1084
2021-09-20;1085;Sjælland;209;1085
2021-09-21;1081;Nordjylland;77;1081
2021-09-21;1082;Midtjylland;317;1082
2021-09-21;1083;Syddanmark;314;1083
2021-09-21;1084;Hovedstaden;580;1084
2021-09-21;1085;Sjælland;169;1085
2021-09-22;1081;Nordjylland;36;1081
2021-09-22;1082;Midtjylland;482;1082
2021-09-22;1083;Syddanmark;312;1083
2021-09-22;1084;Hovedstaden;497;1084
2021-09-22;1085;Sjælland;149;1085
2021-09-23;1081;Nordjylland;47;1081
2021-09-23;1082;Midtjylland;291;1082
2021-09-23;1083;Syddanmark;206;1083
2021-09-23;1084;Hovedstaden;514;1084
2021-09-23;1085;Sjælland;143;1085
2021-09-24;1081;Nordjylland;10;1081
2021-09-24;1082;Midtjylland;295;1082
2021-09-24;1083;Syddanmark;264;1083
2021-09-24;1084;Hovedstaden;472;1084
2021-09-24;1085;Sjælland;134;1085
2021-09-25;1081;Nordjylland;238;1081
2021-09-25;1082;Midtjylland;17;1082
2021-09-25;1083;Syddanmark;147;1083
2021-09-25;1084;Hovedstaden;380;1084
2021-09-25;1085;Sjælland;109;1085
2021-09-26;1081;Nordjylland;274;1081
2021-09-26;1082;Midtjylland;14;1082
2021-09-26;1083;Syddanmark;138;1083
2021-09-26;1084;Hovedstaden;314;1084
2021-09-26;1085;Sjælland;92;1085
2021-09-27;1081;Nordjylland;53;1081
2021-09-27;1082;Midtjylland;247;1082
2021-09-27;1083;Syddanmark;238;1083
2021-09-27;1084;Hovedstaden;391;1084
2021-09-27;1085;Sjælland;168;1085
2021-09-28;1081;Nordjylland;99;1081
2021-09-28;1082;Midtjylland;308;1082
2021-09-28;1083;Syddanmark;200;1083
2021-09-28;1084;Hovedstaden;451;1084
2021-09-28;1085;Sjælland;146;1085
2021-09-29;1081;Nordjylland;98;1081
2021-09-29;1082;Midtjylland;403;1082
2021-09-29;1083;Syddanmark;226;1083
2021-09-29;1084;Hovedstaden;391;1084
2021-09-29;1085;Sjælland;155;1085
2021-09-30;1081;Nordjylland;115;1081
2021-09-30;1082;Midtjylland;233;1082
2021-09-30;1083;Syddanmark;208;1083
2021-09-30;1084;Hovedstaden;403;1084
2021-09-30;1085;Sjælland;147;1085
2021-10-01;1081;Nordjylland;7;1081
2021-10-01;1082;Midtjylland;294;1082
2021-10-01;1083;Syddanmark;220;1083
2021-10-01;1084;Hovedstaden;385;1084
2021-10-01;1085;Sjælland;131;1085
2021-10-02;1081;Nordjylland;15;1081
2021-10-02;1082;Midtjylland;14;1082
2021-10-02;1083;Syddanmark;209;1083
2021-10-02;1084;Hovedstaden;372;1084
2021-10-02;1085;Sjælland;93;1085
2021-10-03;1081;Nordjylland;158;1081
2021-10-03;1082;Midtjylland;13;1082
2021-10-03;1083;Syddanmark;122;1083
2021-10-03;1084;Hovedstaden;57;1084
2021-10-03;1085;Sjælland;91;1085
2021-10-04;1081;Nordjylland;69;1081
2021-10-04;1082;Midtjylland;289;1082
2021-10-04;1083;Syddanmark;192;1083
2021-10-04;1084;Hovedstaden;122;1084
2021-10-04;1085;Sjælland;114;1085
2021-10-05;1081;Nordjylland;106;1081
2021-10-05;1082;Midtjylland;328;1082
2021-10-05;1083;Syddanmark;239;1083
2021-10-05;1084;Hovedstaden;424;1084
2021-10-05;1085;Sjælland;104;1085
2021-10-06;1081;Nordjylland;74;1081
2021-10-06;1082;Midtjylland;269;1082
2021-10-06;1083;Syddanmark;239;1083
2021-10-06;1084;Hovedstaden;503;1084
2021-10-06;1085;Sjælland;258;1085
2021-10-07;1081;Nordjylland;64;1081
2021-10-07;1082;Midtjylland;233;1082
2021-10-07;1083;Syddanmark;171;1083
2021-10-07;1084;Hovedstaden;346;1084
2021-10-07;1085;Sjælland;96;1085
2021-10-08;1081;Nordjylland;57;1081
2021-10-08;1082;Midtjylland;352;1082
2021-10-08;1083;Syddanmark;218;1083
2021-10-08;1084;Hovedstaden;335;1084
2021-10-08;1085;Sjælland;111;1085
2021-10-09;1081;Nordjylland;48;1081
2021-10-09;1082;Midtjylland;10;1082
2021-10-09;1083;Syddanmark;165;1083
2021-10-09;1084;Hovedstaden;421;1084
2021-10-09;1085;Sjælland;90;1085
2021-10-10;1081;Nordjylland;187;1081
2021-10-10;1082;Midtjylland;24;1082
2021-10-10;1083;Syddanmark;129;1083
2021-10-10;1084;Hovedstaden;28;1084
2021-10-10;1085;Sjælland;73;1085
2021-10-11;1081;Nordjylland;55;1081
2021-10-11;1082;Midtjylland;242;1082
2021-10-11;1083;Syddanmark;178;1083
2021-10-11;1084;Hovedstaden;154;1084
2021-10-11;1085;Sjælland;127;1085
2021-10-12;1081;Nordjylland;86;1081
2021-10-12;1082;Midtjylland;283;1082
2021-10-12;1083;Syddanmark;208;1083
2021-10-12;1084;Hovedstaden;494;1084
2021-10-12;1085;Sjælland;80;1085
2021-10-13;1081;Nordjylland;43;1081
2021-10-13;1082;Midtjylland;182;1082
2021-10-13;1083;Syddanmark;151;1083
2021-10-13;1084;Hovedstaden;519;1084
2021-10-13;1085;Sjælland;237;1085
2021-10-14;1081;Nordjylland;56;1081
2021-10-14;1082;Midtjylland;213;1082
2021-10-14;1083;Syddanmark;148;1083
2021-10-14;1084;Hovedstaden;330;1084
2021-10-14;1085;Sjælland;97;1085
2021-10-15;1081;Nordjylland;42;1081
2021-10-15;1082;Midtjylland;285;1082
2021-10-15;1083;Syddanmark;182;1083
2021-10-15;1084;Hovedstaden;422;1084
2021-10-15;1085;Sjælland;125;1085
2021-10-16;1081;Nordjylland;3;1081
2021-10-16;1082;Midtjylland;8;1082
2021-10-16;1083;Syddanmark;156;1083
2021-10-16;1084;Hovedstaden;400;1084
2021-10-16;1085;Sjælland;95;1085
2021-10-17;1081;Nordjylland;164;1081
2021-10-17;1082;Midtjylland;19;1082
2021-10-17;1083;Syddanmark;89;1083
2021-10-17;1084;Hovedstaden;25;1084
2021-10-17;1085;Sjælland;60;1085
2021-10-18;1081;Nordjylland;61;1081
2021-10-18;1082;Midtjylland;281;1082
2021-10-18;1083;Syddanmark;178;1083
2021-10-18;1084;Hovedstaden;165;1084
2021-10-18;1085;Sjælland;109;1085
2021-10-19;1081;Nordjylland;69;1081
2021-10-19;1082;Midtjylland;300;1082
2021-10-19;1083;Syddanmark;210;1083
2021-10-19;1084;Hovedstaden;444;1084
2021-10-19;1085;Sjælland;120;1085
2021-10-20;1081;Nordjylland;63;1081
2021-10-20;1082;Midtjylland;246;1082
2021-10-20;1083;Syddanmark;225;1083
2021-10-20;1084;Hovedstaden;469;1084
2021-10-20;1085;Sjælland;191;1085
2021-10-21;1081;Nordjylland;70;1081
2021-10-21;1082;Midtjylland;305;1082
2021-10-21;1083;Syddanmark;219;1083
2021-10-21;1084;Hovedstaden;423;1084
2021-10-21;1085;Sjælland;122;1085
2021-10-22;1081;Nordjylland;82;1081
2021-10-22;1082;Midtjylland;316;1082
2021-10-22;1083;Syddanmark;266;1083
2021-10-22;1084;Hovedstaden;405;1084
2021-10-22;1085;Sjælland;157;1085
2021-10-23;1081;Nordjylland;52;1081
2021-10-23;1082;Midtjylland;26;1082
2021-10-23;1083;Syddanmark;147;1083
2021-10-23;1084;Hovedstaden;346;1084
2021-10-23;1085;Sjælland;107;1085
2021-10-24;1081;Nordjylland;181;1081
2021-10-24;1082;Midtjylland;15;1082
2021-10-24;1083;Syddanmark;196;1083
2021-10-24;1084;Hovedstaden;46;1084
2021-10-24;1085;Sjælland;91;1085
2021-10-25;1081;Nordjylland;77;1081
2021-10-25;1082;Midtjylland;337;1082
2021-10-25;1083;Syddanmark;253;1083
2021-10-25;1084;Hovedstaden;280;1084
2021-10-25;1085;Sjælland;175;1085
2021-10-26;1081;Nordjylland;150;1081
2021-10-26;1082;Midtjylland;421;1082
2021-10-26;1083;Syddanmark;328;1083
2021-10-26;1084;Hovedstaden;491;1084
2021-10-26;1085;Sjælland;169;1085
2021-10-27;1081;Nordjylland;208;1081
2021-10-27;1082;Midtjylland;333;1082
2021-10-27;1083;Syddanmark;316;1083
2021-10-27;1084;Hovedstaden;568;1084
2021-10-27;1085;Sjælland;323;1085
2021-10-28;1081;Nordjylland;196;1081
2021-10-28;1082;Midtjylland;383;1082
2021-10-28;1083;Syddanmark;299;1083
2021-10-28;1084;Hovedstaden;546;1084
2021-10-28;1085;Sjælland;231;1085
2021-10-29;1081;Nordjylland;83;1081
2021-10-29;1082;Midtjylland;364;1082
2021-10-29;1083;Syddanmark;360;1083
2021-10-29;1084;Hovedstaden;542;1084
2021-10-29;1085;Sjælland;246;1085
2021-10-30;1081;Nordjylland;168;1081
2021-10-30;1082;Midtjylland;28;1082
2021-10-30;1083;Syddanmark;279;1083
2021-10-30;1084;Hovedstaden;382;1084
2021-10-30;1085;Sjælland;196;1085
2021-10-31;1081;Nordjylland;178;1081
2021-10-31;1082;Midtjylland;16;1082
2021-10-31;1083;Syddanmark;224;1083
2021-10-31;1084;Hovedstaden;37;1084
2021-10-31;1085;Sjælland;165;1085
2021-11-01;1081;Nordjylland;169;1081
2021-11-01;1082;Midtjylland;504;1082
2021-11-01;1083;Syddanmark;230;1083
2021-11-01;1084;Hovedstaden;598;1084
2021-11-01;1085;Sjælland;222;1085
2021-11-02;1081;Nordjylland;143;1081
2021-11-02;1082;Midtjylland;496;1082
2021-11-02;1083;Syddanmark;344;1083
2021-11-02;1084;Hovedstaden;751;1084
2021-11-02;1085;Sjælland;193;1085
2021-11-03;1081;Nordjylland;156;1081
2021-11-03;1082;Midtjylland;591;1082
2021-11-03;1083;Syddanmark;386;1083
2021-11-03;1084;Hovedstaden;794;1084
2021-11-03;1085;Sjælland;321;1085
2021-11-04;1081;Nordjylland;167;1081
2021-11-04;1082;Midtjylland;396;1082
2021-11-04;1083;Syddanmark;379;1083
2021-11-04;1084;Hovedstaden;596;1084
2021-11-04;1085;Sjælland;193;1085
2021-11-05;1081;Nordjylland;115;1081
2021-11-05;1082;Midtjylland;617;1082
2021-11-05;1083;Syddanmark;464;1083
2021-11-05;1084;Hovedstaden;731;1084
2021-11-05;1085;Sjælland;273;1085
2021-11-06;1081;Nordjylland;106;1081
2021-11-06;1082;Midtjylland;182;1082
2021-11-06;1083;Syddanmark;359;1083
2021-11-06;1084;Hovedstaden;659;1084
2021-11-06;1085;Sjælland;239;1085
2021-11-07;1081;Nordjylland;216;1081
2021-11-07;1082;Midtjylland;21;1082
2021-11-07;1083;Syddanmark;289;1083
2021-11-07;1084;Hovedstaden;92;1084
2021-11-07;1085;Sjælland;255;1085
2021-11-08;1081;Nordjylland;105;1081
2021-11-08;1082;Midtjylland;728;1082
2021-11-08;1083;Syddanmark;484;1083
2021-11-08;1084;Hovedstaden;782;1084
2021-11-08;1085;Sjælland;365;1085
2021-11-09;1081;Nordjylland;367;1081
2021-11-09;1082;Midtjylland;1068;1082
2021-11-09;1083;Syddanmark;1284;1083
2021-11-09;1084;Hovedstaden;1476;1084
2021-11-09;1085;Sjælland;720;1085
2021-11-10;1081;Nordjylland;130;1081
2021-11-10;1082;Midtjylland;1532;1082
2021-11-10;1083;Syddanmark;1201;1083
2021-11-10;1084;Hovedstaden;1553;1084
2021-11-10;1085;Sjælland;872;1085
2021-11-11;1081;Nordjylland;280;1081
2021-11-11;1082;Midtjylland;1139;1082
2021-11-11;1083;Syddanmark;1057;1083
2021-11-11;1084;Hovedstaden;1184;1084
2021-11-11;1085;Sjælland;610;1085
2021-11-12;1081;Nordjylland;144;1081
2021-11-12;1082;Midtjylland;1185;1082
2021-11-12;1083;Syddanmark;1088;1083
2021-11-12;1084;Hovedstaden;1188;1084
2021-11-12;1085;Sjælland;708;1085
2021-11-13;1081;Nordjylland;306;1081
2021-11-13;1082;Midtjylland;502;1082
2021-11-13;1083;Syddanmark;763;1083
2021-11-13;1084;Hovedstaden;1014;1084
2021-11-13;1085;Sjælland;596;1085
2021-11-14;1081;Nordjylland;684;1081
2021-11-14;1082;Midtjylland;60;1082
2021-11-14;1083;Syddanmark;907;1083
2021-11-14;1084;Hovedstaden;106;1084
2021-11-14;1085;Sjælland;601;1085
2021-11-15;1081;Nordjylland;402;1081
2021-11-15;1082;Midtjylland;1409;1082
2021-11-15;1083;Syddanmark;1021;1083
2021-11-15;1084;Hovedstaden;1667;1084
2021-11-15;1085;Sjælland;718;1085
2021-11-16;1081;Nordjylland;495;1081
2021-11-16;1082;Midtjylland;1085;1082
2021-11-16;1083;Syddanmark;1077;1083
2021-11-16;1084;Hovedstaden;1334;1084
2021-11-16;1085;Sjælland;485;1085
2021-11-17;1081;Nordjylland;250;1081
2021-11-17;1082;Midtjylland;1182;1082
2021-11-17;1083;Syddanmark;681;1083
2021-11-17;1084;Hovedstaden;1362;1084
2021-11-17;1085;Sjælland;703;1085
2021-11-18;1081;Nordjylland;502;1081
2021-11-18;1082;Midtjylland;884;1082
2021-11-18;1083;Syddanmark;548;1083
2021-11-18;1084;Hovedstaden;1069;1084
2021-11-18;1085;Sjælland;465;1085
2021-11-19;1081;Nordjylland;292;1081
2021-11-19;1082;Midtjylland;889;1082
2021-11-19;1083;Syddanmark;647;1083
2021-11-19;1084;Hovedstaden;889;1084
2021-11-19;1085;Sjælland;490;1085
2021-11-20;1081;Nordjylland;507;1081
2021-11-20;1082;Midtjylland;273;1082
2021-11-20;1083;Syddanmark;385;1083
2021-11-20;1084;Hovedstaden;645;1084
2021-11-20;1085;Sjælland;430;1085
2021-11-21;1081;Nordjylland;291;1081
2021-11-21;1082;Midtjylland;20;1082
2021-11-21;1083;Syddanmark;408;1083
2021-11-21;1084;Hovedstaden;235;1084
2021-11-21;1085;Sjælland;374;1085
2021-11-22;1081;Nordjylland;155;1081
2021-11-22;1082;Midtjylland;720;1082
2021-11-22;1083;Syddanmark;497;1083
2021-11-22;1084;Hovedstaden;1273;1084
2021-11-22;1085;Sjælland;459;1085
2021-11-23;1081;Nordjylland;393;1081
2021-11-23;1082;Midtjylland;765;1082
2021-11-23;1083;Syddanmark;486;1083
2021-11-23;1084;Hovedstaden;1132;1084
2021-11-23;1085;Sjælland;308;1085
2021-11-24;1081;Nordjylland;123;1081
2021-11-24;1082;Midtjylland;641;1082
2021-11-24;1083;Syddanmark;490;1083
2021-11-24;1084;Hovedstaden;1040;1084
2021-11-24;1085;Sjælland;525;1085
2021-11-25;1081;Nordjylland;186;1081
2021-11-25;1082;Midtjylland;755;1082
2021-11-25;1083;Syddanmark;529;1083
2021-11-25;1084;Hovedstaden;930;1084
2021-11-25;1085;Sjælland;370;1085
2021-11-26;1081;Nordjylland;179;1081
2021-11-26;1082;Midtjylland;612;1082
2021-11-26;1083;Syddanmark;674;1083
2021-11-26;1084;Hovedstaden;863;1084
2021-11-26;1085;Sjælland;407;1085
2021-11-27;1081;Nordjylland;275;1081
2021-11-27;1082;Midtjylland;345;1082
2021-11-27;1083;Syddanmark;468;1083
2021-11-27;1084;Hovedstaden;786;1084
2021-11-27;1085;Sjælland;348;1085
2021-11-28;1081;Nordjylland;678;1081
2021-11-28;1082;Midtjylland;541;1082
2021-11-28;1083;Syddanmark;800;1083
2021-11-28;1084;Hovedstaden;837;1084
2021-11-28;1085;Sjælland;409;1085
2021-11-29;1081;Nordjylland;388;1081
2021-11-29;1082;Midtjylland;1086;1082
2021-11-29;1083;Syddanmark;1096;1083
2021-11-29;1084;Hovedstaden;950;1084
2021-11-29;1085;Sjælland;542;1085
2021-11-30;1081;Nordjylland;547;1081
2021-11-30;1082;Midtjylland;1941;1082
2021-11-30;1083;Syddanmark;1208;1083
2021-11-30;1084;Hovedstaden;781;1084
2021-11-30;1085;Sjælland;416;1085
2021-12-01;1081;Nordjylland;213;1081
2021-12-01;1082;Midtjylland;1869;1082
2021-12-01;1083;Syddanmark;1258;1083
2021-12-01;1084;Hovedstaden;1043;1084
2021-12-01;1085;Sjælland;689;1085
2021-12-02;1081;Nordjylland;505;1081
2021-12-02;1082;Midtjylland;1928;1082
2021-12-02;1083;Syddanmark;1332;1083
2021-12-02;1084;Hovedstaden;1222;1084
2021-12-02;1085;Sjælland;589;1085
2021-12-03;1081;Nordjylland;160;1081
2021-12-03;1082;Midtjylland;1922;1082
2021-12-03;1083;Syddanmark;1432;1083
2021-12-03;1084;Hovedstaden;1068;1084
2021-12-03;1085;Sjælland;560;1085
2021-12-04;1081;Nordjylland;556;1081
2021-12-04;1082;Midtjylland;2014;1082
2021-12-04;1083;Syddanmark;1890;1083
2021-12-04;1084;Hovedstaden;1051;1084
2021-12-04;1085;Sjælland;682;1085
2021-12-05;1081;Nordjylland;1070;1081
2021-12-05;1082;Midtjylland;2255;1082
2021-12-05;1083;Syddanmark;1780;1083
2021-12-05;1084;Hovedstaden;3467;1084
2021-12-05;1085;Sjælland;923;1085
2021-12-06;1081;Nordjylland;546;1081
2021-12-06;1082;Midtjylland;1828;1082
2021-12-06;1083;Syddanmark;2367;1083
2021-12-06;1084;Hovedstaden;1771;1084
2021-12-06;1085;Sjælland;1096;1085
2021-12-07;1081;Nordjylland;835;1081
2021-12-07;1082;Midtjylland;2758;1082
2021-12-07;1083;Syddanmark;2617;1083
2021-12-07;1084;Hovedstaden;2762;1084
2021-12-07;1085;Sjælland;1178;1085
2021-12-08;1081;Nordjylland;1243;1081
2021-12-08;1082;Midtjylland;2396;1082
2021-12-08;1083;Syddanmark;2535;1083
2021-12-08;1084;Hovedstaden;3164;1084
2021-12-08;1085;Sjælland;1514;1085
2021-12-09;1081;Nordjylland;689;1081
2021-12-09;1082;Midtjylland;3285;1082
2021-12-09;1083;Syddanmark;2909;1083
2021-12-09;1084;Hovedstaden;2753;1084
2021-12-09;1085;Sjælland;1455;1085
2021-12-10;1081;Nordjylland;1313;1081
2021-12-10;1082;Midtjylland;2233;1082
2021-12-10;1083;Syddanmark;2711;1083
2021-12-10;1084;Hovedstaden;2601;1084
2021-12-10;1085;Sjælland;1441;1085
2021-12-11;1081;Nordjylland;1295;1081
2021-12-11;1082;Midtjylland;2513;1082
2021-12-11;1083;Syddanmark;1637;1083
2021-12-11;1084;Hovedstaden;2819;1084
2021-12-11;1085;Sjælland;1110;1085
2021-12-12;1081;Nordjylland;1238;1081
2021-12-12;1082;Midtjylland;3558;1082
2021-12-12;1083;Syddanmark;1660;1083
2021-12-12;1084;Hovedstaden;4611;1084
2021-12-12;1085;Sjælland;1383;1085
2021-12-13;1081;Nordjylland;1058;1081
2021-12-13;1082;Midtjylland;1827;1082
2021-12-13;1083;Syddanmark;2370;1083
2021-12-13;1084;Hovedstaden;2202;1084
2021-12-13;1085;Sjælland;1491;1085
2021-12-14;1081;Nordjylland;1086;1081
2021-12-14;1082;Midtjylland;2943;1082
2021-12-14;1083;Syddanmark;1819;1083
2021-12-14;1084;Hovedstaden;3496;1084
2021-12-14;1085;Sjælland;1688;1085
2021-12-15;1081;Nordjylland;1551;1081
2021-12-15;1082;Midtjylland;2931;1082
2021-12-15;1083;Syddanmark;2576;1083
2021-12-15;1084;Hovedstaden;4975;1084
2021-12-15;1085;Sjælland;2279;1085
2021-12-16;1081;Nordjylland;1164;1081
2021-12-16;1082;Midtjylland;3710;1082
2021-12-16;1083;Syddanmark;2884;1083
2021-12-16;1084;Hovedstaden;5343;1084
2021-12-16;1085;Sjælland;1846;1085
2021-12-17;1081;Nordjylland;1296;1081
2021-12-17;1082;Midtjylland;2441;1082
2021-12-17;1083;Syddanmark;2979;1083
2021-12-17;1084;Hovedstaden;4505;1084
2021-12-17;1085;Sjælland;1799;1085
2021-12-18;1081;Nordjylland;1165;1081
2021-12-18;1082;Midtjylland;2178;1082
2021-12-18;1083;Syddanmark;2032;1083
2021-12-18;1084;Hovedstaden;3940;1084
2021-12-18;1085;Sjælland;1422;1085
2021-12-19;1081;Nordjylland;990;1081
2021-12-19;1082;Midtjylland;2368;1082
2021-12-19;1083;Syddanmark;1829;1083
2021-12-19;1084;Hovedstaden;3249;1084
2021-12-19;1085;Sjælland;1275;1085
2021-12-20;1081;Nordjylland;986;1081
2021-12-20;1082;Midtjylland;2562;1082
2021-12-20;1083;Syddanmark;2556;1083
2021-12-20;1084;Hovedstaden;3032;1084
2021-12-20;1085;Sjælland;1324;1085
2021-12-21;1081;Nordjylland;1268;1081
2021-12-21;1082;Midtjylland;2430;1082
2021-12-21;1083;Syddanmark;1799;1083
2021-12-21;1084;Hovedstaden;2763;1084
2021-12-21;1085;Sjælland;1089;1085
2021-12-22;1081;Nordjylland;1016;1081
2021-12-22;1082;Midtjylland;1552;1082
2021-12-22;1083;Syddanmark;1456;1083
2021-12-22;1084;Hovedstaden;1916;1084
2021-12-22;1085;Sjælland;1015;1085
2021-12-23;1081;Nordjylland;371;1081
2021-12-23;1082;Midtjylland;674;1082
2021-12-23;1083;Syddanmark;588;1083
2021-12-23;1084;Hovedstaden;922;1084
2021-12-23;1085;Sjælland;381;1085
2021-12-24;1081;Nordjylland;90;1081
2021-12-24;1082;Midtjylland;12;1082
2021-12-24;1083;Syddanmark;7;1083
2021-12-24;1084;Hovedstaden;133;1084
2021-12-24;1085;Sjælland;40;1085
2021-12-25;1081;Nordjylland;237;1081
2021-12-25;1082;Midtjylland;55;1082
2021-12-25;1083;Syddanmark;2;1083
2021-12-25;1084;Hovedstaden;264;1084
2021-12-25;1085;Sjælland;62;1085
2021-12-26;1081;Nordjylland;543;1081
2021-12-26;1082;Midtjylland;173;1082
2021-12-26;1083;Syddanmark;353;1083
2021-12-26;1084;Hovedstaden;373;1084
2021-12-26;1085;Sjælland;88;1085
