Date;Year;Age;Sex;Population;Daily_deaths
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 1
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 2
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 2
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 3
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 0
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 2
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 3
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 2
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M01;Male;NA; 1
NA;NA;2020M01;Female;NA; 0
NA;NA;2020M02;Male;NA; 2
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 1
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 1
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 1
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 2
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 0
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M02;Male;NA; 1
NA;NA;2020M02;Female;NA; 0
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 1
NA;NA;2020M03;Male;NA; 2
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 1
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 2
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 1
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 1
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 1
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 2
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M03;Male;NA; 0
NA;NA;2020M03;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 3
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 1
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 2
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 0
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M04;Male;NA; 1
NA;NA;2020M04;Female;NA; 0
NA;NA;2020M05;Male;NA; 1
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 2
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 2
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 1
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 1
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 2
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 2
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 3
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 2
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 1
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 2
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 1
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 1
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M05;Male;NA; 0
NA;NA;2020M05;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 2
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 2
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 2
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 2
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 3
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 1
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 3
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 2
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 3
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 0
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M06;Male;NA; 1
NA;NA;2020M06;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 2
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 2
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 2
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 2
NA;NA;2020M07;Female;NA; 1
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 1
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M07;Male;NA; 0
NA;NA;2020M07;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 1
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 2
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 1
NA;NA;2020M08;Male;NA; 2
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 2
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 1
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M08;Male;NA; 0
NA;NA;2020M08;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 1
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 1
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 1
NA;NA;2020M09;Male;NA; 1
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 2
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 1
NA;NA;2020M09;Male;NA; 3
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 1
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 2
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 1
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 1
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M09;Male;NA; 0
NA;NA;2020M09;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 2
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 2
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 1
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 2
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 2
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 1
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 1
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M10;Male;NA; 0
NA;NA;2020M10;Female;NA; 0
NA;NA;2020M11;Male;NA; 2
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 3
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 3
NA;NA;2020M11;Female;NA; 1
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 1
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 3
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 1
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M11;Male;NA; 0
NA;NA;2020M11;Female;NA; 0
NA;NA;2020M12;Male;NA; 1
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 1
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 1
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 1
NA;NA;2020M12;Male;NA; 1
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 1
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 0
NA;NA;2020M12;Female;NA; 0
NA;NA;2020M12;Male;NA; 1
NA;NA;2020M12;Female;NA; 0
