Date;Year;Age;Sex;Population;Deaths
2015-01-16;2015;40-44;Male;195490;0
2015-01-16;2015;45-49;Male;209022;2
2015-01-16;2015;50-54;Male;199100;6
2015-01-16;2015;55-59;Male;177815;3
2015-01-16;2015;60-64;Male;166416;8
2015-01-16;2015;65-69;Male;172808;3
2015-01-16;2015;70-74;Male;130931;14
2015-01-16;2015;75-79;Male;85272;11
2015-01-16;2015;80-84;Male;51232;9
2015-01-16;2015;85-89;Male;27274;8
2015-01-16;2015;90-94;Male;9464;5
2015-01-16;2015;95-99;Male;1680;5
2015-01-16;2015;100+;Male;157;0
2015-01-16;2015;0-4;Female;145367;0
2015-01-16;2015;5-9;Female;161156;0
2015-01-16;2015;10-14;Female;162822;0
2015-01-16;2015;15-19;Female;171815;1
2015-01-16;2015;20-24;Female;184806;1
2015-01-16;2015;25-29;Female;170197;0
2015-01-16;2015;30-34;Female;158343;0
2015-01-16;2015;35-39;Female;178824;0
2015-01-16;2015;40-44;Female;194114;0
2015-01-16;2015;45-49;Female;204582;1
2015-01-16;2015;50-54;Female;195997;0
2015-01-16;2015;55-59;Female;177966;3
2015-01-16;2015;60-64;Female;170401;2
2015-01-16;2015;65-69;Female;179072;6
2015-01-16;2015;70-74;Female;142515;8
2015-01-16;2015;75-79;Female;101122;9
2015-01-16;2015;80-84;Female;70698;10
2015-01-16;2015;85-89;Female;47432;13
2015-01-16;2015;90-94;Female;24252;14
2015-01-16;2015;95-99;Female;6355;3
2015-01-16;2015;100+;Female;865;2
2015-01-17;2015;0-4;Male;153001;0
2015-01-17;2015;5-9;Male;169791;0
2015-01-17;2015;10-14;Male;170510;0
2015-01-17;2015;15-19;Male;181089;0
2015-01-17;2015;20-24;Male;192234;0
2015-01-17;2015;25-29;Male;176161;0
2015-01-17;2015;30-34;Male;161526;0
2015-01-17;2015;35-39;Male;180041;0
2015-01-17;2015;40-44;Male;195490;1
2015-01-17;2015;45-49;Male;209022;2
2015-01-17;2015;50-54;Male;199100;1
2015-01-17;2015;55-59;Male;177815;5
2015-01-17;2015;60-64;Male;166416;1
2015-01-17;2015;65-69;Male;172808;8
2015-01-17;2015;70-74;Male;130931;10
2015-01-17;2015;75-79;Male;85272;2
2015-01-17;2015;80-84;Male;51232;13
2015-01-17;2015;85-89;Male;27274;12
2015-01-17;2015;90-94;Male;9464;3
2015-01-17;2015;95-99;Male;1680;2
2015-01-17;2015;100+;Male;157;0
2015-01-17;2015;0-4;Female;145367;0
2015-01-17;2015;5-9;Female;161156;0
2015-01-17;2015;10-14;Female;162822;0
2015-01-17;2015;15-19;Female;171815;1
2015-01-17;2015;20-24;Female;184806;0
2015-01-17;2015;25-29;Female;170197;0
2015-01-17;2015;30-34;Female;158343;0
2015-01-17;2015;35-39;Female;178824;0
2015-01-17;2015;40-44;Female;194114;1
2015-01-17;2015;45-49;Female;204582;2
2015-01-17;2015;50-54;Female;195997;2
2015-01-17;2015;55-59;Female;177966;4
2015-01-17;2015;60-64;Female;170401;4
2015-01-17;2015;65-69;Female;179072;6
2015-01-17;2015;70-74;Female;142515;7
2015-01-17;2015;75-79;Female;101122;13
2015-01-17;2015;80-84;Female;70698;9
2015-01-17;2015;85-89;Female;47432;8
2015-01-17;2015;90-94;Female;24252;10
2015-01-17;2015;95-99;Female;6355;3
2015-01-17;2015;100+;Female;865;1
2015-01-18;2015;0-4;Male;153001;0
2015-01-18;2015;5-9;Male;169791;0
2015-01-18;2015;10-14;Male;170510;0
2015-01-18;2015;15-19;Male;181089;0
2015-01-18;2015;20-24;Male;192234;0
2015-01-18;2015;25-29;Male;176161;1
2015-01-18;2015;30-34;Male;161526;3
2015-01-18;2015;35-39;Male;180041;0
2015-01-18;2015;40-44;Male;195490;1
2015-01-18;2015;45-49;Male;209022;3
2015-01-18;2015;50-54;Male;199100;0
2015-01-18;2015;55-59;Male;177815;6
2015-01-18;2015;60-64;Male;166416;4
2015-01-18;2015;65-69;Male;172808;15
2015-01-18;2015;70-74;Male;130931;7
2015-01-18;2015;75-79;Male;85272;5
2015-01-18;2015;80-84;Male;51232;9
2015-01-18;2015;85-89;Male;27274;10
2015-01-18;2015;90-94;Male;9464;3
2015-01-18;2015;95-99;Male;1680;4
2015-01-18;2015;100+;Male;157;0
2015-01-18;2015;0-4;Female;145367;0
2015-01-18;2015;5-9;Female;161156;0
2015-01-18;2015;10-14;Female;162822;1
2015-01-18;2015;15-19;Female;171815;0
2015-01-18;2015;20-24;Female;184806;0
2015-01-18;2015;25-29;Female;170197;0
2015-01-18;2015;30-34;Female;158343;0
2015-01-18;2015;35-39;Female;178824;0
2015-01-18;2015;40-44;Female;194114;0
2015-01-18;2015;45-49;Female;204582;0
2015-01-18;2015;50-54;Female;195997;1
2015-01-18;2015;55-59;Female;177966;3
2015-01-18;2015;60-64;Female;170401;0
2015-01-18;2015;65-69;Female;179072;6
2015-01-18;2015;70-74;Female;142515;4
2015-01-18;2015;75-79;Female;101122;8
2015-01-18;2015;80-84;Female;70698;13
2015-01-18;2015;85-89;Female;47432;11
2015-01-18;2015;90-94;Female;24252;20
2015-01-18;2015;95-99;Female;6355;5
2015-01-18;2015;100+;Female;865;1
2015-01-19;2015;0-4;Male;153001;0
2015-01-19;2015;5-9;Male;169791;0
2015-01-19;2015;10-14;Male;170510;0
2015-01-19;2015;15-19;Male;181089;1
2015-01-19;2015;20-24;Male;192234;0
2015-01-19;2015;25-29;Male;176161;1
2015-01-19;2015;30-34;Male;161526;0
2015-01-19;2015;35-39;Male;180041;0
2015-01-19;2015;40-44;Male;195490;0
2015-01-19;2015;45-49;Male;209022;2
2015-01-19;2015;50-54;Male;199100;8
2015-01-19;2015;55-59;Male;177815;6
2015-01-19;2015;60-64;Male;166416;10
2015-01-19;2015;65-69;Male;172808;12
2015-01-19;2015;70-74;Male;130931;9
2015-01-19;2015;75-79;Male;85272;9
2015-01-19;2015;80-84;Male;51232;14
2015-01-19;2015;85-89;Male;27274;10
2015-01-19;2015;90-94;Male;9464;7
2015-01-19;2015;95-99;Male;1680;2
2015-01-19;2015;100+;Male;157;0
2015-01-19;2015;0-4;Female;145367;1
2015-01-19;2015;5-9;Female;161156;0
2015-01-19;2015;10-14;Female;162822;0
2015-01-19;2015;15-19;Female;171815;0
2015-01-19;2015;20-24;Female;184806;0
2015-01-19;2015;25-29;Female;170197;0
2015-01-19;2015;30-34;Female;158343;0
2015-01-19;2015;35-39;Female;178824;1
2015-01-19;2015;40-44;Female;194114;0
2015-01-19;2015;45-49;Female;204582;2
2015-01-19;2015;50-54;Female;195997;1
2015-01-19;2015;55-59;Female;177966;3
2015-01-19;2015;60-64;Female;170401;3
2015-01-19;2015;65-69;Female;179072;8
2015-01-19;2015;70-74;Female;142515;7
2015-01-19;2015;75-79;Female;101122;4
2015-01-19;2015;80-84;Female;70698;8
2015-01-19;2015;85-89;Female;47432;11
2015-01-19;2015;90-94;Female;24252;13
2015-01-19;2015;95-99;Female;6355;5
2015-01-19;2015;100+;Female;865;0
2015-01-20;2015;0-4;Male;153001;0
2015-01-20;2015;5-9;Male;169791;1
2015-01-20;2015;10-14;Male;170510;0
2015-01-20;2015;15-19;Male;181089;0
2015-01-20;2015;20-24;Male;192234;0
2015-01-20;2015;25-29;Male;176161;0
2015-01-20;2015;30-34;Male;161526;0
2015-01-20;2015;35-39;Male;180041;0
2015-01-20;2015;40-44;Male;195490;0
2015-01-20;2015;45-49;Male;209022;1
2015-01-20;2015;50-54;Male;199100;1
2015-01-20;2015;55-59;Male;177815;2
2015-01-20;2015;60-64;Male;166416;7
2015-01-20;2015;65-69;Male;172808;5
2015-01-20;2015;70-74;Male;130931;10
2015-01-20;2015;75-79;Male;85272;11
2015-01-20;2015;80-84;Male;51232;10
2015-01-20;2015;85-89;Male;27274;12
2015-01-20;2015;90-94;Male;9464;6
2015-01-20;2015;95-99;Male;1680;1
2015-01-20;2015;100+;Male;157;0
2015-01-20;2015;0-4;Female;145367;0
2015-01-20;2015;5-9;Female;161156;0
2015-01-20;2015;10-14;Female;162822;0
2015-01-20;2015;15-19;Female;171815;0
2015-01-20;2015;20-24;Female;184806;1
2015-01-20;2015;25-29;Female;170197;0
2015-01-20;2015;30-34;Female;158343;0
2015-01-20;2015;35-39;Female;178824;0
2015-01-20;2015;40-44;Female;194114;0
2015-01-20;2015;45-49;Female;204582;1
2015-01-20;2015;50-54;Female;195997;0
2015-01-20;2015;55-59;Female;177966;2
2015-01-20;2015;60-64;Female;170401;3
2015-01-20;2015;65-69;Female;179072;8
2015-01-20;2015;70-74;Female;142515;9
2015-01-20;2015;75-79;Female;101122;10
2015-01-20;2015;80-84;Female;70698;15
2015-01-20;2015;85-89;Female;47432;9
2015-01-20;2015;90-94;Female;24252;16
2015-01-20;2015;95-99;Female;6355;7
2015-01-20;2015;100+;Female;865;1
2015-01-21;2015;0-4;Male;153001;0
2015-01-21;2015;5-9;Male;169791;0
2015-01-21;2015;10-14;Male;170510;0
2015-01-21;2015;15-19;Male;181089;0
2015-01-21;2015;20-24;Male;192234;0
2015-01-21;2015;25-29;Male;176161;0
2015-01-21;2015;30-34;Male;161526;1
2015-01-21;2015;35-39;Male;180041;0
2015-01-21;2015;40-44;Male;195490;0
2015-01-21;2015;45-49;Male;209022;1
2015-01-21;2015;50-54;Male;199100;5
2015-01-21;2015;55-59;Male;177815;2
2015-01-21;2015;60-64;Male;166416;6
2015-01-21;2015;65-69;Male;172808;8
2015-01-21;2015;70-74;Male;130931;10
2015-01-21;2015;75-79;Male;85272;9
2015-01-21;2015;80-84;Male;51232;13
2015-01-21;2015;85-89;Male;27274;17
2015-01-21;2015;90-94;Male;9464;7
2015-01-21;2015;95-99;Male;1680;6
2015-01-21;2015;100+;Male;157;0
2015-01-21;2015;0-4;Female;145367;0
2015-01-21;2015;5-9;Female;161156;0
2015-01-21;2015;10-14;Female;162822;0
2015-01-21;2015;15-19;Female;171815;0
2015-01-21;2015;20-24;Female;184806;0
2015-01-21;2015;25-29;Female;170197;0
2015-01-21;2015;30-34;Female;158343;0
2015-01-21;2015;35-39;Female;178824;0
2015-01-21;2015;40-44;Female;194114;0
2015-01-21;2015;45-49;Female;204582;1
2015-01-21;2015;50-54;Female;195997;0
2015-01-21;2015;55-59;Female;177966;2
2015-01-21;2015;60-64;Female;170401;1
2015-01-21;2015;65-69;Female;179072;3
2015-01-21;2015;70-74;Female;142515;7
2015-01-21;2015;75-79;Female;101122;5
2015-01-21;2015;80-84;Female;70698;5
2015-01-21;2015;85-89;Female;47432;11
2015-01-21;2015;90-94;Female;24252;17
2015-01-21;2015;95-99;Female;6355;3
2015-01-21;2015;100+;Female;865;1
2015-01-22;2015;0-4;Male;153001;1
2015-01-22;2015;5-9;Male;169791;0
2015-01-22;2015;10-14;Male;170510;0
2015-01-22;2015;15-19;Male;181089;0
2015-01-22;2015;20-24;Male;192234;0
2015-01-22;2015;25-29;Male;176161;0
2015-01-22;2015;30-34;Male;161526;1
2015-01-22;2015;35-39;Male;180041;0
2015-01-22;2015;40-44;Male;195490;1
2015-01-22;2015;45-49;Male;209022;2
2015-01-22;2015;50-54;Male;199100;3
2015-01-22;2015;55-59;Male;177815;5
2015-01-22;2015;60-64;Male;166416;5
2015-01-22;2015;65-69;Male;172808;6
2015-01-22;2015;70-74;Male;130931;10
2015-01-22;2015;75-79;Male;85272;9
2015-01-22;2015;80-84;Male;51232;14
2015-01-22;2015;85-89;Male;27274;14
2015-01-22;2015;90-94;Male;9464;10
2015-01-22;2015;95-99;Male;1680;4
2015-01-22;2015;100+;Male;157;0
2015-01-22;2015;0-4;Female;145367;0
2015-01-22;2015;5-9;Female;161156;0
2015-01-22;2015;10-14;Female;162822;0
2015-01-22;2015;15-19;Female;171815;0
2015-01-22;2015;20-24;Female;184806;0
2015-01-22;2015;25-29;Female;170197;0
2015-01-22;2015;30-34;Female;158343;0
2015-01-22;2015;35-39;Female;178824;0
2015-01-22;2015;40-44;Female;194114;0
2015-01-22;2015;45-49;Female;204582;1
2015-01-22;2015;50-54;Female;195997;2
2015-01-22;2015;55-59;Female;177966;2
2015-01-22;2015;60-64;Female;170401;3
2015-01-22;2015;65-69;Female;179072;1
2015-01-22;2015;70-74;Female;142515;5
2015-01-22;2015;75-79;Female;101122;12
2015-01-22;2015;80-84;Female;70698;15
2015-01-22;2015;85-89;Female;47432;7
2015-01-22;2015;90-94;Female;24252;17
2015-01-22;2015;95-99;Female;6355;3
2015-01-22;2015;100+;Female;865;1
2015-01-23;2015;0-4;Male;153001;0
2015-01-23;2015;5-9;Male;169791;0
2015-01-23;2015;10-14;Male;170510;1
2015-01-23;2015;15-19;Male;181089;0
2015-01-23;2015;20-24;Male;192234;1
2015-01-23;2015;25-29;Male;176161;0
2015-01-23;2015;30-34;Male;161526;0
2015-01-23;2015;35-39;Male;180041;0
2015-01-23;2015;40-44;Male;195490;1
2015-01-23;2015;45-49;Male;209022;0
2015-01-23;2015;50-54;Male;199100;4
2015-01-23;2015;55-59;Male;177815;6
2015-01-23;2015;60-64;Male;166416;4
2015-01-23;2015;65-69;Male;172808;8
2015-01-23;2015;70-74;Male;130931;11
2015-01-23;2015;75-79;Male;85272;14
2015-01-23;2015;80-84;Male;51232;10
2015-01-23;2015;85-89;Male;27274;9
2015-01-23;2015;90-94;Male;9464;8
2015-01-23;2015;95-99;Male;1680;3
2015-01-23;2015;100+;Male;157;0
2015-01-23;2015;0-4;Female;145367;1
2015-01-23;2015;5-9;Female;161156;0
2015-01-23;2015;10-14;Female;162822;0
2015-01-23;2015;15-19;Female;171815;0
2015-01-23;2015;20-24;Female;184806;0
2015-01-23;2015;25-29;Female;170197;0
2015-01-23;2015;30-34;Female;158343;2
2015-01-23;2015;35-39;Female;178824;0
2015-01-23;2015;40-44;Female;194114;0
2015-01-23;2015;45-49;Female;204582;0
2015-01-23;2015;50-54;Female;195997;1
2015-01-23;2015;55-59;Female;177966;0
2015-01-23;2015;60-64;Female;170401;3
2015-01-23;2015;65-69;Female;179072;6
2015-01-23;2015;70-74;Female;142515;5
2015-01-23;2015;75-79;Female;101122;12
2015-01-23;2015;80-84;Female;70698;19
2015-01-23;2015;85-89;Female;47432;13
2015-01-23;2015;90-94;Female;24252;21
2015-01-23;2015;95-99;Female;6355;6
2015-01-23;2015;100+;Female;865;5
2015-01-24;2015;0-4;Male;153001;0
2015-01-24;2015;5-9;Male;169791;0
2015-01-24;2015;10-14;Male;170510;0
2015-01-24;2015;15-19;Male;181089;0
2015-01-24;2015;20-24;Male;192234;1
2015-01-24;2015;25-29;Male;176161;0
2015-01-24;2015;30-34;Male;161526;0
2015-01-24;2015;35-39;Male;180041;1
2015-01-24;2015;40-44;Male;195490;1
2015-01-24;2015;45-49;Male;209022;2
2015-01-24;2015;50-54;Male;199100;1
2015-01-24;2015;55-59;Male;177815;2
2015-01-24;2015;60-64;Male;166416;2
2015-01-24;2015;65-69;Male;172808;9
2015-01-24;2015;70-74;Male;130931;9
2015-01-24;2015;75-79;Male;85272;8
2015-01-24;2015;80-84;Male;51232;13
2015-01-24;2015;85-89;Male;27274;10
2015-01-24;2015;90-94;Male;9464;5
2015-01-24;2015;95-99;Male;1680;3
2015-01-24;2015;100+;Male;157;0
2015-01-24;2015;0-4;Female;145367;0
2015-01-24;2015;5-9;Female;161156;0
2015-01-24;2015;10-14;Female;162822;0
2015-01-24;2015;15-19;Female;171815;1
2015-01-24;2015;20-24;Female;184806;1
2015-01-24;2015;25-29;Female;170197;0
2015-01-24;2015;30-34;Female;158343;0
2015-01-24;2015;35-39;Female;178824;0
2015-01-24;2015;40-44;Female;194114;0
2015-01-24;2015;45-49;Female;204582;0
2015-01-24;2015;50-54;Female;195997;0
2015-01-24;2015;55-59;Female;177966;6
2015-01-24;2015;60-64;Female;170401;4
2015-01-24;2015;65-69;Female;179072;4
2015-01-24;2015;70-74;Female;142515;10
2015-01-24;2015;75-79;Female;101122;6
2015-01-24;2015;80-84;Female;70698;14
2015-01-24;2015;85-89;Female;47432;18
2015-01-24;2015;90-94;Female;24252;16
2015-01-24;2015;95-99;Female;6355;9
2015-01-24;2015;100+;Female;865;1
2015-01-25;2015;0-4;Male;153001;0
2015-01-25;2015;5-9;Male;169791;0
2015-01-25;2015;10-14;Male;170510;0
2015-01-25;2015;15-19;Male;181089;0
2015-01-25;2015;20-24;Male;192234;0
2015-01-25;2015;25-29;Male;176161;0
2015-01-25;2015;30-34;Male;161526;0
2015-01-25;2015;35-39;Male;180041;2
2015-01-25;2015;40-44;Male;195490;0
2015-01-25;2015;45-49;Male;209022;2
2015-01-25;2015;50-54;Male;199100;0
2015-01-25;2015;55-59;Male;177815;2
2015-01-25;2015;60-64;Male;166416;7
2015-01-25;2015;65-69;Male;172808;6
2015-01-25;2015;70-74;Male;130931;5
2015-01-25;2015;75-79;Male;85272;6
2015-01-25;2015;80-84;Male;51232;12
2015-01-25;2015;85-89;Male;27274;16
2015-01-25;2015;90-94;Male;9464;3
2015-01-25;2015;95-99;Male;1680;3
2015-01-25;2015;100+;Male;157;0
2015-01-25;2015;0-4;Female;145367;0
2015-01-25;2015;5-9;Female;161156;0
2015-01-25;2015;10-14;Female;162822;0
2015-01-25;2015;15-19;Female;171815;0
2015-01-25;2015;20-24;Female;184806;0
2015-01-25;2015;25-29;Female;170197;0
2015-01-25;2015;30-34;Female;158343;0
2015-01-25;2015;35-39;Female;178824;0
2015-01-25;2015;40-44;Female;194114;0
2015-01-25;2015;45-49;Female;204582;0
2015-01-25;2015;50-54;Female;195997;3
2015-01-25;2015;55-59;Female;177966;4
2015-01-25;2015;60-64;Female;170401;6
2015-01-25;2015;65-69;Female;179072;5
2015-01-25;2015;70-74;Female;142515;9
2015-01-25;2015;75-79;Female;101122;3
2015-01-25;2015;80-84;Female;70698;7
2015-01-25;2015;85-89;Female;47432;16
2015-01-25;2015;90-94;Female;24252;13
2015-01-25;2015;95-99;Female;6355;4
2015-01-25;2015;100+;Female;865;1
2015-01-26;2015;0-4;Male;153001;0
2015-01-26;2015;5-9;Male;169791;0
2015-01-26;2015;10-14;Male;170510;0
2015-01-26;2015;15-19;Male;181089;0
2015-01-26;2015;20-24;Male;192234;0
2015-01-26;2015;25-29;Male;176161;0
2015-01-26;2015;30-34;Male;161526;1
2015-01-26;2015;35-39;Male;180041;0
2015-01-26;2015;40-44;Male;195490;1
2015-01-26;2015;45-49;Male;209022;0
2015-01-26;2015;50-54;Male;199100;2
2015-01-26;2015;55-59;Male;177815;3
2015-01-26;2015;60-64;Male;166416;4
2015-01-26;2015;65-69;Male;172808;8
2015-01-26;2015;70-74;Male;130931;9
2015-01-26;2015;75-79;Male;85272;2
2015-01-26;2015;80-84;Male;51232;7
2015-01-26;2015;85-89;Male;27274;14
2015-01-26;2015;90-94;Male;9464;5
2015-01-26;2015;95-99;Male;1680;6
2015-01-26;2015;100+;Male;157;0
2015-01-26;2015;0-4;Female;145367;0
2015-01-26;2015;5-9;Female;161156;0
2015-01-26;2015;10-14;Female;162822;0
2015-01-26;2015;15-19;Female;171815;0
2015-01-26;2015;20-24;Female;184806;0
2015-01-26;2015;25-29;Female;170197;0
2015-01-26;2015;30-34;Female;158343;1
2015-01-26;2015;35-39;Female;178824;0
2015-01-26;2015;40-44;Female;194114;1
2015-01-26;2015;45-49;Female;204582;1
2015-01-26;2015;50-54;Female;195997;0
2015-01-26;2015;55-59;Female;177966;1
2015-01-26;2015;60-64;Female;170401;6
2015-01-26;2015;65-69;Female;179072;7
2015-01-26;2015;70-74;Female;142515;5
2015-01-26;2015;75-79;Female;101122;7
2015-01-26;2015;80-84;Female;70698;16
2015-01-26;2015;85-89;Female;47432;16
2015-01-26;2015;90-94;Female;24252;8
2015-01-26;2015;95-99;Female;6355;5
2015-01-26;2015;100+;Female;865;3
2015-01-27;2015;0-4;Male;153001;0
2015-01-27;2015;5-9;Male;169791;0
2015-01-27;2015;10-14;Male;170510;0
2015-01-27;2015;15-19;Male;181089;1
2015-01-27;2015;20-24;Male;192234;0
2015-01-27;2015;25-29;Male;176161;0
2015-01-27;2015;30-34;Male;161526;1
2015-01-27;2015;35-39;Male;180041;0
2015-01-27;2015;40-44;Male;195490;0
2015-01-27;2015;45-49;Male;209022;1
2015-01-27;2015;50-54;Male;199100;0
2015-01-27;2015;55-59;Male;177815;4
2015-01-27;2015;60-64;Male;166416;5
2015-01-27;2015;65-69;Male;172808;5
2015-01-27;2015;70-74;Male;130931;19
2015-01-27;2015;75-79;Male;85272;10
2015-01-27;2015;80-84;Male;51232;14
2015-01-27;2015;85-89;Male;27274;5
2015-01-27;2015;90-94;Male;9464;9
2015-01-27;2015;95-99;Male;1680;4
2015-01-27;2015;100+;Male;157;0
2015-01-27;2015;0-4;Female;145367;0
2015-01-27;2015;5-9;Female;161156;0
2015-01-27;2015;10-14;Female;162822;0
2015-01-27;2015;15-19;Female;171815;0
2015-01-27;2015;20-24;Female;184806;1
2015-01-27;2015;25-29;Female;170197;0
2015-01-27;2015;30-34;Female;158343;0
2015-01-27;2015;35-39;Female;178824;1
2015-01-27;2015;40-44;Female;194114;0
2015-01-27;2015;45-49;Female;204582;0
2015-01-27;2015;50-54;Female;195997;4
2015-01-27;2015;55-59;Female;177966;2
2015-01-27;2015;60-64;Female;170401;1
2015-01-27;2015;65-69;Female;179072;3
2015-01-27;2015;70-74;Female;142515;6
2015-01-27;2015;75-79;Female;101122;14
2015-01-27;2015;80-84;Female;70698;19
2015-01-27;2015;85-89;Female;47432;14
2015-01-27;2015;90-94;Female;24252;9
2015-01-27;2015;95-99;Female;6355;8
2015-01-27;2015;100+;Female;865;0
2015-01-28;2015;0-4;Male;153001;0
2015-01-28;2015;5-9;Male;169791;0
2015-01-28;2015;10-14;Male;170510;0
2015-01-28;2015;15-19;Male;181089;0
2015-01-28;2015;20-24;Male;192234;0
2015-01-28;2015;25-29;Male;176161;1
2015-01-28;2015;30-34;Male;161526;0
2015-01-28;2015;35-39;Male;180041;0
2015-01-28;2015;40-44;Male;195490;2
2015-01-28;2015;45-49;Male;209022;0
2015-01-28;2015;50-54;Male;199100;3
2015-01-28;2015;55-59;Male;177815;4
2015-01-28;2015;60-64;Male;166416;3
2015-01-28;2015;65-69;Male;172808;6
2015-01-28;2015;70-74;Male;130931;13
2015-01-28;2015;75-79;Male;85272;9
2015-01-28;2015;80-84;Male;51232;16
2015-01-28;2015;85-89;Male;27274;12
2015-01-28;2015;90-94;Male;9464;8
2015-01-28;2015;95-99;Male;1680;3
2015-01-28;2015;100+;Male;157;0
2015-01-28;2015;0-4;Female;145367;0
2015-01-28;2015;5-9;Female;161156;0
2015-01-28;2015;10-14;Female;162822;0
2015-01-28;2015;15-19;Female;171815;0
2015-01-28;2015;20-24;Female;184806;0
2015-01-28;2015;25-29;Female;170197;0
2015-01-28;2015;30-34;Female;158343;0
2015-01-28;2015;35-39;Female;178824;0
2015-01-28;2015;40-44;Female;194114;1
2015-01-28;2015;45-49;Female;204582;1
2015-01-28;2015;50-54;Female;195997;0
2015-01-28;2015;55-59;Female;177966;2
2015-01-28;2015;60-64;Female;170401;1
2015-01-28;2015;65-69;Female;179072;3
2015-01-28;2015;70-74;Female;142515;5
2015-01-28;2015;75-79;Female;101122;11
2015-01-28;2015;80-84;Female;70698;14
2015-01-28;2015;85-89;Female;47432;15
2015-01-28;2015;90-94;Female;24252;13
2015-01-28;2015;95-99;Female;6355;3
2015-01-28;2015;100+;Female;865;0
2015-01-29;2015;0-4;Male;153001;0
2015-01-29;2015;5-9;Male;169791;0
2015-01-29;2015;10-14;Male;170510;0
2015-01-29;2015;15-19;Male;181089;0
2015-01-29;2015;20-24;Male;192234;0
2015-01-29;2015;25-29;Male;176161;0
2015-01-29;2015;30-34;Male;161526;1
2015-01-29;2015;35-39;Male;180041;0
2015-01-29;2015;40-44;Male;195490;0
2015-01-29;2015;45-49;Male;209022;0
2015-01-29;2015;50-54;Male;199100;3
2015-01-29;2015;55-59;Male;177815;2
2015-01-29;2015;60-64;Male;166416;3
2015-01-29;2015;65-69;Male;172808;12
2015-01-29;2015;70-74;Male;130931;11
2015-01-29;2015;75-79;Male;85272;7
2015-01-29;2015;80-84;Male;51232;8
2015-01-29;2015;85-89;Male;27274;8
2015-01-29;2015;90-94;Male;9464;7
2015-01-29;2015;95-99;Male;1680;2
2015-01-29;2015;100+;Male;157;0
2015-01-29;2015;0-4;Female;145367;0
2015-01-29;2015;5-9;Female;161156;0
2015-01-29;2015;10-14;Female;162822;0
2015-01-29;2015;15-19;Female;171815;0
2015-01-29;2015;20-24;Female;184806;0
2015-01-29;2015;25-29;Female;170197;1
2015-01-29;2015;30-34;Female;158343;0
2015-01-29;2015;35-39;Female;178824;0
2015-01-29;2015;40-44;Female;194114;0
2015-01-29;2015;45-49;Female;204582;1
2015-01-29;2015;50-54;Female;195997;3
2015-01-29;2015;55-59;Female;177966;4
2015-01-29;2015;60-64;Female;170401;7
2015-01-29;2015;65-69;Female;179072;10
2015-01-29;2015;70-74;Female;142515;7
2015-01-29;2015;75-79;Female;101122;11
2015-01-29;2015;80-84;Female;70698;19
2015-01-29;2015;85-89;Female;47432;9
2015-01-29;2015;90-94;Female;24252;10
2015-01-29;2015;95-99;Female;6355;6
2015-01-29;2015;100+;Female;865;1
2015-01-30;2015;0-4;Male;153001;1
2015-01-30;2015;5-9;Male;169791;2
2015-01-30;2015;10-14;Male;170510;0
2015-01-30;2015;15-19;Male;181089;0
2015-01-30;2015;20-24;Male;192234;1
2015-01-30;2015;25-29;Male;176161;0
2015-01-30;2015;30-34;Male;161526;0
2015-01-30;2015;35-39;Male;180041;1
2015-01-30;2015;40-44;Male;195490;0
2015-01-30;2015;45-49;Male;209022;1
2015-01-30;2015;50-54;Male;199100;4
2015-01-30;2015;55-59;Male;177815;2
2015-01-30;2015;60-64;Male;166416;6
2015-01-30;2015;65-69;Male;172808;10
2015-01-30;2015;70-74;Male;130931;12
