"I alt";"2021M07D22";0
"I alt";"2021M07D23";2
"I alt";"2021M07D24";1
"I alt";"2021M07D25";1
"I alt";"2021M07D26";0
"I alt";"2021M07D27";1
"I alt";"2021M07D28";1
"I alt";"2021M07D29";2
"I alt";"2021M07D30";0
"I alt";"2021M07D31";0
"I alt";"2021M08D01";2
"I alt";"2021M08D02";0
"I alt";"2021M08D03";2
"I alt";"2021M08D04";0
"I alt";"2021M08D05";2
"I alt";"2021M08D06";1
"I alt";"2021M08D07";0
"I alt";"2021M08D08";0
"I alt";"2021M08D09";1
"I alt";"2021M08D10";1
"I alt";"2021M08D11";2
"I alt";"2021M08D12";0
"I alt";"2021M08D13";1
"I alt";"2021M08D14";0
"I alt";"2021M08D15";1
"I alt";"2021M08D16";0
"I alt";"2021M08D17";1
"I alt";"2021M08D18";2
"I alt";"2021M08D19";1
"I alt";"2021M08D20";0
"I alt";"2021M08D21";0
"I alt";"2021M08D22";1
"I alt";"2021M08D23";2
"I alt";"2021M08D24";0
"I alt";"2021M08D25";2
"I alt";"2021M08D26";0
"I alt";"2021M08D27";1
"I alt";"2021M08D28";0
"I alt";"2021M08D29";0
"I alt";"2021M08D30";1
"I alt";"2021M08D31";0
"I alt";"2021M09D01";1
"I alt";"2021M09D02";3
"I alt";"2021M09D03";0
"I alt";"2021M09D04";0
"I alt";"2021M09D05";1
"I alt";"2021M09D06";0
"I alt";"2021M09D07";0
"I alt";"2021M09D08";1
"I alt";"2021M09D09";0
"I alt";"2021M09D10";2
"I alt";"2021M09D11";0
"I alt";"2021M09D12";0
"I alt";"2021M09D13";1
"I alt";"2021M09D14";1
"I alt";"2021M09D15";0
"I alt";"2021M09D16";1
"I alt";"2021M09D17";1
"I alt";"2021M09D18";0
"I alt";"2021M09D19";0
"I alt";"2021M09D20";1
"I alt";"2021M09D21";0
"I alt";"2021M09D22";0
"I alt";"2021M09D23";0
"I alt";"2021M09D24";1
"I alt";"2021M09D25";0
"I alt";"2021M09D26";2
"I alt";"2021M09D27";1
"I alt";"2021M09D28";0
"I alt";"2021M09D29";1
"I alt";"2021M09D30";0
"I alt";"2021M10D01";1
"I alt";"2021M10D02";0
"I alt";"2021M10D03";1
"I alt";"2021M10D04";1
"I alt";"2021M10D05";1
"I alt";"2021M10D06";1
"I alt";"2021M10D07";1
"I alt";"2021M10D08";0
"I alt";"2021M10D09";3
"I alt";"2021M10D10";2
"I alt";"2021M10D11";2
"I alt";"2021M10D12";0
"I alt";"2021M10D13";0
"I alt";"2021M10D14";0
"I alt";"2021M10D15";1
"I alt";"2021M10D16";0
"I alt";"2021M10D17";0
"I alt";"2021M10D18";0
"I alt";"2021M10D19";2
"I alt";"2021M10D20";0
"I alt";"2021M10D21";1
"I alt";"2021M10D22";0
"I alt";"2021M10D23";0
"I alt";"2021M10D24";0
"I alt";"2021M10D25";0
"I alt";"2021M10D26";0
"I alt";"2021M10D27";2
"I alt";"2021M10D28";1
"I alt";"2021M10D29";1
"I alt";"2021M10D30";0
"I alt";"2021M10D31";1
"I alt";"2021M11D01";1
"I alt";"2021M11D02";0
"I alt";"2021M11D03";2
"I alt";"2021M11D04";1
"I alt";"2021M11D05";1
"I alt";"2021M11D06";0
"I alt";"2021M11D07";2
"I alt";"2021M11D08";1
"I alt";"2021M11D09";0
"I alt";"2021M11D10";0
"I alt";"2021M11D11";1
"I alt";"2021M11D12";0
"I alt";"2021M11D13";1
"I alt";"2021M11D14";0
