"Dato";"Region";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-05-01;Midtjylland;297;83;1;1345651;294510;142038;33;21.9;10.6;0.00
2021-05-01;Nordjylland;2058;764;0;591967;134923;64610;3;22.8;10.9;0.00
2021-05-01;Sjælland;1814;2584;0;844962;198249;99573;10;23.5;11.8;0.00
2021-05-01;Syddanmark;3002;2139;3;1230444;277475;125081;19;22.6;10.2;0.00
2021-05-02;Hovedstaden;8273;8473;0;1873614;414735;198625;42;22.1;10.6;0.00
2021-05-02;Midtjylland;191;54;0;1345651;294701;142092;33;21.9;10.6;0.00
2021-05-02;Nordjylland;2292;1171;0;591967;137215;65781;3;23.2;11.1;0.00
2021-05-02;Sjælland;2210;2041;0;844962;200459;101614;10;23.7;12.0;0.00
2021-05-02;Syddanmark;3625;1946;1;1230444;281100;127027;20;22.8;10.3;0.00
2021-05-03;Hovedstaden;10013;7941;1;1873614;424748;206566;43;22.7;11.0;0.00
2021-05-03;Midtjylland;4668;8769;2;1345651;299369;150861;35;22.2;11.2;0.00
2021-05-03;Nordjylland;325;9750;1;591967;137540;75531;4;23.2;12.8;0.00
2021-05-03;Sjælland;506;14828;0;844962;200965;116442;10;23.8;13.8;0.00
2021-05-03;Syddanmark;4884;4043;3;1230444;285984;131070;23;23.2;10.7;0.00
2021-05-04;Hovedstaden;7486;8559;1;1873614;432234;215125;44;23.1;11.5;0.00
2021-05-04;Midtjylland;5579;8280;3;1345651;304948;159141;38;22.7;11.8;0.00
2021-05-04;Nordjylland;4772;1044;0;591967;142312;76575;4;24.0;12.9;0.00
2021-05-04;Sjælland;3451;2727;0;844962;204416;119169;10;24.2;14.1;0.00
2021-05-04;Syddanmark;6259;3972;4;1230444;292243;135042;27;23.8;11.0;0.00
2021-05-05;Hovedstaden;8530;11860;0;1873614;440764;226985;44;23.5;12.1;0.00
2021-05-05;Midtjylland;5096;8779;0;1345651;310044;167920;38;23.0;12.5;0.00
2021-05-05;Nordjylland;2925;1426;0;591967;145237;78001;4;24.5;13.2;0.00
2021-05-05;Sjælland;3731;2782;0;844962;208147;121951;10;24.6;14.4;0.00
2021-05-05;Syddanmark;6448;4178;0;1230444;298691;139220;27;24.3;11.3;0.00
2021-05-06;Hovedstaden;1103;9957;2;1873614;441867;236942;46;23.6;12.6;0.00
2021-05-06;Midtjylland;7387;7464;1;1345651;317431;175384;39;23.6;13.0;0.00
2021-05-06;Nordjylland;4835;615;0;591967;150072;78616;4;25.4;13.3;0.00
2021-05-06;Sjælland;2693;2253;1;844962;210840;124204;11;25.0;14.7;0.00
2021-05-06;Syddanmark;5460;5082;2;1230444;304151;144302;29;24.7;11.7;0.00
2021-05-07;Hovedstaden;1215;7502;0;1873614;443082;244444;46;23.6;13.0;0.00
2021-05-07;Midtjylland;5042;5911;0;1345651;322473;181295;39;24.0;13.5;0.00
2021-05-07;Nordjylland;1914;1368;0;591967;151986;79984;4;25.7;13.5;0.00
2021-05-07;Sjælland;2763;4142;0;844962;213603;128346;11;25.3;15.2;0.00
2021-05-07;Syddanmark;5504;5495;1;1230444;309655;149797;30;25.2;12.2;0.00
2021-05-08;Hovedstaden;367;19499;0;1873614;443449;263943;46;23.7;14.1;0.00
2021-05-08;Midtjylland;1143;254;0;1345651;323616;181549;39;24.0;13.5;0.00
2021-05-08;Nordjylland;2328;1232;0;591967;154314;81216;4;26.1;13.7;0.00
2021-05-08;Sjælland;1885;5813;1;844962;215488;134159;12;25.5;15.9;0.00
2021-05-08;Syddanmark;3765;3818;0;1230444;313420;153615;30;25.5;12.5;0.00
2021-05-09;Hovedstaden;5622;8101;0;1873614;449071;272044;46;24.0;14.5;0.00
2021-05-09;Midtjylland;139;98;0;1345651;323755;181647;39;24.1;13.5;0.00
2021-05-09;Nordjylland;991;1791;0;591967;155305;83007;4;26.2;14.0;0.00
2021-05-09;Sjælland;4562;3711;0;844962;220050;137870;12;26.0;16.3;0.00
2021-05-09;Syddanmark;4593;2878;0;1230444;318013;156493;30;25.8;12.7;0.00
2021-05-10;Hovedstaden;5957;5548;2;1873614;455028;277592;48;24.3;14.8;0.00
2021-05-10;Midtjylland;10253;7038;1;1345651;334008;188685;40;24.8;14.0;0.00
2021-05-10;Nordjylland;1341;4681;0;591967;156646;87688;4;26.5;14.8;0.00
2021-05-10;Sjælland;6163;4514;0;844962;226213;142384;12;26.8;16.9;0.00
2021-05-10;Syddanmark;2796;14089;2;1230444;320809;170582;32;26.1;13.9;0.00
2021-05-11;Hovedstaden;10089;6150;1;1873614;465117;283742;49;24.8;15.1;0.00
2021-05-11;Midtjylland;8728;7552;0;1345651;342736;196237;40;25.5;14.6;0.00
2021-05-11;Nordjylland;946;3604;0;591967;157592;91292;4;26.6;15.4;0.00
2021-05-11;Sjælland;4780;3106;0;844962;230993;145490;12;27.3;17.2;0.00
2021-05-11;Syddanmark;5087;5693;1;1230444;325896;176275;33;26.5;14.3;0.00
2021-05-12;Hovedstaden;6723;5550;2;1873614;471840;289292;51;25.2;15.4;0.00
2021-05-12;Midtjylland;7872;9253;1;1345651;350608;205490;41;26.1;15.3;0.00
2021-05-12;Nordjylland;1678;1966;0;591967;159270;93258;4;26.9;15.8;0.00
2021-05-12;Sjælland;4253;3829;0;844962;235246;149319;12;27.8;17.7;0.00
2021-05-12;Syddanmark;5621;6235;0;1230444;331517;182510;33;26.9;14.8;0.00
2021-05-13;Hovedstaden;4730;10551;0;1873614;476570;299843;51;25.4;16.0;0.00
2021-05-13;Midtjylland;1567;2668;1;1345651;352175;208158;42;26.2;15.5;0.00
2021-05-13;Nordjylland;2109;1822;0;591967;161379;95080;4;27.3;16.1;0.00
2021-05-13;Sjælland;6216;2220;0;844962;241462;151539;12;28.6;17.9;0.00
2021-05-13;Syddanmark;5057;2329;0;1230444;336574;184839;33;27.4;15.0;0.00
2021-05-14;Hovedstaden;6298;7752;1;1873614;482868;307595;52;25.8;16.4;0.00
2021-05-14;Midtjylland;4514;9009;2;1345651;356689;217167;44;26.5;16.1;0.00
2021-05-14;Nordjylland;1260;3208;0;591967;162639;98288;4;27.5;16.6;0.00
2021-05-14;Sjælland;4837;3651;0;844962;246299;155190;12;29.1;18.4;0.00
2021-05-14;Syddanmark;3699;6984;2;1230444;340273;191823;35;27.7;15.6;0.00
2021-05-15;Hovedstaden;6486;6830;0;1873614;489354;314425;52;26.1;16.8;0.00
2021-05-15;Midtjylland;97;339;0;1345651;356786;217506;44;26.5;16.2;0.00
2021-05-15;Nordjylland;18;5313;1;591967;162657;103601;5;27.5;17.5;0.00
2021-05-15;Sjælland;5484;2249;0;844962;251783;157439;12;29.8;18.6;0.00
2021-05-15;Syddanmark;3338;4577;0;1230444;343611;196400;35;27.9;16.0;0.00
2021-05-16;Hovedstaden;10005;3453;1;1873614;499359;317878;53;26.7;17.0;0.00
2021-05-16;Midtjylland;104;267;0;1345651;356890;217773;44;26.5;16.2;0.00
2021-05-16;Nordjylland;24;4516;0;591967;162681;108117;5;27.5;18.3;0.00
2021-05-16;Sjælland;5366;1949;0;844962;257149;159388;12;30.4;18.9;0.00
2021-05-16;Syddanmark;4441;3817;1;1230444;348052;200217;36;28.3;16.3;0.00
2021-05-17;Hovedstaden;10939;7102;1;1873614;510298;324980;54;27.2;17.3;0.00
2021-05-17;Midtjylland;6802;10024;2;1345651;363692;227797;46;27.0;16.9;0.00
2021-05-17;Nordjylland;1346;2714;0;591967;164027;110831;5;27.7;18.7;0.00
2021-05-17;Sjælland;6220;3441;0;844962;263369;162829;12;31.2;19.3;0.00
2021-05-17;Syddanmark;5695;6723;0;1230444;353747;206940;36;28.7;16.8;0.00
2021-05-18;Hovedstaden;10756;8853;2;1873614;521054;333833;56;27.8;17.8;0.00
2021-05-18;Midtjylland;6883;7787;0;1345651;370575;235584;46;27.5;17.5;0.00
2021-05-18;Nordjylland;1901;2092;0;591967;165928;112923;5;28.0;19.1;0.00
2021-05-18;Sjælland;5986;2605;0;844962;269355;165434;12;31.9;19.6;0.00
2021-05-18;Syddanmark;4043;9274;1;1230444;357790;216214;37;29.1;17.6;0.00
2021-05-19;Hovedstaden;11285;2769;2;1873614;532339;336602;58;28.4;18.0;0.00
2021-05-19;Midtjylland;7264;6864;0;1345651;377839;242448;46;28.1;18.0;0.00
2021-05-19;Nordjylland;584;3594;0;591967;166512;116517;5;28.1;19.7;0.00
2021-05-19;Sjælland;5758;4506;0;844962;275113;169940;12;32.6;20.1;0.00
2021-05-19;Syddanmark;6844;4788;0;1230444;364634;221002;37;29.6;18.0;0.00
2021-05-20;Hovedstaden;12163;5849;0;1873614;544502;342451;58;29.1;18.3;0.00
2021-05-20;Midtjylland;6875;7046;0;1345651;384714;249494;46;28.6;18.5;0.00
2021-05-20;Nordjylland;1700;2179;0;591967;168212;118696;5;28.4;20.1;0.00
2021-05-20;Sjælland;4995;1899;0;844962;280108;171839;12;33.2;20.3;0.00
2021-05-20;Syddanmark;6734;5242;1;1230444;371368;226244;38;30.2;18.4;0.00
2021-05-21;Hovedstaden;8573;6826;1;1873614;553075;349277;59;29.5;18.6;0.00
2021-05-21;Midtjylland;8210;3190;0;1345651;392924;252684;46;29.2;18.8;0.00
2021-05-21;Nordjylland;5023;1130;0;591967;173235;119826;5;29.3;20.2;0.00
2021-05-21;Sjælland;7452;1356;0;844962;287560;173195;12;34.0;20.5;0.00
2021-05-21;Syddanmark;5998;6698;0;1230444;377366;232942;38;30.7;18.9;0.00
2021-05-22;Hovedstaden;13977;2990;1;1873614;567052;352267;60;30.3;18.8;0.00
2021-05-22;Midtjylland;222;134;0;1345651;393146;252818;46;29.2;18.8;0.00
2021-05-22;Nordjylland;2650;2837;0;591967;175885;122663;5;29.7;20.7;0.00
2021-05-22;Sjælland;5727;1559;1;844962;293287;174754;13;34.7;20.7;0.00
2021-05-22;Syddanmark;3378;4321;0;1230444;380744;237263;38;30.9;19.3;0.00
2021-05-23;Hovedstaden;8801;1272;1;1873614;575853;353539;61;30.7;18.9;0.00
2021-05-23;Midtjylland;1176;317;0;1345651;394322;253135;46;29.3;18.8;0.00
2021-05-23;Nordjylland;2742;8;0;591967;178627;122671;5;30.2;20.7;0.00
2021-05-23;Sjælland;5482;1150;0;844962;298769;175904;13;35.4;20.8;0.00
2021-05-23;Syddanmark;4337;3414;0;1230444;385081;240677;38;31.3;19.6;0.00
2021-05-24;Hovedstaden;7242;1000;1;1873614;583095;354539;62;31.1;18.9;0.00
2021-05-24;Midtjylland;2261;1180;0;1345651;396583;254315;46;29.5;18.9;0.00
2021-05-24;Nordjylland;1514;2975;0;591967;180141;125646;5;30.4;21.2;0.00
2021-05-24;Sjælland;6357;865;0;844962;305126;176769;13;36.1;20.9;0.00
2021-05-24;Syddanmark;6049;3664;1;1230444;391130;244341;39;31.8;19.9;0.00
2021-05-25;Hovedstaden;13876;2281;0;1873614;596971;356820;62;31.9;19.0;0.00
2021-05-25;Midtjylland;13377;3440;2;1345651;409960;257755;48;30.5;19.2;0.00
2021-05-25;Nordjylland;2899;79;0;591967;183040;125725;5;30.9;21.2;0.00
2021-05-25;Sjælland;7272;832;0;844962;312398;177601;13;37.0;21.0;0.00
2021-05-25;Syddanmark;5978;6221;1;1230444;397108;250562;40;32.3;20.4;0.00
2021-05-26;Hovedstaden;15735;2814;1;1873614;612706;359634;63;32.7;19.2;0.00
2021-05-26;Midtjylland;14699;2988;1;1345651;424659;260743;49;31.6;19.4;0.00
2021-05-26;Nordjylland;3706;173;1;591967;186746;125898;6;31.5;21.3;0.00
2021-05-26;Sjælland;6390;792;0;844962;318788;178393;13;37.7;21.1;0.00
2021-05-26;Syddanmark;6840;5347;1;1230444;403948;255909;41;32.8;20.8;0.00
2021-05-27;Hovedstaden;17204;2905;1;1873614;629910;362539;64;33.6;19.3;0.00
2021-05-27;Midtjylland;14797;2600;0;1345651;439456;263343;49;32.7;19.6;0.00
2021-05-27;Nordjylland;1999;1708;0;591967;188745;127606;6;31.9;21.6;0.00
2021-05-27;Sjælland;6209;1595;1;844962;324997;179988;14;38.5;21.3;0.00
2021-05-27;Syddanmark;9034;3434;1;1230444;412982;259343;42;33.6;21.1;0.00
2021-05-28;Hovedstaden;10418;1516;0;1873614;640328;364055;64;34.2;19.4;0.00
2021-05-28;Midtjylland;11616;1819;1;1345651;451072;265162;50;33.5;19.7;0.00
2021-05-28;Nordjylland;3533;1943;0;591967;192278;129549;6;32.5;21.9;0.00
2021-05-28;Sjælland;6195;1461;0;844962;331192;181449;14;39.2;21.5;0.00
2021-05-28;Syddanmark;9216;2724;2;1230444;422198;262067;44;34.3;21.3;0.00
2021-05-29;Hovedstaden;10883;1661;0;1873614;651211;365716;64;34.8;19.5;0.00
2021-05-29;Midtjylland;1062;70;0;1345651;452134;265232;50;33.6;19.7;0.00
2021-05-29;Nordjylland;5408;306;1;591967;197686;129855;7;33.4;21.9;0.00
2021-05-29;Sjælland;5430;1342;0;844962;336622;182791;14;39.8;21.6;0.00
2021-05-29;Syddanmark;7009;1645;1;1230444;429207;263712;45;34.9;21.4;0.00
2021-05-30;Hovedstaden;7060;4009;0;1873614;658271;369725;64;35.1;19.7;0.00
2021-05-30;Midtjylland;570;48;0;1345651;452704;265280;50;33.6;19.7;0.00
2021-05-30;Nordjylland;6547;12;1;591967;204233;129867;8;34.5;21.9;0.00
2021-05-30;Sjælland;4725;1186;0;844962;341347;183977;14;40.4;21.8;0.00
2021-05-30;Syddanmark;6900;1468;0;1230444;436107;265180;45;35.4;21.6;0.00
2021-05-31;Hovedstaden;8244;8363;1;1873614;666515;378088;65;35.6;20.2;0.00
2021-05-31;Midtjylland;9703;5571;1;1345651;462407;270851;51;34.4;20.1;0.00
2021-05-31;Nordjylland;3301;170;0;591967;207534;130037;8;35.1;22.0;0.00
2021-05-31;Sjælland;5332;4297;0;844962;346679;188274;14;41.0;22.3;0.00
2021-05-31;Syddanmark;9532;2598;1;1230444;445639;267778;46;36.2;21.8;0.00
2021-06-01;Hovedstaden;10420;6414;3;1873614;676935;384502;68;36.1;20.5;0.00
2021-06-01;Midtjylland;12528;3177;0;1345651;474935;274028;51;35.3;20.4;0.00
2021-06-01;Nordjylland;3345;314;1;591967;210879;130351;9;35.6;22.0;0.00
2021-06-01;Sjælland;4826;3023;0;844962;351505;191297;14;41.6;22.6;0.00
2021-06-01;Syddanmark;8631;3996;0;1230444;454270;271774;46;36.9;22.1;0.00
2021-06-02;Hovedstaden;9553;6374;1;1873614;686488;390876;69;36.6;20.9;0.00
2021-06-02;Midtjylland;14143;4894;1;1345651;489078;278922;52;36.3;20.7;0.00
2021-06-02;Nordjylland;4427;110;0;591967;215306;130461;9;36.4;22.0;0.00
2021-06-02;Sjælland;5809;2662;1;844962;357314;193959;15;42.3;23.0;0.00
2021-06-02;Syddanmark;8733;2550;0;1230444;463003;274324;46;37.6;22.3;0.00
2021-06-03;Hovedstaden;6852;9950;0;1873614;693340;400826;69;37.0;21.4;0.00
2021-06-03;Midtjylland;10971;6180;0;1345651;500049;285102;52;37.2;21.2;0.00
2021-06-03;Nordjylland;3200;1419;0;591967;218506;131880;9;36.9;22.3;0.00
2021-06-03;Sjælland;6377;1801;0;844962;363691;195760;15;43.0;23.2;0.00
2021-06-03;Syddanmark;8795;2401;0;1230444;471798;276725;46;38.3;22.5;0.00
2021-06-04;Hovedstaden;15941;1462;2;1873614;709281;402288;71;37.9;21.5;0.00
2021-06-04;Midtjylland;8794;3626;0;1345651;508843;288728;52;37.8;21.5;0.00
2021-06-04;Nordjylland;2074;1124;0;591967;220580;133004;9;37.3;22.5;0.00
2021-06-04;Sjælland;6741;3233;0;844962;370432;198993;15;43.8;23.6;0.00
2021-06-04;Syddanmark;7808;2868;0;1230444;479606;279593;46;39.0;22.7;0.00
2021-06-05;Hovedstaden;15385;236;2;1873614;724666;402524;73;38.7;21.5;0.00
2021-06-05;Midtjylland;1366;104;0;1345651;510209;288832;52;37.9;21.5;0.00
2021-06-05;Nordjylland;3874;1999;0;591967;224454;135003;9;37.9;22.8;0.00
2021-06-05;Sjælland;6365;1918;0;844962;376797;200911;15;44.6;23.8;0.00
2021-06-05;Syddanmark;7933;1456;1;1230444;487539;281049;47;39.6;22.8;0.00
2021-06-06;Hovedstaden;9472;7572;0;1873614;734138;410096;73;39.2;21.9;0.00
2021-06-06;Midtjylland;1146;129;0;1345651;511355;288961;52;38.0;21.5;0.00
2021-06-06;Nordjylland;5342;1607;0;591967;229796;136610;9;38.8;23.1;0.00
2021-06-06;Sjælland;6058;2028;0;844962;382855;202939;15;45.3;24.0;0.00
2021-06-06;Syddanmark;7906;1642;0;1230444;495445;282691;47;40.3;23.0;0.00
2021-06-07;Hovedstaden;11843;10261;0;1873614;745981;420357;73;39.8;22.4;0.00
2021-06-07;Midtjylland;15484;4868;0;1345651;526839;293829;52;39.2;21.8;0.00
2021-06-07;Nordjylland;5728;502;0;591967;235524;137112;9;39.8;23.2;0.00
2021-06-07;Sjælland;9064;992;1;844962;391919;203931;16;46.4;24.1;0.00
2021-06-07;Syddanmark;11415;2391;0;1230444;506860;285082;47;41.2;23.2;0.00
2021-06-08;Hovedstaden;16332;7093;2;1873614;762313;427450;75;40.7;22.8;0.00
2021-06-08;Midtjylland;14789;5521;1;1345651;541628;299350;53;40.3;22.2;0.00
2021-06-08;Nordjylland;5046;3359;1;591967;240570;140471;10;40.6;23.7;0.00
2021-06-08;Sjælland;6497;3351;0;844962;398416;207282;16;47.2;24.5;0.00
2021-06-08;Syddanmark;10875;2906;1;1230444;517735;287988;48;42.1;23.4;0.00
2021-06-09;Hovedstaden;13279;8327;2;1873614;775592;435777;77;41.4;23.3;0.00
2021-06-09;Midtjylland;17598;4293;0;1345651;559226;303643;53;41.6;22.6;0.00
2021-06-09;Nordjylland;4087;3096;0;591967;244657;143567;10;41.3;24.3;0.00
2021-06-09;Sjælland;7361;2978;0;844962;405777;210260;16;48.0;24.9;0.00
2021-06-09;Syddanmark;10453;3511;0;1230444;528188;291499;48;42.9;23.7;0.00
2021-06-10;Hovedstaden;21180;853;1;1873614;796772;436630;78;42.5;23.3;0.00
2021-06-10;Midtjylland;13870;7287;1;1345651;573096;310930;54;42.6;23.1;0.00
2021-06-10;Nordjylland;7097;282;1;591967;251754;143849;11;42.5;24.3;0.00
2021-06-10;Sjælland;6753;1977;1;844962;412530;212237;17;48.8;25.1;0.00
2021-06-10;Syddanmark;9896;3982;0;1230444;538084;295481;48;43.7;24.0;0.00
2021-06-11;Hovedstaden;18104;1173;0;1873614;814876;437803;78;43.5;23.4;0.00
2021-06-11;Midtjylland;11831;5056;0;1345651;584927;315986;54;43.5;23.5;0.00
2021-06-11;Nordjylland;3996;2383;0;591967;255750;146232;11;43.2;24.7;0.00
2021-06-11;Sjælland;5723;2815;0;844962;418253;215052;17;49.5;25.5;0.00
2021-06-11;Syddanmark;8726;3902;1;1230444;546810;299383;49;44.4;24.3;0.00
2021-06-12;Hovedstaden;18237;387;0;1873614;833113;438190;78;44.5;23.4;0.00
2021-06-12;Midtjylland;1468;1045;0;1345651;586395;317031;54;43.6;23.6;0.00
2021-06-12;Nordjylland;4040;3260;0;591967;259790;149492;11;43.9;25.3;0.00
2021-06-12;Sjælland;3948;2789;0;844962;422201;217841;17;50.0;25.8;0.00
2021-06-12;Syddanmark;5740;2692;0;1230444;552550;302075;49;44.9;24.6;0.00
2021-06-13;Hovedstaden;18446;329;0;1873614;851559;438519;78;45.5;23.4;0.00
2021-06-13;Midtjylland;1149;118;0;1345651;587544;317149;54;43.7;23.6;0.00
2021-06-13;Nordjylland;5117;2015;0;591967;264907;151507;11;44.8;25.6;0.00
2021-06-13;Sjælland;2821;4736;0;844962;425022;222577;17;50.3;26.3;0.00
2021-06-13;Syddanmark;5974;3012;1;1230444;558524;305087;50;45.4;24.8;0.00
2021-06-14;Hovedstaden;17769;911;2;1873614;869328;439430;80;46.4;23.5;0.00
2021-06-14;Midtjylland;11080;10184;0;1345651;598624;327333;54;44.5;24.3;0.00
2021-06-14;Nordjylland;5880;2028;0;591967;270787;153535;11;45.7;25.9;0.00
2021-06-14;Sjælland;6971;3236;0;844962;431993;225813;17;51.1;26.7;0.00
2021-06-14;Syddanmark;10692;2710;0;1230444;569216;307797;50;46.3;25.0;0.00
2021-06-15;Hovedstaden;21870;822;0;1873614;891198;440252;80;47.6;23.5;0.00
2021-06-15;Midtjylland;14166;8380;1;1345651;612790;335713;55;45.5;24.9;0.00
2021-06-15;Nordjylland;5056;2140;0;591967;275843;155675;11;46.6;26.3;0.00
2021-06-15;Sjælland;9733;1742;0;844962;441726;227555;17;52.3;26.9;0.00
2021-06-15;Syddanmark;9443;3816;0;1230444;578659;311613;50;47.0;25.3;0.00
2021-06-16;Hovedstaden;16222;6842;1;1873614;907420;447094;81;48.4;23.9;0.00
2021-06-16;Midtjylland;15020;7743;0;1345651;627810;343456;55;46.7;25.5;0.00
2021-06-16;Nordjylland;5222;1742;0;591967;281065;157417;11;47.5;26.6;0.00
2021-06-16;Sjælland;7508;3401;1;844962;449234;230956;18;53.2;27.3;0.00
2021-06-16;Syddanmark;7884;4818;0;1230444;586543;316431;50;47.7;25.7;0.00
2021-06-17;Hovedstaden;16036;6966;2;1873614;923456;454060;83;49.3;24.2;0.00
2021-06-17;Midtjylland;17112;2641;0;1345651;644922;346097;55;47.9;25.7;0.00
2021-06-17;Nordjylland;5078;530;0;591967;286143;157947;11;48.3;26.7;0.00
2021-06-17;Sjælland;4594;5818;0;844962;453828;236774;18;53.7;28.0;0.00
2021-06-17;Syddanmark;8100;4733;0;1230444;594643;321164;50;48.3;26.1;0.00
2021-06-18;Hovedstaden;7755;9434;2;1873614;931211;463494;85;49.7;24.7;0.00
2021-06-18;Midtjylland;9115;5485;0;1345651;654037;351582;55;48.6;26.1;0.00
2021-06-18;Nordjylland;3877;1915;0;591967;290020;159862;11;49.0;27.0;0.00
2021-06-18;Sjælland;5438;4902;0;844962;459266;241676;18;54.4;28.6;0.00
2021-06-18;Syddanmark;8708;4475;1;1230444;603351;325639;51;49.0;26.5;0.00
2021-06-19;Hovedstaden;9485;6548;0;1873614;940696;470042;85;50.2;25.1;0.00
2021-06-19;Midtjylland;1378;76;0;1345651;655415;351658;55;48.7;26.1;0.00
2021-06-19;Nordjylland;4849;1450;0;591967;294869;161312;11;49.8;27.3;0.00
2021-06-19;Sjælland;2582;5175;2;844962;461848;246851;20;54.7;29.2;0.00
2021-06-19;Syddanmark;5389;3946;0;1230444;608740;329585;51;49.5;26.8;0.00
2021-06-20;Hovedstaden;10837;5143;0;1873614;951533;475185;85;50.8;25.4;0.00
2021-06-20;Midtjylland;4691;105;0;1345651;660106;351763;55;49.1;26.1;0.00
2021-06-20;Nordjylland;5141;18;0;591967;300010;161330;11;50.7;27.3;0.00
2021-06-20;Sjælland;2661;5054;0;844962;464509;251905;20;55.0;29.8;0.00
2021-06-20;Syddanmark;5777;4530;0;1230444;614517;334115;51;49.9;27.2;0.00
2021-06-21;Hovedstaden;11340;7336;0;1873614;962873;482521;85;51.4;25.8;0.00
2021-06-21;Midtjylland;10575;6088;2;1345651;670681;357851;57;49.8;26.6;0.00
2021-06-21;Nordjylland;6272;107;0;591967;306282;161437;11;51.7;27.3;0.00
2021-06-21;Sjælland;3794;6014;0;844962;468303;257919;20;55.4;30.5;0.00
2021-06-21;Syddanmark;7419;5746;1;1230444;621936;339861;52;50.5;27.6;0.00
2021-06-22;Hovedstaden;13391;7760;1;1873614;976264;490281;86;52.1;26.2;0.00
2021-06-22;Midtjylland;12904;6346;1;1345651;683585;364197;58;50.8;27.1;0.00
2021-06-22;Nordjylland;6756;1394;1;591967;313038;162831;12;52.9;27.5;0.00
2021-06-22;Sjælland;4755;5141;0;844962;473058;263060;20;56.0;31.1;0.00
2021-06-22;Syddanmark;8595;5812;0;1230444;630531;345673;52;51.2;28.1;0.00
2021-06-23;Hovedstaden;8311;11411;1;1873614;984575;501692;87;52.5;26.8;0.00
2021-06-23;Midtjylland;11265;7130;0;1345651;694850;371327;58;51.6;27.6;0.00
2021-06-23;Nordjylland;6364;1829;0;591967;319402;164660;12;54.0;27.8;0.00
2021-06-23;Sjælland;5182;4886;0;844962;478240;267946;20;56.6;31.7;0.00
2021-06-23;Syddanmark;7279;6758;1;1230444;637810;352431;53;51.8;28.6;0.00
2021-06-24;Hovedstaden;8097;12171;1;1873614;992672;513863;88;53.0;27.4;0.00
2021-06-24;Midtjylland;11801;8141;1;1345651;706651;379468;59;52.5;28.2;0.00
2021-06-24;Nordjylland;3095;2129;1;591967;322497;166789;13;54.5;28.2;0.00
2021-06-24;Sjælland;5545;4376;0;844962;483785;272322;20;57.3;32.2;0.00
2021-06-24;Syddanmark;5282;7130;0;1230444;643092;359561;53;52.3;29.2;0.00
2021-06-25;Hovedstaden;8410;7987;11;1873614;1001082;521850;99;53.4;27.9;0.01
2021-06-25;Midtjylland;7834;7975;0;1345651;714485;387443;59;53.1;28.8;0.00
2021-06-25;Nordjylland;2703;4564;0;591967;325200;171353;13;54.9;28.9;0.00
2021-06-25;Sjælland;2537;6301;0;844962;486322;278623;20;57.6;33.0;0.00
2021-06-25;Syddanmark;7579;5451;1;1230444;650671;365012;54;52.9;29.7;0.00
2021-06-26;Hovedstaden;8413;10428;0;1873614;1009495;532278;99;53.9;28.4;0.01
2021-06-26;Midtjylland;888;175;0;1345651;715373;387618;59;53.2;28.8;0.00
2021-06-26;Nordjylland;3128;1853;0;591967;328328;173206;13;55.5;29.3;0.00
2021-06-26;Sjælland;2076;5438;0;844962;488398;284061;20;57.8;33.6;0.00
2021-06-26;Syddanmark;4539;4309;0;1230444;655210;369321;54;53.2;30.0;0.00
2021-06-27;Hovedstaden;9633;8800;2;1873614;1019128;541078;101;54.4;28.9;0.01
2021-06-27;Midtjylland;549;878;0;1345651;715922;388496;59;53.2;28.9;0.00
2021-06-27;Nordjylland;1055;2759;0;591967;329383;175965;13;55.6;29.7;0.00
2021-06-27;Sjælland;1410;6384;0;844962;489808;290445;20;58.0;34.4;0.00
2021-06-27;Syddanmark;3469;5094;0;1230444;658679;374415;54;53.5;30.4;0.00
2021-06-28;Hovedstaden;5417;16082;0;1873614;1024545;557160;101;54.7;29.7;0.01
2021-06-28;Midtjylland;8985;2903;0;1345651;724907;391399;59;53.9;29.1;0.00
2021-06-28;Nordjylland;5558;847;0;591967;334941;176812;13;56.6;29.9;0.00
2021-06-28;Sjælland;4339;7322;0;844962;494147;297767;20;58.5;35.2;0.00
2021-06-28;Syddanmark;6312;6671;1;1230444;664991;381086;55;54.0;31.0;0.00
2021-06-29;Hovedstaden;4971;16735;0;1873614;1029516;573895;101;54.9;30.6;0.01
2021-06-29;Midtjylland;8721;10948;2;1345651;733628;402347;61;54.5;29.9;0.00
2021-06-29;Nordjylland;4100;2040;0;591967;339041;178852;13;57.3;30.2;0.00
2021-06-29;Sjælland;4495;6670;0;844962;498642;304437;20;59.0;36.0;0.00
2021-06-29;Syddanmark;8284;5488;0;1230444;673275;386574;55;54.7;31.4;0.00
2021-06-30;Hovedstaden;8799;12178;0;1873614;1038315;586073;101;55.4;31.3;0.01
2021-06-30;Midtjylland;7033;11765;1;1345651;740661;414112;62;55.0;30.8;0.00
2021-06-30;Nordjylland;3757;1016;0;591967;342798;179868;13;57.9;30.4;0.00
2021-06-30;Sjælland;5502;7223;0;844962;504144;311660;20;59.7;36.9;0.00
2021-06-30;Syddanmark;7702;6178;0;1230444;680977;392752;55;55.3;31.9;0.00
2021-07-01;Hovedstaden;12811;8392;1;1873614;1051126;594465;102;56.1;31.7;0.01
