"Uge";"Aldersgruppe";"Antal 1. stik";"Antal 2. stik";"Antal 3. stik";"Antal borgere";"Samlet antal 1. stik";"Samlet antal 2. stik";"Samlet antal 3. stik";"Samlet dækning 1. stik (%)";"Samlet dækning 2. stik (%)";"Samlet dækning 3. stik (%)"
2021-U49;20-39;8074;14633;11525;1504494;1230232;1163342;80295;81.8;77.3;5.34
2021-U49;40-64;2902;4995;82254;1893459;1748761;1727853;287526;92.4;91.3;15.2
2021-U49;65-79;414;430;169248;905410;877755;875320;602814;96.9;96.7;66.6
2021-U49;80+;127;103;20000;294783;286408;285588;249232;97.2;96.9;84.5
2021-U50;03-04;3;0;0;124610;9;1;0;0.01;0.00;0.00
2021-U50;05-11;63857;465;0;429547;133576;492;2;31.1;0.11;0.00
2021-U50;12-15;7764;4857;44;273041;206799;179200;123;75.7;65.6;0.05
2021-U50;16-19;1050;1632;1554;274722;243403;235898;2898;88.6;85.9;1.05
2021-U50;20-39;6582;14798;17083;1504494;1236814;1178140;97378;82.2;78.3;6.47
2021-U50;40-64;2655;4582;581140;1893459;1751416;1732435;868666;92.5;91.5;45.9
2021-U50;65-79;547;451;157250;905410;878302;875771;760064;97.0;96.7;83.9
2021-U50;80+;219;154;15370;294783;286627;285742;264602;97.2;96.9;89.8
2021-U51;03-04;2;0;0;124610;11;1;0;0.01;0.00;0.00
2021-U51;05-11;21105;4234;0;429547;154681;4726;2;36.0;1.10;0.00
2021-U51;12-15;3211;3797;66;273041;210010;182997;189;76.9;67.0;0.07
2021-U51;16-19;812;1392;15413;274722;244215;237290;18311;88.9;86.4;6.67
2021-U51;20-39;4591;9388;70462;1504494;1241405;1187528;167840;82.5;78.9;11.2
2021-U51;40-64;1864;2910;317414;1893459;1753280;1735345;1186080;92.6;91.6;62.6
2021-U51;65-79;411;321;54989;905410;878713;876092;815053;97.1;96.8;90.0
2021-U51;80+;129;89;7344;294783;286756;285831;271946;97.3;97.0;92.3
2021-U52;00-02;1;0;0;186572;8;2;0;0.00;0.00;0.00
2021-U52;05-11;15751;28411;0;429547;170432;33137;2;39.7;7.71;0.00
2021-U52;12-15;2269;7007;51;273041;212279;190004;240;77.7;69.6;0.09
2021-U52;16-19;445;1303;24669;274722;244660;238593;42980;89.1;86.8;15.6
2021-U52;20-39;2858;8369;149567;1504494;1244263;1195897;317407;82.7;79.5;21.1
2021-U52;40-64;973;2777;146984;1893459;1754253;1738122;1333064;92.6;91.8;70.4
2021-U52;65-79;178;287;15401;905410;878891;876379;830454;97.1;96.8;91.7
2021-U52;80+;65;78;2411;294783;286821;285909;274357;97.3;97.0;93.1
2022-U01;03-04;1;1;0;124610;12;2;0;0.01;0.00;0.00
2022-U01;05-11;12324;56914;1;429547;182756;90051;3;42.5;21.0;0.00
2022-U01;12-15;2142;8305;127;273041;214421;198309;367;78.5;72.6;0.13
2022-U01;16-19;482;1329;15861;274722;245142;239922;58841;89.2;87.3;21.4
2022-U01;20-39;3104;10009;161541;1504494;1247367;1205906;478948;82.9;80.2;31.8
2022-U01;40-64;1060;3064;102211;1893459;1755313;1741186;1435275;92.7;92.0;75.8
2022-U01;65-79;221;460;10857;905410;879112;876839;841311;97.1;96.8;92.9
2022-U01;80+;114;144;1955;294783;286935;286053;276312;97.3;97.0;93.7
2022-U02;05-11;5985;30348;0;429547;188741;120399;3;43.9;28.0;0.00
2022-U02;12-15;1164;4552;95;273041;215585;202861;462;79.0;74.3;0.17
2022-U02;16-19;345;941;10832;274722;245487;240863;69673;89.4;87.7;25.4
2022-U02;20-39;2312;6653;129637;1504494;1249679;1212559;608585;83.1;80.6;40.5
2022-U02;40-64;822;2164;58008;1893459;1756135;1743350;1493283;92.7;92.1;78.9
2022-U02;65-79;189;411;6719;905410;879301;877250;848030;97.1;96.9;93.7
2022-U02;80+;51;158;1473;294783;286986;286211;277785;97.4;97.1;94.2
2022-U03;03-04;1;0;0;124610;13;2;0;0.01;0.00;0.00
2022-U03;05-11;2931;15764;0;429547;191672;136163;3;44.6;31.7;0.00
2022-U03;12-15;664;2519;55;273041;216249;205380;517;79.2;75.2;0.19
2022-U03;16-19;249;566;7325;274722;245736;241429;76998;89.4;87.9;28.0
2022-U03;20-39;1711;4691;95467;1504494;1251390;1217250;704052;83.2;80.9;46.8
2022-U03;40-64;602;1325;35883;1893459;1756737;1744675;1529166;92.8;92.1;80.8
2022-U03;65-79;128;268;3830;905410;879429;877518;851860;97.1;96.9;94.1
2022-U03;80+;60;102;822;294783;287046;286313;278607;97.4;97.1;94.5
2022-U04;03-04;2;0;0;124610;15;2;0;0.01;0.00;0.00
2022-U04;05-11;1072;9651;0;429547;192744;145814;3;44.9;33.9;0.00
2022-U04;12-15;288;1818;43;273041;216537;207198;560;79.3;75.9;0.21
2022-U04;16-19;129;415;3388;274722;245865;241844;80386;89.5;88.0;29.3
2022-U04;20-39;967;3100;44695;1504494;1252357;1220350;748747;83.2;81.1;49.8
2022-U04;40-64;316;998;17277;1893459;1757053;1745673;1546443;92.8;92.2;81.7
2022-U04;65-79;79;198;2021;905410;879508;877716;853881;97.1;96.9;94.3
2022-U04;80+;26;79;500;294783;287072;286392;279107;97.4;97.2;94.7
2022-U05;03-04;1;0;0;124610;16;2;0;0.01;0.00;0.00
2022-U05;05-11;476;4362;0;429547;193220;150176;3;45.0;35.0;0.00
2022-U05;12-15;155;897;39;273041;216692;208095;599;79.4;76.2;0.22
2022-U05;16-19;74;248;2224;274722;245939;242092;82610;89.5;88.1;30.1
2022-U05;20-39;587;1677;19424;1504494;1252944;1222027;768171;83.3;81.2;51.1
2022-U05;40-64;196;629;8683;1893459;1757249;1746302;1555126;92.8;92.2;82.1
2022-U05;65-79;59;153;1101;905410;879567;877869;854982;97.1;97.0;94.4
2022-U05;80+;20;66;268;294783;287092;286458;279375;97.4;97.2;94.8
2022-U06;05-11;223;2826;0;429547;193443;153002;3;45.0;35.6;0.00
2022-U06;12-15;82;676;31;273041;216774;208771;630;79.4;76.5;0.23
2022-U06;16-19;54;197;1401;274722;245993;242289;84011;89.5;88.2;30.6
2022-U06;20-39;395;1455;12589;1504494;1253339;1223482;780760;83.3;81.3;51.9
2022-U06;40-64;131;520;5368;1893459;1757380;1746822;1560494;92.8;92.3;82.4
2022-U06;65-79;33;125;824;905410;879600;877994;855806;97.1;97.0;94.5
2022-U06;80+;17;50;221;294783;287109;286508;279596;97.4;97.2;94.8
2022-U07;03-04;0;1;0;124610;16;3;0;0.01;0.00;0.00
2022-U07;05-11;209;1388;0;429547;193652;154390;3;45.1;35.9;0.00
2022-U07;12-15;74;329;9;273041;216848;209100;639;79.4;76.6;0.23
2022-U07;16-19;53;121;640;274722;246046;242410;84651;89.6;88.2;30.8
2022-U07;20-39;287;825;7368;1504494;1253626;1224307;788128;83.3;81.4;52.4
2022-U07;40-64;96;295;2907;1893459;1757476;1747117;1563401;92.8;92.3;82.6
2022-U07;65-79;20;82;468;905410;879620;878076;856274;97.2;97.0;94.6
2022-U07;80+;7;35;123;294783;287116;286543;279719;97.4;97.2;94.9
2022-U08;05-11;112;1322;1;429547;193764;155712;4;45.1;36.3;0.00
2022-U08;12-15;78;328;8;273041;216926;209428;647;79.4;76.7;0.24
2022-U08;16-19;47;97;544;274722;246093;242507;85195;89.6;88.3;31.0
2022-U08;20-39;283;668;6872;1504494;1253909;1224975;795000;83.3;81.4;52.8
2022-U08;40-64;83;234;2708;1893459;1757559;1747351;1566109;92.8;92.3;82.7
2022-U08;65-79;27;58;399;905410;879647;878134;856673;97.2;97.0;94.6
2022-U08;80+;8;33;116;294783;287124;286576;279835;97.4;97.2;94.9
2022-U09;03-04;0;1;0;124610;16;4;0;0.01;0.00;0.00
2022-U09;05-11;142;780;1;429547;193906;156492;5;45.1;36.4;0.00
2022-U09;12-15;63;229;6;273041;216989;209657;653;79.5;76.8;0.24
2022-U09;16-19;35;83;724;274722;246128;242590;85919;89.6;88.3;31.3
2022-U09;20-39;188;599;5527;1504494;1254097;1225574;800527;83.4;81.5;53.2
2022-U09;40-64;86;202;2054;1893459;1757645;1747553;1568163;92.8;92.3;82.8
2022-U09;65-79;9;44;282;905410;879656;878178;856955;97.2;97.0;94.6
2022-U09;80+;5;20;58;294783;287129;286596;279893;97.4;97.2;94.9
2022-U10;05-11;97;529;0;429547;194003;157021;5;45.2;36.6;0.00
2022-U10;12-15;66;146;4;273041;217055;209803;657;79.5;76.8;0.24
2022-U10;16-19;23;73;572;274722;246151;242663;86491;89.6;88.3;31.5
2022-U10;20-39;187;445;4602;1504494;1254284;1226019;805129;83.4;81.5;53.5
2022-U10;40-64;66;139;1575;1893459;1757711;1747692;1569738;92.8;92.3;82.9
2022-U10;65-79;9;15;197;905410;879665;878193;857152;97.2;97.0;94.7
2022-U10;80+;3;9;42;294783;287132;286605;279935;97.4;97.2;95.0
2022-U11;05-11;77;405;0;429547;194080;157426;5;45.2;36.6;0.00
2022-U11;12-15;39;139;4;273041;217094;209942;661;79.5;76.9;0.24
2022-U11;16-19;33;81;476;274722;246184;242744;86967;89.6;88.4;31.7
2022-U11;20-39;192;394;4212;1504494;1254476;1226413;809341;83.4;81.5;53.8
2022-U11;40-64;50;132;1361;1893459;1757761;1747824;1571099;92.8;92.3;83.0
2022-U11;65-79;9;31;186;905410;879674;878224;857338;97.2;97.0;94.7
2022-U11;80+;5;10;41;294783;287137;286615;279976;97.4;97.2;95.0
2022-U12;05-11;88;319;1;429547;194168;157745;6;45.2;36.7;0.00
2022-U12;12-15;54;137;4;273041;217148;210079;665;79.5;76.9;0.24
2022-U12;16-19;26;41;358;274722;246210;242785;87325;89.6;88.4;31.8
2022-U12;20-39;185;339;3487;1504494;1254661;1226752;812828;83.4;81.5;54.0
2022-U12;40-64;62;90;1121;1893459;1757823;1747914;1572220;92.8;92.3;83.0
2022-U12;65-79;10;18;137;905410;879684;878242;857475;97.2;97.0;94.7
2022-U12;80+;6;10;27;294783;287143;286625;280003;97.4;97.2;95.0
2022-U13;05-11;91;254;0;429547;194259;157999;6;45.2;36.8;0.00
2022-U13;12-15;48;105;2;273041;217196;210184;667;79.5;77.0;0.24
2022-U13;16-19;22;48;334;274722;246232;242833;87659;89.6;88.4;31.9
2022-U13;20-39;161;275;3242;1504494;1254822;1227027;816070;83.4;81.6;54.2
2022-U13;40-64;34;98;1004;1893459;1757857;1748012;1573224;92.8;92.3;83.1
2022-U13;65-79;10;10;115;905410;879694;878252;857590;97.2;97.0;94.7
2022-U13;80+;0;5;34;294783;287143;286630;280037;97.4;97.2;95.0
2022-U14;05-11;75;203;0;429547;194334;158202;6;45.2;36.8;0.00
2022-U14;12-15;58;87;0;273041;217254;210271;667;79.6;77.0;0.24
2022-U14;16-19;29;27;311;274722;246261;242860;87970;89.6;88.4;32.0
2022-U14;20-39;177;255;2808;1504494;1254999;1227282;818878;83.4;81.6;54.4
2022-U14;40-64;35;69;919;1893459;1757892;1748081;1574143;92.8;92.3;83.1
2022-U14;65-79;6;9;117;905410;879700;878261;857707;97.2;97.0;94.7
2022-U14;80+;0;2;22;294783;287143;286632;280059;97.4;97.2;95.0
2022-U15;05-11;82;136;0;429547;194416;158338;6;45.3;36.9;0.00
2022-U15;12-15;42;60;0;273041;217296;210331;667;79.6;77.0;0.24
2022-U15;16-19;15;45;200;274722;246276;242905;88170;89.6;88.4;32.1
2022-U15;20-39;121;206;1760;1504494;1255120;1227488;820638;83.4;81.6;54.5
2022-U15;40-64;39;58;584;1893459;1757931;1748139;1574727;92.8;92.3;83.2
2022-U15;65-79;1;4;71;905410;879701;878265;857778;97.2;97.0;94.7
2022-U15;80+;0;3;9;294783;287143;286635;280068;97.4;97.2;95.0
2022-U16;05-11;40;84;0;429547;194456;158422;6;45.3;36.9;0.00
2022-U16;12-15;25;30;2;273041;217321;210361;669;79.6;77.0;0.25
2022-U16;16-19;11;19;126;274722;246287;242924;88296;89.6;88.4;32.1
2022-U16;20-39;84;163;1381;1504494;1255204;1227651;822019;83.4;81.6;54.6
2022-U16;40-64;14;36;425;1893459;1757945;1748175;1575152;92.8;92.3;83.2
2022-U16;65-79;4;9;57;905410;879705;878274;857835;97.2;97.0;94.7
2022-U16;80+;0;1;12;294783;287143;286636;280080;97.4;97.2;95.0
